	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
theta_d_pr[6,112]	0.4403	0.002268	0.4365	0.424	-0.4077	0.4352	1.32	37210.0	29370.0	1.996	1.0
theta_d_pr[6,113]	0.5206	0.00231	0.4849	0.4723	-0.4233	0.5178	1.5	44330.0	28260.0	2.379	1.0
theta_d_pr[6,114]	1.078	0.003167	0.6454	0.6299	-0.1873	1.073	2.383	41790.0	29400.0	2.243	1.0
theta_d_pr[6,115]	0.8406	0.002736	0.5882	0.5765	-0.2891	0.8336	2.031	46650.0	28110.0	2.503	1.0
theta_d_pr[6,116]	-0.2164	0.002068	0.4251	0.4147	-1.064	-0.2128	0.6152	42440.0	28270.0	2.277	1.0
theta_d_pr[6,117]	-0.3495	0.002807	0.5771	0.5676	-1.508	-0.3411	0.7599	42790.0	28030.0	2.296	1.0
theta_d_pr[6,118]	0.4653	0.003464	0.6955	0.6834	-0.8944	0.4533	1.867	40580.0	28750.0	2.177	1.0
theta_d_pr[6,119]	-0.3387	0.003747	0.8459	0.8369	-1.97	-0.3446	1.36	51290.0	26430.0	2.752	1.0
theta_d_pr[6,120]	-0.1069	0.002369	0.4619	0.4488	-1.024	-0.1053	0.802	38410.0	27870.0	2.061	1.0
theta_d_pr[6,121]	0.375	0.003642	0.7685	0.7559	-1.125	0.3765	1.877	44640.0	29800.0	2.395	1.0
theta_d_pr[6,122]	0.7911	0.003953	0.8423	0.8442	-0.9103	0.8071	2.411	45710.0	30740.0	2.453	1.0
theta_d_pr[6,123]	0.5814	0.003792	0.8234	0.8125	-1.06	0.5886	2.183	47340.0	28490.0	2.54	1.0
theta_d_pr[6,124]	0.2999	0.002698	0.5327	0.5165	-0.7475	0.2968	1.372	39230.0	29360.0	2.105	1.0
theta_d_pr[6,125]	-0.9377	0.002281	0.4452	0.4337	-1.86	-0.9223	-0.1107	38980.0	28800.0	2.092	1.0
theta_d_pr[6,126]	-0.9258	0.002371	0.4753	0.4638	-1.902	-0.9118	-0.03223	40840.0	29000.0	2.192	1.0
theta_d_pr[6,127]	0.1655	0.004203	0.9163	0.9111	-1.653	0.1749	1.948	47660.0	30950.0	2.557	1.0
theta_d_pr[6,128]	0.2108	0.002309	0.4614	0.4496	-0.7001	0.2074	1.137	40050.0	29580.0	2.149	1.0
theta_d_pr[6,129]	0.1059	0.002695	0.5555	0.539	-1.004	0.1144	1.18	42770.0	29630.0	2.295	1.0
theta_d_pr[6,130]	-0.04453	0.002605	0.5023	0.4843	-1.032	-0.04597	0.9593	37440.0	28440.0	2.009	1.0
theta_d_pr[6,131]	1.218	0.002775	0.5792	0.5672	0.08649	1.212	2.377	43820.0	27820.0	2.352	1.0
theta_d_pr[6,132]	0.6248	0.004595	0.9757	0.9719	-1.307	0.6277	2.534	45200.0	31480.0	2.425	1.0
theta_d_pr[6,133]	0.05811	0.003833	0.8485	0.8409	-1.605	0.05472	1.73	49200.0	31520.0	2.64	1.0
theta_d_pr[6,134]	0.7011	0.002763	0.5366	0.5288	-0.3169	0.691	1.792	38170.0	28310.0	2.048	1.0
theta_d_pr[6,135]	0.4646	0.003035	0.6992	0.6867	-0.9239	0.4633	1.845	53320.0	30810.0	2.861	1.0
theta_d_pr[6,136]	0.01456	0.00243	0.4938	0.4833	-0.9754	0.01501	0.9849	41560.0	28780.0	2.23	1.0
theta_d_pr[6,137]	0.8195	0.004183	0.841	0.8205	-0.8722	0.8303	2.443	40930.0	28880.0	2.196	1.0
theta_d_pr[6,138]	0.3072	0.00232	0.456	0.4446	-0.5685	0.298	1.233	39420.0	27170.0	2.115	1.0
theta_d_pr[6,139]	0.7564	0.002277	0.4606	0.4429	-0.1225	0.7447	1.705	41720.0	27010.0	2.239	1.0
theta_d_pr[6,140]	0.423	0.001818	0.354	0.3426	-0.2568	0.4164	1.141	38320.0	29280.0	2.056	1.0
theta_d_pr[6,141]	-0.1894	0.003373	0.7401	0.7348	-1.649	-0.1868	1.254	48230.0	30770.0	2.588	1.0
theta_d_pr[6,142]	-0.01619	0.002243	0.4428	0.4314	-0.8912	-0.01801	0.8575	39150.0	28050.0	2.101	1.0
theta_d_pr[6,143]	-0.4248	0.003749	0.7774	0.7682	-1.962	-0.4235	1.113	43240.0	30140.0	2.32	1.0
theta_d_pr[6,144]	0.5347	0.002949	0.6136	0.5994	-0.6591	0.5271	1.767	43630.0	28440.0	2.341	1.0
theta_d_pr[6,145]	-0.04455	0.00246	0.4826	0.4707	-0.992	-0.04814	0.9056	38660.0	30110.0	2.075	1.0
theta_d_pr[6,146]	0.6889	0.002684	0.5607	0.5503	-0.409	0.6816	1.809	43910.0	28950.0	2.356	1.0
theta_d_pr[6,147]	-1.666	0.003337	0.7239	0.7174	-3.092	-1.663	-0.2501	47220.0	30490.0	2.534	1.0
theta_d_pr[6,148]	-0.2315	0.003471	0.6969	0.6805	-1.639	-0.2248	1.111	40630.0	29340.0	2.18	1.0
theta_d_pr[6,149]	-2.918	0.002937	0.6763	0.6753	-4.281	-2.907	-1.623	53420.0	30050.0	2.866	1.0
theta_d_pr[6,150]	0.2427	0.003798	0.8989	0.8997	-1.531	0.2434	1.989	56070.0	31440.0	3.009	1.0
theta_d_pr[6,151]	0.8894	0.00216	0.4379	0.4309	0.05749	0.8791	1.785	41670.0	28920.0	2.236	1.0
theta_d_pr[6,152]	0.4649	0.003652	0.7973	0.7848	-1.125	0.4673	2.02	47840.0	29900.0	2.567	1.0
theta_d_pr[6,153]	0.1218	0.002543	0.5288	0.5154	-0.9253	0.1224	1.174	43510.0	29250.0	2.335	1.0
theta_d_pr[6,154]	-0.2433	0.002163	0.4264	0.4139	-1.102	-0.2374	0.5894	39290.0	27790.0	2.108	1.0
theta_d_pr[6,155]	0.4893	0.002336	0.484	0.4711	-0.4555	0.4876	1.457	43150.0	29940.0	2.315	1.0
theta_d_pr[6,156]	-0.06743	0.005067	0.9119	0.9139	-1.845	-0.06785	1.732	32410.0	30320.0	1.739	1.0
theta_d_pr[6,157]	-1.068	0.002865	0.6064	0.5954	-2.296	-1.057	0.09852	45160.0	28930.0	2.423	1.0
theta_d_pr[6,158]	0.9291	0.004007	0.8564	0.8486	-0.7996	0.9458	2.578	46150.0	30000.0	2.476	1.0
theta_d_pr[6,159]	-0.2292	0.004366	0.9416	0.9387	-2.08	-0.2257	1.594	46570.0	30210.0	2.499	1.0
sigma[1,1]	0.2938	0.0002885	0.01932	0.01897	0.2582	0.2928	0.3343	4558.0	9632.0	0.2446	1.001
sigma[1,2]	0.1116	8.272e-05	0.008874	0.008859	0.09543	0.1113	0.1301	11570.0	18570.0	0.6207	1.0
sigma[2,1]	0.2143	0.0002959	0.03014	0.02976	0.1565	0.2137	0.275	10340.0	17260.0	0.5549	1.0
sigma[2,2]	0.1267	0.0004273	0.03204	0.03069	0.05881	0.1279	0.1857	6114.0	5511.0	0.3281	1.001
sigma[3,1]	0.3359	0.0002841	0.03177	0.03161	0.2784	0.3341	0.4027	12530.0	20450.0	0.6724	1.0
sigma[3,2]	0.1846	0.0002134	0.02454	0.02438	0.1389	0.184	0.2352	13160.0	20430.0	0.7059	1.0
sigma[4,1]	0.4277	0.0003778	0.0397	0.03902	0.3558	0.4256	0.512	11320.0	20670.0	0.6075	1.0
sigma[4,2]	0.203	0.0002412	0.02673	0.02634	0.1535	0.2018	0.2588	12260.0	21720.0	0.6581	1.0
sigma[5,1]	0.2619	0.0002567	0.02872	0.02853	0.2084	0.2611	0.3204	12510.0	21240.0	0.6713	1.0
sigma[5,2]	0.1178	0.0003483	0.02752	0.0259	0.05967	0.1187	0.1693	6861.0	7179.0	0.3682	1.001
sigma[6,1]	0.4263	0.0003625	0.03293	0.03251	0.3672	0.4244	0.4965	8313.0	15920.0	0.4461	1.0
sigma[6,2]	0.1769	0.000161	0.01818	0.01801	0.1435	0.1761	0.2149	12790.0	22530.0	0.6863	1.0
b1[1,1]	9.451	0.007799	1.345	1.33	7.065	9.367	12.34	30430.0	28230.0	1.633	1.0
b1[1,2]	6.338	0.003626	0.7991	0.7891	4.898	6.298	8.019	50290.0	30260.0	2.699	1.0
b1[1,3]	9.643	0.007798	1.371	1.356	7.241	9.55	12.6	32220.0	28680.0	1.729	1.0
b1[1,4]	3.88	0.003328	0.6791	0.6722	2.656	3.843	5.297	42740.0	29880.0	2.293	1.0
b1[1,5]	6.206	0.00566	0.961	0.934	4.506	6.13	8.28	29710.0	27510.0	1.594	0.9999
b1[1,6]	10.6	0.008774	1.492	1.488	7.965	10.5	13.76	29560.0	27940.0	1.586	1.0
b1[1,7]	3.911	0.00226	0.4424	0.4378	3.11	3.887	4.844	38760.0	33060.0	2.08	1.0
b1[1,8]	8.272	0.004957	1.031	1.02	6.4	8.224	10.44	43990.0	32190.0	2.36	1.0
b1[1,9]	11.04	0.008875	1.569	1.558	8.258	10.94	14.4	32150.0	28040.0	1.725	1.0
b1[1,10]	13.06	0.009497	1.703	1.693	9.959	12.99	16.64	32780.0	28620.0	1.759	1.0
b1[1,11]	7.729	0.006415	1.06	1.043	5.825	7.669	9.967	27970.0	26410.0	1.501	1.0
b1[1,12]	6.39	0.004927	0.8973	0.8859	4.769	6.344	8.294	34300.0	28310.0	1.841	1.0
b1[1,13]	9.86	0.007514	1.294	1.279	7.543	9.781	12.62	30590.0	27230.0	1.641	1.0
b1[1,14]	2.988	0.003162	0.6403	0.6225	1.831	2.951	4.344	42040.0	31430.0	2.256	1.0
b1[1,15]	6.225	0.005014	0.8871	0.8807	4.647	6.173	8.115	32020.0	29160.0	1.718	1.0
b1[1,16]	7.06	0.002501	0.6066	0.6056	5.939	7.037	8.323	60030.0	32630.0	3.221	1.0
b1[1,17]	9.457	0.00628	1.191	1.166	7.327	9.384	12.01	37280.0	28920.0	2.0	1.0
b1[1,18]	4.358	0.003628	0.6901	0.6776	3.111	4.321	5.842	36900.0	30710.0	1.98	1.0
b1[1,19]	5.442	0.004793	0.8539	0.8332	3.915	5.391	7.277	32920.0	28100.0	1.766	1.0
b1[1,20]	5.998	0.00376	0.7762	0.7679	4.586	5.961	7.625	43800.0	29610.0	2.35	1.0
b1[1,21]	4.657	0.004052	0.7549	0.7415	3.307	4.609	6.262	35850.0	29470.0	1.924	1.0
b1[1,22]	7.378	0.006152	1.041	1.017	5.544	7.31	9.622	29830.0	27570.0	1.601	1.0
b1[1,23]	3.182	0.002969	0.598	0.589	2.092	3.156	4.427	41920.0	29300.0	2.249	1.0
b1[1,24]	6.119	0.004142	0.8197	0.8089	4.65	6.072	7.864	40490.0	29840.0	2.173	1.0
b1[1,25]	7.515	0.006725	1.083	1.058	5.623	7.433	9.863	27040.0	27180.0	1.451	1.0
b1[1,26]	9.164	0.006833	1.198	1.184	7.03	9.092	11.71	31590.0	27310.0	1.695	1.0
b1[1,27]	14.08	0.01055	1.925	1.921	10.62	13.99	18.12	33940.0	29840.0	1.821	1.0
b1[1,28]	8.123	0.00338	0.7476	0.7419	6.771	8.084	9.691	49610.0	32730.0	2.662	1.0
b1[1,29]	7.968	0.006012	1.069	1.049	6.061	7.907	10.25	32700.0	28200.0	1.755	1.0
b1[1,30]	7.464	0.004189	0.9301	0.9233	5.771	7.419	9.416	50840.0	31000.0	2.728	1.0
b1[1,31]	2.911	0.002268	0.51	0.5013	1.976	2.89	3.987	52170.0	30920.0	2.799	1.0
b1[1,32]	4.363	0.00339	0.6609	0.6455	3.185	4.323	5.773	39880.0	26690.0	2.14	1.0
b1[1,33]	12.11	0.009357	1.649	1.643	9.147	12.02	15.59	31680.0	28610.0	1.7	1.0
b1[1,34]	5.474	0.003637	0.7077	0.7027	4.199	5.442	6.967	39100.0	28710.0	2.098	1.0
b1[1,35]	3.167	0.002987	0.6046	0.596	2.06	3.141	4.435	41480.0	31730.0	2.226	1.0
b1[1,36]	5.267	0.005112	0.8526	0.8333	3.77	5.21	7.097	29220.0	25330.0	1.568	1.0
b1[1,37]	10.25	0.007639	1.391	1.378	7.723	10.18	13.17	33740.0	29390.0	1.81	1.0
b1[1,38]	8.204	0.006246	1.127	1.106	6.196	8.139	10.59	33490.0	29480.0	1.797	1.0
b1[1,39]	8.325	0.007447	1.257	1.243	6.118	8.236	11.02	29330.0	27670.0	1.574	1.0
b1[1,40]	12.65	0.008469	1.616	1.611	9.688	12.57	16.0	36960.0	28900.0	1.983	1.0
b1[1,41]	2.674	0.002466	0.5373	0.5284	1.7	2.645	3.807	49170.0	30440.0	2.638	1.0
b1[1,42]	12.7	0.009418	1.691	1.678	9.64	12.61	16.27	33150.0	27470.0	1.779	1.0
b1[1,43]	6.081	0.004195	0.8416	0.827	4.562	6.036	7.858	41490.0	29570.0	2.226	1.0
b1[1,44]	1.491	0.001242	0.2692	0.2676	0.968	1.489	2.025	47010.0	32100.0	2.523	1.0
b1[1,45]	5.831	0.005667	0.9229	0.9028	4.186	5.769	7.807	27620.0	26310.0	1.482	1.0
b1[1,46]	6.93	0.005766	1.006	0.9886	5.161	6.861	9.101	31540.0	28020.0	1.692	1.0
b1[1,47]	8.132	0.005227	1.066	1.054	6.213	8.071	10.38	42940.0	29140.0	2.304	1.0
b1[1,48]	4.624	0.002607	0.6008	0.5993	3.511	4.599	5.851	54320.0	30320.0	2.915	1.0
b1[1,49]	2.653	0.002352	0.5142	0.5041	1.71	2.629	3.727	49250.0	31060.0	2.643	1.0
b1[1,50]	1.404	0.001904	0.4605	0.4547	0.5112	1.4	2.319	58700.0	33850.0	3.15	1.0
b1[1,51]	2.182	0.001794	0.4592	0.4516	1.307	2.168	3.126	66260.0	32830.0	3.555	1.0
b1[1,52]	8.43	0.00357	0.7947	0.7895	6.988	8.389	10.1	50330.0	32870.0	2.701	1.0
b1[1,53]	7.646	0.005661	1.06	1.048	5.748	7.587	9.902	35820.0	30740.0	1.922	1.0
b1[1,54]	2.078	0.00207	0.4914	0.4886	1.161	2.064	3.089	57550.0	30430.0	3.088	1.0
b1[1,55]	3.442	0.003067	0.5735	0.5573	2.407	3.41	4.677	36280.0	28390.0	1.947	1.0
b1[1,56]	7.633	0.005071	0.9877	0.9678	5.895	7.566	9.762	39660.0	28370.0	2.128	1.0
b1[1,57]	4.459	0.002845	0.6037	0.6004	3.354	4.434	5.709	46410.0	29060.0	2.491	1.0
b1[1,58]	7.108	0.004323	0.8609	0.8536	5.544	7.065	8.915	40640.0	30360.0	2.18	1.0
b1[1,59]	2.847	0.002582	0.5564	0.5412	1.839	2.819	4.011	48600.0	30980.0	2.608	1.0
b1[1,60]	7.608	0.006213	1.074	1.05	5.69	7.538	9.895	31110.0	27600.0	1.669	1.0
b1[1,61]	8.204	0.00705	1.215	1.189	6.09	8.119	10.84	30660.0	27870.0	1.645	1.0
b1[1,62]	6.186	0.005459	0.9504	0.9243	4.53	6.115	8.247	31700.0	26930.0	1.701	1.0
b1[1,63]	6.033	0.005114	0.9052	0.8881	4.419	5.978	7.955	32910.0	24990.0	1.766	1.0
b1[1,64]	4.175	0.00287	0.619	0.6139	3.031	4.147	5.464	47910.0	29960.0	2.571	1.0
b1[1,65]	0.6494	0.002451	0.5235	0.514	-0.3954	0.6564	1.659	46160.0	30440.0	2.477	1.0
b1[1,66]	3.097	0.003271	0.6252	0.6078	1.97	3.061	4.429	37110.0	32380.0	1.992	1.0
b1[1,67]	3.233	0.002081	0.5342	0.5292	2.229	3.218	4.326	66410.0	30330.0	3.564	1.0
b1[1,68]	5.905	0.005092	0.9206	0.9069	4.268	5.841	7.863	33250.0	31170.0	1.784	1.0
b1[1,69]	5.84	0.005481	0.8983	0.8827	4.248	5.783	7.767	27720.0	26550.0	1.488	1.0
b1[1,70]	8.511	0.005825	1.161	1.151	6.433	8.444	10.97	40990.0	31170.0	2.199	1.0
b1[1,71]	9.649	0.007659	1.265	1.261	7.384	9.577	12.31	28110.0	25440.0	1.509	1.0
b1[1,72]	6.5	0.00574	0.9603	0.9491	4.789	6.438	8.555	28990.0	25940.0	1.556	1.0
b1[1,73]	6.034	0.003117	0.6774	0.6664	4.816	6.0	7.464	48910.0	29870.0	2.625	1.0
b1[1,74]	3.057	0.002258	0.5082	0.5032	2.125	3.035	4.116	52090.0	30710.0	2.795	1.0
b1[1,75]	2.046	0.002243	0.4981	0.4874	1.092	2.035	3.054	49760.0	31940.0	2.67	1.0
b1[1,76]	3.507	0.002636	0.5772	0.5697	2.438	3.484	4.693	48850.0	30370.0	2.621	1.0
b1[1,77]	5.573	0.004395	0.7837	0.7761	4.16	5.531	7.238	32770.0	28000.0	1.759	1.0
b1[1,78]	2.581	0.001789	0.4379	0.4311	1.757	2.567	3.489	61510.0	31670.0	3.301	1.0
b1[1,79]	5.464	0.004194	0.7621	0.7425	4.103	5.417	7.089	34890.0	28220.0	1.872	1.0
b1[1,80]	7.933	0.00694	1.168	1.152	5.855	7.862	10.43	29050.0	27890.0	1.559	1.0
b1[1,81]	3.511	0.00331	0.6613	0.6475	2.322	3.477	4.914	40760.0	30780.0	2.187	1.0
b1[1,82]	5.547	0.004544	0.8251	0.8037	4.075	5.498	7.292	34000.0	28710.0	1.824	1.0
b1[1,83]	8.695	0.006216	1.117	1.108	6.712	8.632	11.07	33440.0	28440.0	1.794	1.0
b1[1,84]	8.49	0.005874	1.099	1.077	6.539	8.426	10.83	36330.0	28680.0	1.95	1.0
b1[1,85]	12.21	0.009127	1.633	1.623	9.285	12.12	15.64	32680.0	27980.0	1.754	1.0
b1[1,86]	5.372	0.004931	0.8503	0.8404	3.859	5.32	7.183	30700.0	28820.0	1.648	1.0
b1[1,87]	9.216	0.00848	1.358	1.345	6.84	9.125	12.14	26430.0	26220.0	1.418	1.0
b1[1,88]	6.332	0.004797	0.8835	0.8661	4.767	6.276	8.231	34800.0	31770.0	1.867	1.0
b1[1,89]	8.322	0.007496	1.164	1.157	6.244	8.254	10.77	24590.0	28040.0	1.32	1.0
b1[1,90]	6.261	0.004025	0.8077	0.7987	4.797	6.219	7.948	41540.0	30210.0	2.229	1.0
b1[1,91]	0.7365	0.002468	0.5132	0.5045	-0.3101	0.7479	1.715	44110.0	29830.0	2.367	1.0
b1[1,92]	5.58	0.003743	0.704	0.6876	4.319	5.535	7.079	36670.0	28930.0	1.968	1.0
b1[1,93]	3.605	0.00298	0.6091	0.5866	2.494	3.573	4.902	43760.0	29130.0	2.348	1.0
b1[1,94]	8.319	0.006118	1.143	1.127	6.284	8.255	10.75	35930.0	29700.0	1.928	1.0
b1[1,95]	10.46	0.008869	1.471	1.466	7.83	10.37	13.58	28010.0	28360.0	1.503	1.0
b1[1,96]	1.527	0.002159	0.5272	0.5206	0.5307	1.515	2.601	59660.0	31890.0	3.201	1.0
b1[1,97]	7.51	0.005526	0.9927	0.9791	5.726	7.457	9.601	33260.0	29230.0	1.785	1.0
b1[1,98]	1.955	0.001225	0.2422	0.2404	1.491	1.952	2.44	39090.0	31860.0	2.097	0.9999
b1[1,99]	2.254	0.002895	0.5671	0.5557	1.225	2.222	3.443	39450.0	31690.0	2.117	1.0
b1[1,100]	3.854	0.003547	0.6769	0.6622	2.658	3.811	5.283	38320.0	29380.0	2.056	1.0
b1[1,101]	5.374	0.005459	0.9072	0.8854	3.795	5.309	7.352	28950.0	25420.0	1.554	1.0
b1[1,102]	7.788	0.00654	1.123	1.106	5.812	7.715	10.21	30240.0	28190.0	1.623	1.0
b1[1,103]	5.272	0.004924	0.8413	0.8266	3.789	5.215	7.078	30510.0	26230.0	1.637	1.0
b1[1,104]	6.225	0.0058	1.037	1.025	4.379	6.159	8.442	32840.0	28750.0	1.762	1.0
b1[1,105]	3.297	0.002179	0.5259	0.5175	2.317	3.278	4.379	59570.0	30960.0	3.196	1.0
b1[1,106]	0.006281	0.002051	0.4978	0.4919	-0.9628	-0.001188	1.001	59260.0	32650.0	3.18	1.0
b1[1,107]	2.625	0.001862	0.3544	0.3497	1.973	2.609	3.368	36490.0	30450.0	1.958	1.0
b1[1,108]	4.846	0.003103	0.6421	0.6282	3.681	4.81	6.203	44160.0	30930.0	2.37	1.0
b1[1,109]	5.507	0.004462	0.8355	0.8192	4.014	5.462	7.268	36260.0	28810.0	1.946	1.0
b1[1,110]	10.2	0.008248	1.445	1.433	7.597	10.11	13.28	31390.0	27360.0	1.684	0.9999
b1[1,111]	5.844	0.003432	0.7509	0.7427	4.477	5.808	7.428	49630.0	30790.0	2.663	1.0
b1[1,112]	9.595	0.007958	1.376	1.359	7.17	9.506	12.54	30830.0	27910.0	1.654	1.0
b1[1,113]	7.71	0.006682	1.13	1.111	5.692	7.639	10.12	29370.0	26130.0	1.576	1.0
b1[1,114]	8.788	0.006215	1.183	1.165	6.697	8.713	11.31	37370.0	29200.0	2.005	1.0
b1[1,115]	5.384	0.00357	0.7543	0.7449	4.035	5.339	6.978	45850.0	31470.0	2.46	1.0
b1[1,116]	8.751	0.007165	1.248	1.235	6.529	8.677	11.39	31340.0	27830.0	1.681	1.0
b1[1,117]	4.68	0.002816	0.5326	0.5239	3.723	4.648	5.817	36420.0	31270.0	1.954	1.0
b1[1,118]	3.54	0.002694	0.5859	0.5772	2.473	3.511	4.765	48040.0	31270.0	2.578	1.0
b1[1,119]	3.534	0.002966	0.6113	0.605	2.424	3.502	4.827	43900.0	29940.0	2.356	1.0
b1[1,120]	8.644	0.006432	1.178	1.168	6.581	8.564	11.17	35190.0	28500.0	1.888	1.0
b1[1,121]	4.308	0.002561	0.4882	0.4848	3.426	4.283	5.332	37140.0	32370.0	1.993	1.0
b1[1,122]	3.682	0.003083	0.6267	0.6167	2.545	3.645	5.002	42890.0	30270.0	2.302	1.0
b1[1,123]	2.29	0.002715	0.5782	0.5724	1.223	2.264	3.493	46520.0	30890.0	2.496	1.0
b1[1,124]	6.238	0.005279	0.9354	0.9169	4.589	6.17	8.249	32540.0	28040.0	1.746	1.0
b1[1,125]	10.83	0.008228	1.45	1.442	8.211	10.76	13.9	31660.0	28570.0	1.699	1.0
b1[1,126]	8.997	0.006994	1.211	1.189	6.837	8.923	11.59	30930.0	26960.0	1.66	1.0
b1[1,127]	3.776	0.003595	0.6666	0.6556	2.568	3.742	5.188	35670.0	27370.0	1.914	1.0
b1[1,128]	9.053	0.006461	1.227	1.208	6.868	8.98	11.66	37140.0	28570.0	1.993	1.0
b1[1,129]	6.72	0.005095	0.938	0.9261	5.056	6.662	8.725	34880.0	27950.0	1.872	1.0
b1[1,130]	10.52	0.008326	1.454	1.437	7.919	10.43	13.59	31060.0	29260.0	1.667	1.0
b1[1,131]	5.157	0.003799	0.7686	0.7529	3.755	5.117	6.792	42070.0	30920.0	2.257	1.0
b1[1,132]	0.4691	0.002601	0.5548	0.5502	-0.5995	0.4604	1.577	45920.0	31540.0	2.464	1.0
b1[1,133]	4.314	0.003146	0.6306	0.6269	3.174	4.284	5.638	41460.0	30050.0	2.225	1.0
b1[1,134]	7.321	0.004299	0.761	0.7423	5.986	7.265	8.964	32560.0	29870.0	1.747	1.0
b1[1,135]	3.501	0.003285	0.6138	0.6069	2.382	3.467	4.789	36550.0	26750.0	1.961	1.0
b1[1,136]	7.045	0.007213	1.091	1.063	5.187	6.96	9.441	24540.0	24580.0	1.317	1.0
b1[1,137]	1.687	0.002911	0.6012	0.5916	0.5457	1.668	2.929	43220.0	30360.0	2.319	1.0
b1[1,138]	10.57	0.008495	1.45	1.439	7.969	10.49	13.64	29420.0	28600.0	1.579	1.0
b1[1,139]	9.277	0.007833	1.331	1.306	6.917	9.199	12.11	29540.0	27200.0	1.585	1.0
b1[1,140]	12.58	0.008979	1.692	1.666	9.502	12.5	16.17	36610.0	28570.0	1.964	1.0
b1[1,141]	2.844	0.001475	0.3452	0.3413	2.19	2.836	3.549	54980.0	32060.0	2.95	1.0
b1[1,142]	8.218	0.007586	1.265	1.25	5.997	8.134	10.89	28480.0	28350.0	1.528	1.0
b1[1,143]	4.871	0.004236	0.7475	0.7257	3.56	4.822	6.481	32610.0	27560.0	1.75	1.0
b1[1,144]	6.598	0.005252	0.9138	0.8934	4.963	6.544	8.553	31520.0	26260.0	1.691	1.0
b1[1,145]	6.548	0.005015	0.9309	0.9055	4.911	6.48	8.548	36290.0	27750.0	1.948	1.0
b1[1,146]	7.32	0.005148	0.9672	0.9557	5.578	7.269	9.381	36580.0	28960.0	1.963	1.0
b1[1,147]	2.907	0.001682	0.3399	0.3388	2.266	2.897	3.599	40900.0	30750.0	2.195	1.0
b1[1,148]	3.118	0.002865	0.6117	0.5969	2.022	3.082	4.432	46810.0	32580.0	2.512	1.0
b1[1,149]	4.258	0.001868	0.412	0.4063	3.499	4.241	5.118	49000.0	32740.0	2.63	1.0
b1[1,150]	1.973	0.00251	0.5398	0.532	0.9724	1.952	3.086	47600.0	30620.0	2.554	1.0
b1[1,151]	8.986	0.006757	1.234	1.209	6.777	8.904	11.59	34350.0	28640.0	1.843	1.0
b1[1,152]	3.313	0.001605	0.3374	0.3341	2.684	3.302	4.007	44360.0	32630.0	2.38	1.0
b1[1,153]	5.503	0.006551	1.015	0.991	3.739	5.419	7.704	25070.0	24650.0	1.345	1.0
b1[1,154]	10.69	0.00731	1.43	1.412	8.146	10.61	13.73	39170.0	30500.0	2.102	0.9999
b1[1,155]	6.372	0.006478	1.038	1.008	4.579	6.285	8.619	26900.0	26760.0	1.444	1.0
b1[1,156]	0.4415	0.003855	0.6652	0.637	-1.003	0.4848	1.638	31050.0	27890.0	1.666	1.0
b1[1,157]	4.277	0.002672	0.5942	0.588	3.193	4.246	5.52	51430.0	32560.0	2.76	0.9999
b1[1,158]	2.541	0.002751	0.5642	0.5526	1.514	2.511	3.73	43710.0	29450.0	2.345	1.0
b1[1,159]	3.85	0.00326	0.6382	0.6329	2.687	3.82	5.199	39140.0	29170.0	2.1	1.0
b1[2,1]	9.432	0.006434	1.225	1.209	7.251	9.356	12.05	37230.0	30410.0	1.998	1.0
b1[2,2]	8.627	0.005433	1.034	1.032	6.743	8.576	10.78	37050.0	29360.0	1.988	1.0
b1[2,3]	11.53	0.008724	1.544	1.529	8.764	11.44	14.81	32050.0	28490.0	1.72	1.0
b1[2,4]	5.58	0.0051	0.8483	0.8201	4.099	5.517	7.407	29280.0	25470.0	1.571	1.0
b1[2,5]	4.743	0.005372	0.8522	0.8145	3.304	4.662	6.644	26830.0	25310.0	1.44	1.0
b1[2,6]	10.58	0.009064	1.512	1.491	7.895	10.49	13.79	28980.0	26930.0	1.555	1.0
b1[2,7]	6.567	0.004934	0.8358	0.8248	5.036	6.528	8.324	29310.0	26410.0	1.573	1.0
b1[2,8]	9.462	0.006921	1.212	1.203	7.288	9.392	12.03	31400.0	27960.0	1.685	1.0
b1[2,9]	11.7	0.009151	1.578	1.566	8.857	11.62	15.05	30310.0	28950.0	1.626	1.0
b1[2,10]	11.49	0.01054	1.674	1.677	8.525	11.39	15.04	25980.0	25080.0	1.394	1.0
b1[2,11]	6.829	0.004309	0.8772	0.8652	5.23	6.79	8.66	42690.0	30130.0	2.291	1.0
b1[2,12]	6.197	0.004556	0.8642	0.8476	4.659	6.15	8.021	37530.0	28570.0	2.014	1.0
b1[2,13]	7.798	0.00537	1.031	1.006	5.977	7.724	10.02	38210.0	30110.0	2.05	1.0
b1[2,14]	6.529	0.006204	0.9881	0.9731	4.766	6.464	8.639	26060.0	25700.0	1.398	1.0
b1[2,15]	5.755	0.005249	0.8771	0.8539	4.233	5.691	7.655	29530.0	26290.0	1.584	1.0
b1[2,16]	7.405	0.00559	0.949	0.9409	5.708	7.349	9.391	29890.0	25570.0	1.604	1.0
b1[2,17]	8.881	0.00598	1.15	1.136	6.803	8.817	11.32	38020.0	28880.0	2.04	1.0
b1[2,18]	8.261	0.005873	1.044	1.034	6.349	8.213	10.44	32280.0	26550.0	1.732	1.0
