	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
theta_c_pr[4,42]	0.5212	0.002113	0.306	0.2945	-0.01306	0.4969	1.191	21330.0	23850.0	1.117	1.0
theta_c_pr[4,43]	-0.508	0.001699	0.265	0.2591	-1.031	-0.5067	0.01416	24360.0	27520.0	1.276	1.0
theta_c_pr[4,44]	0.5602	0.002779	0.5737	0.5575	-0.5494	0.5528	1.732	42970.0	28210.0	2.251	1.0
theta_c_pr[4,45]	-1.126	0.002071	0.3271	0.314	-1.819	-1.109	-0.5273	25500.0	26830.0	1.336	1.0
theta_c_pr[4,46]	0.1318	0.001801	0.2538	0.2447	-0.3296	0.1173	0.6736	19970.0	26240.0	1.046	1.0
theta_c_pr[4,47]	-0.4557	0.001593	0.2127	0.2093	-0.8788	-0.4533	-0.042	17830.0	23470.0	0.9344	1.0
theta_c_pr[4,48]	1.057	0.003031	0.6307	0.6249	-0.116	1.035	2.365	43970.0	30120.0	2.304	1.0
theta_c_pr[4,49]	1.32	0.003509	0.5275	0.513	0.4523	1.268	2.505	22120.0	25980.0	1.159	1.0
theta_c_pr[4,50]	1.315	0.003147	0.5635	0.5539	0.3419	1.273	2.541	31280.0	27660.0	1.639	1.0
theta_c_pr[4,51]	1.281	0.003528	0.7143	0.7157	-0.02839	1.252	2.754	41060.0	30950.0	2.151	1.0
theta_c_pr[4,52]	-0.1398	0.001633	0.2438	0.2387	-0.6057	-0.1462	0.3588	22320.0	27680.0	1.169	1.0
theta_c_pr[4,53]	0.3276	0.00185	0.2758	0.2687	-0.1663	0.3111	0.9197	22320.0	26400.0	1.169	1.0
theta_c_pr[4,54]	1.055	0.00285	0.5283	0.5151	0.1527	1.008	2.216	35570.0	28700.0	1.864	1.0
theta_c_pr[4,55]	1.787	0.003184	0.5736	0.5581	0.7897	1.746	3.039	32740.0	28620.0	1.715	1.0
theta_c_pr[4,56]	-2.557	0.002901	0.4311	0.4193	-3.504	-2.522	-1.814	21820.0	27630.0	1.143	1.0
theta_c_pr[4,57]	0.6047	0.002399	0.4966	0.4808	-0.3072	0.5834	1.646	45330.0	25590.0	2.375	1.0
theta_c_pr[4,58]	0.9349	0.00221	0.3797	0.3701	0.2642	0.9091	1.758	30820.0	26770.0	1.615	1.0
theta_c_pr[4,59]	0.9643	0.002757	0.4539	0.4401	0.1928	0.923	1.959	27580.0	27140.0	1.445	1.0
theta_c_pr[4,60]	-0.5513	0.001792	0.2747	0.2626	-1.12	-0.5419	-0.0306	23710.0	24990.0	1.242	1.0
theta_c_pr[4,61]	-0.2497	0.001602	0.2262	0.22	-0.684	-0.2543	0.2098	19960.0	24810.0	1.046	1.0
theta_c_pr[4,62]	-0.196	0.001674	0.2389	0.2319	-0.6488	-0.2041	0.2991	20300.0	25910.0	1.064	1.0
theta_c_pr[4,63]	-0.8165	0.001749	0.2539	0.2448	-1.351	-0.8035	-0.3504	21360.0	24430.0	1.119	1.0
theta_c_pr[4,64]	-0.4301	0.002056	0.3692	0.3602	-1.135	-0.4374	0.3248	32550.0	28630.0	1.705	1.0
theta_c_pr[4,65]	1.044	0.003503	0.6504	0.6255	-0.1098	1.001	2.433	34800.0	27930.0	1.823	1.0
theta_c_pr[4,66]	0.1934	0.002388	0.3422	0.3361	-0.4218	0.1731	0.9147	20780.0	25960.0	1.088	1.0
theta_c_pr[4,67]	-1.109	0.00225	0.4118	0.4041	-1.955	-1.095	-0.3311	34030.0	27580.0	1.783	1.0
theta_c_pr[4,68]	0.2055	0.001806	0.2775	0.2693	-0.3021	0.1903	0.7923	23720.0	24760.0	1.243	1.0
theta_c_pr[4,69]	-1.543	0.002417	0.3623	0.3533	-2.326	-1.516	-0.9197	22890.0	26920.0	1.199	1.0
theta_c_pr[4,70]	-0.6369	0.001591	0.2246	0.2182	-1.099	-0.632	-0.2088	20050.0	24850.0	1.05	1.0
theta_c_pr[4,71]	0.1431	0.001876	0.2935	0.2872	-0.3949	0.1283	0.7593	24790.0	28460.0	1.299	1.0
theta_c_pr[4,72]	-0.7736	0.001784	0.2534	0.2473	-1.299	-0.7615	-0.3122	20340.0	24500.0	1.066	1.0
theta_c_pr[4,73]	-3.093	0.003075	0.5086	0.5045	-4.179	-3.063	-2.183	27030.0	27230.0	1.416	1.0
theta_c_pr[4,74]	1.635	0.00366	0.5867	0.5854	0.6204	1.59	2.903	24880.0	25580.0	1.304	1.0
theta_c_pr[4,75]	1.373	0.003199	0.5749	0.5697	0.3795	1.329	2.615	32730.0	28680.0	1.715	1.0
theta_c_pr[4,76]	0.7196	0.002612	0.4803	0.4612	-0.1153	0.6784	1.768	35220.0	26200.0	1.845	1.0
theta_c_pr[4,77]	0.5188	0.002289	0.3387	0.3281	-0.06306	0.49	1.263	22600.0	24390.0	1.184	1.0
theta_c_pr[4,78]	1.375	0.003827	0.5694	0.5597	0.4287	1.32	2.632	21120.0	22560.0	1.106	1.0
theta_c_pr[4,79]	-0.1042	0.001858	0.3157	0.3006	-0.7067	-0.1158	0.553	28940.0	26930.0	1.516	1.0
theta_c_pr[4,80]	0.7238	0.002184	0.3293	0.3181	0.1614	0.6968	1.452	23030.0	26180.0	1.206	1.0
theta_c_pr[4,81]	-0.1808	0.001926	0.3213	0.3107	-0.7929	-0.1881	0.482	28340.0	26850.0	1.485	1.0
theta_c_pr[4,82]	1.28	0.002855	0.4773	0.4608	0.462	1.237	2.338	28930.0	28060.0	1.516	1.0
theta_c_pr[4,83]	-0.1352	0.001661	0.2604	0.2569	-0.6252	-0.1442	0.3971	24710.0	29450.0	1.295	1.0
theta_c_pr[4,84]	-0.04933	0.001864	0.3293	0.3213	-0.6894	-0.05713	0.6139	31340.0	28020.0	1.642	1.0
theta_c_pr[4,85]	0.2646	0.00174	0.2224	0.2159	-0.133	0.2495	0.7411	16410.0	24900.0	0.8598	1.0
theta_c_pr[4,86]	-0.9989	0.002031	0.3082	0.294	-1.661	-0.9786	-0.4429	23510.0	24770.0	1.232	1.0
theta_c_pr[4,87]	-0.8759	0.001735	0.2145	0.2097	-1.327	-0.8672	-0.4793	15360.0	23490.0	0.8045	1.0
theta_c_pr[4,88]	1.129	0.002523	0.4112	0.3995	0.4262	1.093	2.037	27600.0	25300.0	1.446	1.0
theta_c_pr[4,89]	0.0903	0.001793	0.2451	0.2366	-0.3544	0.07632	0.6172	18690.0	24910.0	0.9794	1.0
theta_c_pr[4,90]	0.7236	0.002756	0.4454	0.4326	-0.05114	0.6892	1.693	26570.0	26740.0	1.392	1.0
theta_c_pr[4,91]	1.501	0.003192	0.603	0.5909	0.4309	1.462	2.785	35950.0	29980.0	1.884	1.0
theta_c_pr[4,92]	1.219	0.002612	0.4547	0.4372	0.445	1.178	2.226	31540.0	27450.0	1.652	1.0
theta_c_pr[4,93]	-0.5451	0.001937	0.3202	0.3083	-1.173	-0.5465	0.09651	27430.0	27030.0	1.437	1.0
theta_c_pr[4,94]	-0.2576	0.001644	0.2447	0.2366	-0.7277	-0.2609	0.2355	22270.0	26210.0	1.167	1.0
theta_c_pr[4,95]	-1.505	0.002283	0.3163	0.3084	-2.191	-1.483	-0.9542	19460.0	24860.0	1.02	1.0
theta_c_pr[4,96]	-0.1482	0.002806	0.5467	0.5288	-1.148	-0.1744	1.002	38590.0	27860.0	2.022	1.0
theta_c_pr[4,97]	-0.3577	0.001702	0.2819	0.2731	-0.9268	-0.3533	0.1852	27490.0	27840.0	1.44	1.0
theta_c_pr[4,98]	1.64	0.002796	0.5395	0.5314	0.69	1.603	2.795	39080.0	27240.0	2.048	1.0
theta_c_pr[4,99]	0.7841	0.003687	0.5445	0.5282	-0.09062	0.7195	2.005	22270.0	25890.0	1.167	1.0
theta_c_pr[4,100]	0.696	0.002373	0.338	0.3259	0.1367	0.6623	1.452	20380.0	24530.0	1.068	1.0
theta_c_pr[4,101]	0.007799	0.002099	0.3313	0.3194	-0.5868	-0.0118	0.7188	25520.0	26310.0	1.337	1.0
theta_c_pr[4,102]	0.686	0.002107	0.2932	0.2842	0.1691	0.6658	1.326	19700.0	25820.0	1.032	1.0
theta_c_pr[4,103]	-0.2026	0.001913	0.3005	0.2868	-0.7587	-0.2183	0.4362	24970.0	25770.0	1.308	1.0
theta_c_pr[4,104]	-0.6455	0.001738	0.2626	0.2526	-1.2	-0.6339	-0.1617	23010.0	27030.0	1.206	1.0
theta_c_pr[4,105]	-1.742	0.002544	0.4667	0.4627	-2.73	-1.716	-0.9041	34510.0	28490.0	1.808	1.0
theta_c_pr[4,106]	-0.535	0.004448	0.9135	0.8688	-2.224	-0.5913	1.421	43310.0	30550.0	2.269	1.0
theta_c_pr[4,107]	0.2241	0.002503	0.4684	0.4587	-0.6435	0.2048	1.195	35260.0	29990.0	1.848	1.0
theta_c_pr[4,108]	0.6578	0.002404	0.3852	0.3711	-0.01273	0.6281	1.508	26440.0	24970.0	1.385	1.0
theta_c_pr[4,109]	-0.477	0.001774	0.2623	0.2553	-0.9819	-0.4812	0.054	21970.0	25420.0	1.151	1.0
theta_c_pr[4,110]	-0.02909	0.001689	0.2329	0.2264	-0.4648	-0.03689	0.4548	19080.0	26860.0	0.9995	1.0
theta_c_pr[4,111]	0.5276	0.001963	0.3369	0.3292	-0.07567	0.5072	1.246	30260.0	26070.0	1.585	1.0
theta_c_pr[4,112]	-0.7281	0.001638	0.2172	0.2117	-1.176	-0.7212	-0.3178	17670.0	22760.0	0.9255	1.0
theta_c_pr[4,113]	-0.5679	0.001636	0.2445	0.2388	-1.065	-0.5636	-0.1004	22380.0	23760.0	1.173	1.0
theta_c_pr[4,114]	1.007	0.00234	0.3693	0.3605	0.3722	0.9783	1.805	26130.0	26700.0	1.369	1.0
theta_c_pr[4,115]	-1.379	0.002069	0.3425	0.3331	-2.098	-1.364	-0.7488	28090.0	26520.0	1.472	1.0
theta_c_pr[4,116]	-0.2975	0.001552	0.2174	0.2109	-0.7311	-0.2964	0.1294	19680.0	24130.0	1.031	1.0
theta_c_pr[4,117]	0.4726	0.001921	0.3118	0.304	-0.08945	0.4549	1.141	26950.0	26310.0	1.412	1.0
theta_c_pr[4,118]	-1.42	0.002229	0.385	0.3723	-2.24	-1.394	-0.7348	30370.0	27820.0	1.591	1.0
theta_c_pr[4,119]	1.284	0.003036	0.5444	0.5329	0.3503	1.237	2.475	33330.0	27300.0	1.746	1.0
theta_c_pr[4,120]	-1.058	0.00186	0.2537	0.2457	-1.601	-1.045	-0.5973	18720.0	25430.0	0.9807	1.0
theta_c_pr[4,121]	1.425	0.002964	0.4958	0.48	0.571	1.383	2.509	29260.0	28710.0	1.533	1.0
theta_c_pr[4,122]	1.714	0.003792	0.5745	0.5674	0.7338	1.664	2.974	22550.0	26620.0	1.181	1.0
theta_c_pr[4,123]	-0.1856	0.003054	0.5213	0.4803	-1.079	-0.2391	0.9913	31430.0	24840.0	1.647	1.0
theta_c_pr[4,124]	-1.211	0.001959	0.2661	0.2604	-1.783	-1.193	-0.7397	18490.0	25950.0	0.9688	1.0
theta_c_pr[4,125]	-0.6177	0.001637	0.2261	0.2207	-1.077	-0.6099	-0.1904	19170.0	23960.0	1.004	1.0
theta_c_pr[4,126]	-0.1578	0.001674	0.2445	0.2389	-0.6326	-0.1609	0.3337	21300.0	26480.0	1.116	1.0
theta_c_pr[4,127]	0.4919	0.003109	0.6068	0.5845	-0.6363	0.4662	1.775	38730.0	28120.0	2.029	1.0
theta_c_pr[4,128]	-0.8938	0.001786	0.2384	0.2353	-1.39	-0.8843	-0.4596	17970.0	23150.0	0.9414	1.0
theta_c_pr[4,129]	0.3731	0.001997	0.2916	0.2836	-0.1489	0.3555	1.005	21670.0	25790.0	1.135	1.0
theta_c_pr[4,130]	-0.7542	0.001768	0.2246	0.2187	-1.232	-0.7402	-0.3535	16110.0	24530.0	0.844	1.0
theta_c_pr[4,131]	0.7821	0.002257	0.3432	0.3297	0.1935	0.7527	1.535	23650.0	25070.0	1.239	1.0
theta_c_pr[4,132]	0.5444	0.003732	0.7935	0.7796	-0.9021	0.5038	2.203	46320.0	30030.0	2.427	1.0
theta_c_pr[4,133]	-1.181	0.002672	0.4902	0.4608	-2.204	-1.162	-0.2442	34180.0	27840.0	1.791	1.0
theta_c_pr[4,134]	-1.283	0.002133	0.3131	0.3035	-1.958	-1.261	-0.7251	21780.0	25740.0	1.141	1.0
theta_c_pr[4,135]	-0.9939	0.00211	0.406	0.3865	-1.828	-0.9798	-0.2174	37690.0	25740.0	1.974	1.001
theta_c_pr[4,136]	-0.7102	0.001693	0.2508	0.244	-1.239	-0.6993	-0.247	22270.0	25160.0	1.167	1.0
theta_c_pr[4,137]	-0.5645	0.002542	0.4032	0.3553	-1.309	-0.5911	0.3258	26820.0	22710.0	1.405	1.0
theta_c_pr[4,138]	-0.9988	0.001894	0.2421	0.2336	-1.522	-0.9825	-0.5699	16340.0	24400.0	0.8559	1.0
theta_c_pr[4,139]	-0.6783	0.001651	0.2196	0.2134	-1.135	-0.6693	-0.2663	17850.0	22480.0	0.935	1.0
theta_c_pr[4,140]	-0.9047	0.001717	0.2041	0.1986	-1.336	-0.892	-0.5363	14200.0	22610.0	0.7439	1.0
theta_c_pr[4,141]	-1.232	0.002436	0.4804	0.4692	-2.23	-1.216	-0.3287	40120.0	26080.0	2.102	1.0
theta_c_pr[4,142]	-0.7546	0.001737	0.217	0.2103	-1.215	-0.7434	-0.3567	15670.0	24380.0	0.8211	1.0
theta_c_pr[4,143]	-2.138	0.002932	0.4523	0.444	-3.135	-2.1	-1.365	23590.0	28350.0	1.236	1.0
theta_c_pr[4,144]	0.6558	0.002049	0.3395	0.3301	0.05408	0.6319	1.387	28240.0	26100.0	1.48	1.0
theta_c_pr[4,145]	-1.335	0.00205	0.2696	0.2639	-1.924	-1.315	-0.8668	17440.0	23880.0	0.9138	1.0
theta_c_pr[4,146]	-0.9596	0.001925	0.3056	0.2957	-1.603	-0.9448	-0.3955	25730.0	24920.0	1.348	1.0
theta_c_pr[4,147]	1.029	0.002318	0.4148	0.4029	0.2841	1.003	1.922	33340.0	25730.0	1.747	1.0
theta_c_pr[4,148]	0.4168	0.002191	0.3267	0.3156	-0.1531	0.3901	1.13	22710.0	24330.0	1.19	1.0
theta_c_pr[4,149]	-0.5565	0.001953	0.3659	0.3583	-1.288	-0.554	0.1577	35450.0	27440.0	1.858	1.0
theta_c_pr[4,150]	1.768	0.003518	0.6684	0.6698	0.5611	1.734	3.176	35560.0	29120.0	1.863	1.0
theta_c_pr[4,151]	-0.2379	0.001569	0.2307	0.2257	-0.6881	-0.2399	0.2195	21700.0	26220.0	1.137	1.0
theta_c_pr[4,152]	1.343	0.002809	0.4971	0.4824	0.4877	1.302	2.43	32790.0	27310.0	1.718	1.0
theta_c_pr[4,153]	-0.2385	0.001633	0.2037	0.1922	-0.6074	-0.2507	0.2009	15550.0	22950.0	0.8149	1.0
theta_c_pr[4,154]	0.03668	0.001646	0.2378	0.2316	-0.41	0.0285	0.5296	21100.0	26890.0	1.106	1.0
theta_c_pr[4,155]	-0.3044	0.001618	0.2165	0.2065	-0.7108	-0.3107	0.1483	17820.0	24000.0	0.9335	1.0
theta_c_pr[4,156]	-0.00041	0.002591	0.4679	0.4633	-0.9131	-0.002428	0.9245	32630.0	30040.0	1.709	1.0
theta_c_pr[4,157]	0.5238	0.001989	0.3216	0.3131	-0.04768	0.5031	1.208	26970.0	26070.0	1.413	1.0
theta_c_pr[4,158]	1.397	0.003687	0.5728	0.5658	0.4191	1.349	2.651	23910.0	26610.0	1.253	1.0
theta_c_pr[4,159]	0.7186	0.003125	0.6585	0.6398	-0.5171	0.6945	2.088	45030.0	27800.0	2.359	1.0
theta_d_pr[1,1]	-0.1918	0.003002	0.6294	0.6185	-1.441	-0.1896	1.04	44060.0	32130.0	2.309	1.0
theta_d_pr[1,2]	0.2864	0.002462	0.5181	0.5114	-0.7262	0.285	1.324	44400.0	29720.0	2.326	1.0
theta_d_pr[1,3]	0.5968	0.003239	0.7086	0.7059	-0.784	0.589	2.005	47990.0	30830.0	2.514	1.0
theta_d_pr[1,4]	0.4137	0.002978	0.5575	0.5305	-0.6926	0.4093	1.547	35370.0	29020.0	1.853	1.0
theta_d_pr[1,5]	-0.6834	0.004251	0.7722	0.7578	-2.164	-0.6996	0.8949	33150.0	30230.0	1.737	1.0
theta_d_pr[1,6]	0.1002	0.003262	0.6542	0.6437	-1.155	0.08273	1.427	40510.0	31570.0	2.122	1.0
theta_d_pr[1,7]	0.6231	0.002447	0.4301	0.4231	-0.1793	0.607	1.519	31330.0	28510.0	1.641	1.0
theta_d_pr[1,8]	0.2421	0.002942	0.6156	0.6072	-0.947	0.2349	1.484	44200.0	31420.0	2.316	1.0
theta_d_pr[1,9]	-0.1271	0.00351	0.7711	0.7558	-1.646	-0.1213	1.385	48300.0	30830.0	2.531	1.0
theta_d_pr[1,10]	-1.316	0.003591	0.7901	0.7815	-2.86	-1.319	0.2473	48520.0	29610.0	2.542	1.0
theta_d_pr[1,11]	-0.9465	0.003096	0.61	0.605	-2.185	-0.9304	0.2104	39080.0	31870.0	2.047	1.0
theta_d_pr[1,12]	-0.3062	0.00308	0.5789	0.5612	-1.462	-0.3009	0.83	35590.0	29320.0	1.865	1.0
theta_d_pr[1,13]	-1.165	0.00309	0.6224	0.6155	-2.418	-1.154	0.02139	40770.0	30790.0	2.136	1.0
theta_d_pr[1,14]	1.37	0.003218	0.6022	0.5852	0.2178	1.36	2.593	35410.0	29780.0	1.855	1.0
theta_d_pr[1,15]	-0.609	0.00278	0.532	0.5189	-1.667	-0.6051	0.436	36860.0	30920.0	1.931	1.0
theta_d_pr[1,16]	-0.1043	0.002558	0.507	0.4992	-1.068	-0.1164	0.9189	39660.0	29930.0	2.078	1.0
theta_d_pr[1,17]	-0.6081	0.002823	0.61	0.6042	-1.822	-0.6071	0.5806	46860.0	31240.0	2.455	1.0
theta_d_pr[1,18]	1.245	0.002725	0.5464	0.5371	0.1893	1.238	2.338	40430.0	30000.0	2.118	1.0
theta_d_pr[1,19]	0.2065	0.003105	0.5737	0.554	-0.9462	0.2144	1.329	34430.0	28720.0	1.804	1.0
theta_d_pr[1,20]	0.03626	0.002505	0.4972	0.4898	-0.915	0.02841	1.039	39900.0	31540.0	2.091	1.0
theta_d_pr[1,21]	0.4187	0.002924	0.5403	0.5233	-0.7008	0.4327	1.444	34730.0	27150.0	1.819	1.0
theta_d_pr[1,22]	-0.4537	0.003285	0.6372	0.6243	-1.698	-0.4554	0.8135	37770.0	30890.0	1.979	1.0
theta_d_pr[1,23]	-1.414	0.00243	0.431	0.4179	-2.335	-1.386	-0.6438	32630.0	27030.0	1.71	1.0
theta_d_pr[1,24]	0.5972	0.002878	0.5797	0.5703	-0.5617	0.6048	1.715	40860.0	30450.0	2.141	1.0
theta_d_pr[1,25]	-0.3416	0.003245	0.6524	0.644	-1.663	-0.3299	0.9038	40650.0	31740.0	2.13	1.0
theta_d_pr[1,26]	-0.7501	0.00301	0.6341	0.6293	-2.021	-0.7404	0.4772	44550.0	31640.0	2.334	1.0
theta_d_pr[1,27]	-0.5532	0.003316	0.761	0.7516	-2.032	-0.5545	0.9507	52750.0	29670.0	2.764	1.0
theta_d_pr[1,28]	0.375	0.002954	0.5729	0.5655	-0.7067	0.3557	1.537	38260.0	29120.0	2.004	1.0
theta_d_pr[1,29]	-0.06578	0.003278	0.6467	0.6249	-1.329	-0.07176	1.232	39140.0	30860.0	2.051	1.0
theta_d_pr[1,30]	0.9884	0.00343	0.6523	0.6489	-0.2429	0.9708	2.318	36580.0	30610.0	1.917	1.0
theta_d_pr[1,31]	0.3681	0.003247	0.5863	0.5545	-0.7784	0.3591	1.56	33010.0	28300.0	1.73	1.0
theta_d_pr[1,32]	-0.1447	0.002612	0.4975	0.4784	-1.108	-0.1486	0.8537	36620.0	29730.0	1.918	1.0
theta_d_pr[1,33]	0.2971	0.003502	0.7888	0.7903	-1.243	0.2905	1.844	50810.0	31580.0	2.662	1.0
theta_d_pr[1,34]	-1.972	0.003239	0.5435	0.5138	-3.065	-1.966	-0.9141	29600.0	21930.0	1.551	1.0
theta_d_pr[1,35]	2.26	0.003017	0.5746	0.5622	1.157	2.249	3.414	36550.0	29900.0	1.915	1.0
theta_d_pr[1,36]	0.5205	0.002816	0.514	0.5013	-0.5335	0.5331	1.5	34050.0	27340.0	1.784	1.0
theta_d_pr[1,37]	0.1807	0.003461	0.7612	0.7566	-1.296	0.1764	1.698	48590.0	31780.0	2.546	1.0
theta_d_pr[1,38]	-0.03191	0.002936	0.6061	0.6018	-1.221	-0.03817	1.165	42760.0	31920.0	2.24	0.9999
theta_d_pr[1,39]	0.2023	0.003703	0.7493	0.7389	-1.283	0.2024	1.684	40990.0	32250.0	2.147	1.0
theta_d_pr[1,40]	-0.6228	0.003089	0.7258	0.7167	-2.075	-0.6192	0.7944	55360.0	30360.0	2.901	1.0
theta_d_pr[1,41]	-0.5055	0.00292	0.5172	0.488	-1.521	-0.5122	0.5491	32020.0	26910.0	1.678	1.0
theta_d_pr[1,42]	-0.951	0.003296	0.7566	0.7541	-2.432	-0.9541	0.538	52290.0	31180.0	2.74	1.0
theta_d_pr[1,43]	0.05458	0.003096	0.5889	0.5736	-1.076	0.04565	1.245	36350.0	29150.0	1.905	1.0
theta_d_pr[1,44]	0.6482	0.001797	0.3119	0.3038	0.08321	0.6307	1.313	31240.0	25750.0	1.637	1.0
theta_d_pr[1,45]	-0.5044	0.003083	0.5693	0.561	-1.683	-0.4848	0.5613	34590.0	28060.0	1.812	1.0
theta_d_pr[1,46]	0.01015	0.003278	0.6661	0.6604	-1.314	0.009841	1.313	41370.0	31100.0	2.168	1.0
theta_d_pr[1,47]	1.205	0.003299	0.7226	0.7195	-0.1894	1.197	2.649	48150.0	30740.0	2.523	1.0
theta_d_pr[1,48]	-2.297	0.002341	0.4071	0.3999	-3.143	-2.281	-1.544	30620.0	26890.0	1.604	1.0
theta_d_pr[1,49]	0.2001	0.003219	0.5572	0.5141	-0.9342	0.2055	1.308	30530.0	28070.0	1.599	1.0
theta_d_pr[1,50]	0.596	0.002655	0.4695	0.4465	-0.2934	0.5839	1.566	32150.0	26810.0	1.684	1.0
theta_d_pr[1,51]	-1.182	0.00211	0.3891	0.3768	-1.998	-1.164	-0.4672	35070.0	26320.0	1.838	1.0
theta_d_pr[1,52]	1.07	0.002949	0.5969	0.5927	-0.05904	1.053	2.28	41430.0	31240.0	2.171	1.0
theta_d_pr[1,53]	0.3937	0.003064	0.6468	0.6393	-0.8623	0.3897	1.671	44780.0	31400.0	2.346	1.0
theta_d_pr[1,54]	0.4012	0.002336	0.436	0.4145	-0.4682	0.4024	1.262	35710.0	27960.0	1.871	1.0
theta_d_pr[1,55]	-0.118	0.002232	0.3897	0.3734	-0.8747	-0.1226	0.6716	30920.0	27430.0	1.62	1.0
theta_d_pr[1,56]	0.1204	0.003592	0.7272	0.7136	-1.337	0.1294	1.529	41160.0	30900.0	2.157	1.0
theta_d_pr[1,57]	-0.6694	0.001723	0.3589	0.3529	-1.396	-0.6637	0.01559	43610.0	30780.0	2.285	1.0
theta_d_pr[1,58]	-0.1786	0.002499	0.517	0.5079	-1.174	-0.1807	0.8555	42990.0	31030.0	2.252	1.0
theta_d_pr[1,59]	0.9863	0.002707	0.4898	0.4739	0.07698	0.9683	2.003	33620.0	26690.0	1.762	1.0
theta_d_pr[1,60]	-0.7946	0.003222	0.6148	0.5973	-2.017	-0.7974	0.4254	36600.0	29220.0	1.918	1.0
theta_d_pr[1,61]	-0.04271	0.003318	0.6941	0.684	-1.434	-0.03654	1.313	43860.0	31670.0	2.298	1.0
theta_d_pr[1,62]	1.058	0.003334	0.6735	0.6647	-0.2947	1.064	2.367	41120.0	30690.0	2.154	1.0
theta_d_pr[1,63]	-0.08352	0.002882	0.5734	0.559	-1.223	-0.08328	1.051	39710.0	30700.0	2.08	1.0
theta_d_pr[1,64]	0.1208	0.002456	0.4573	0.4422	-0.7395	0.108	1.064	35670.0	27130.0	1.869	1.0
theta_d_pr[1,65]	0.324	0.002626	0.4872	0.4539	-0.5976	0.3096	1.34	35700.0	26300.0	1.87	1.0
theta_d_pr[1,66]	2.264	0.003079	0.5954	0.5823	1.112	2.257	3.447	37710.0	28070.0	1.976	1.0
theta_d_pr[1,67]	0.5887	0.002186	0.3982	0.3865	-0.1498	0.5719	1.417	34220.0	27290.0	1.793	1.0
theta_d_pr[1,68]	0.6724	0.003122	0.6335	0.6237	-0.5749	0.6759	1.903	41320.0	31150.0	2.165	1.0
theta_d_pr[1,69]	-0.2834	0.002999	0.5715	0.5603	-1.438	-0.273	0.8091	36630.0	29000.0	1.919	1.0
theta_d_pr[1,70]	0.3461	0.003033	0.6752	0.6699	-0.9868	0.3477	1.658	49630.0	31450.0	2.6	1.0
theta_d_pr[1,71]	-1.697	0.002954	0.5849	0.5789	-2.885	-1.678	-0.5987	39700.0	29220.0	2.08	1.0
theta_d_pr[1,72]	-0.6232	0.003003	0.5913	0.5764	-1.807	-0.6157	0.5296	38990.0	31300.0	2.043	1.0
theta_d_pr[1,73]	0.08792	0.002564	0.4885	0.4725	-0.8772	0.0876	1.06	37010.0	26560.0	1.939	1.0
theta_d_pr[1,74]	-0.4223	0.002817	0.5087	0.4748	-1.44	-0.4226	0.5982	33280.0	28440.0	1.743	1.0
theta_d_pr[1,75]	-0.2439	0.002482	0.4359	0.4139	-1.099	-0.2485	0.6294	31510.0	26700.0	1.651	1.0
theta_d_pr[1,76]	-0.7326	0.00245	0.4486	0.4318	-1.651	-0.7209	0.1234	34210.0	26680.0	1.792	1.0
theta_d_pr[1,77]	-0.5817	0.003707	0.602	0.5785	-1.733	-0.5966	0.6617	26670.0	26650.0	1.398	1.0
theta_d_pr[1,78]	-0.4555	0.003307	0.559	0.5065	-1.521	-0.4762	0.7332	29740.0	24110.0	1.558	1.0
theta_d_pr[1,79]	-0.6853	0.002829	0.5277	0.5128	-1.713	-0.6915	0.3699	35160.0	28440.0	1.842	1.0
theta_d_pr[1,80]	-0.3071	0.003471	0.691	0.6812	-1.653	-0.3108	1.067	39720.0	30770.0	2.081	1.0
theta_d_pr[1,81]	2.012	0.002852	0.5586	0.5509	0.942	2.003	3.147	38650.0	28790.0	2.025	1.0
theta_d_pr[1,82]	-0.2713	0.002811	0.5435	0.533	-1.354	-0.2692	0.8021	37310.0	30420.0	1.955	1.0
theta_d_pr[1,83]	-0.4513	0.002764	0.5909	0.5806	-1.621	-0.451	0.713	45860.0	30160.0	2.403	1.0
theta_d_pr[1,84]	-0.6061	0.002406	0.5121	0.5033	-1.625	-0.6087	0.4084	45460.0	29830.0	2.382	1.0
theta_d_pr[1,85]	-0.5219	0.003651	0.8105	0.8019	-2.112	-0.5261	1.067	49380.0	32840.0	2.587	1.0
theta_d_pr[1,86]	-0.1314	0.00312	0.5883	0.5772	-1.316	-0.1231	0.9977	35880.0	29800.0	1.88	1.0
theta_d_pr[1,87]	-0.1668	0.003574	0.7471	0.7468	-1.648	-0.1624	1.285	43760.0	31470.0	2.293	1.0
theta_d_pr[1,88]	0.6015	0.002942	0.5944	0.5852	-0.567	0.5998	1.776	41090.0	30120.0	2.153	1.0
theta_d_pr[1,89]	-1.132	0.003443	0.6753	0.6621	-2.428	-1.136	0.2168	38740.0	30300.0	2.03	1.0
theta_d_pr[1,90]	-0.8407	0.002576	0.4815	0.4693	-1.774	-0.8453	0.1238	35350.0	27800.0	1.852	1.0
theta_d_pr[1,91]	1.505	0.002508	0.4607	0.4453	0.648	1.489	2.466	34360.0	27710.0	1.8	1.0
theta_d_pr[1,92]	-0.7338	0.002434	0.4613	0.4474	-1.648	-0.7323	0.1806	36200.0	29550.0	1.897	1.0
