ID,num_trials,num_stage1_RT_lt150ms,per_stage1_RT_lt150ms,num_stage1_RT_gt2000ms,per_stage1_RT_gt2000ms,num_stage2_RT_lt150ms,per_stage2_RT_lt150ms,num_stage2_RT_gt2000ms,per_stage2_RT_gt2000ms,num_stage1_RT_sloworfast,per_stage1_RT_sloworfast,num_stage2_RT_sloworfast,per_stage2_RT_sloworfast,num_stay_rew_comm,per_stay_rew_common,num_stay_rew_rare,per_stay_rew_rare,num_stay_unrew_comm,per_stay_unrew_common,num_stay_unrew_rare,per_stay_unrew_rare,prob_worse_random_corr,num_trials_common_rew_V1,num_trials_rare_rew_V1,num_trials_common_unrew_V1,num_trials_rare_unrew_V1,exclude_crit1,exclude_crit2,exclude_crit3,exclude_crit4
6852,190,4,0.0210526315789474,0,0,1,0.00526315789473684,0,0,4,0.0210526315789474,1,0.00526315789473684,78,0.951219512195122,30,0.9375,27,0.519230769230769,6,0.25,1,82,32,52,24,0,0,0,0
3394,190,61,0.321052631578947,1,0.00526315789473684,24,0.126315789473684,0,0,62,0.326315789473684,24,0.126315789473684,67,0.957142857142857,18,0.6,32,0.56140350877193,30,0.909090909090909,1,70,30,57,33,1,0,0,0
2082,188,6,0.0319148936170213,4,0.0212765957446809,0,0,0,0,10,0.0531914893617021,0,0,63,0.818181818181818,20,0.740740740740741,39,0.639344262295082,18,0.782608695652174,0.999999998488183,77,27,61,23,0,0,0,0
4370,188,55,0.292553191489362,0,0,9,0.0478723404255319,1,0.00531914893617021,55,0.292553191489362,10,0.0531914893617021,68,1,32,1,63,1,25,1,1,68,32,63,25,1,0,0,0
2855,189,10,0.0529100529100529,1,0.00529100529100529,1,0.00529100529100529,0,0,11,0.0582010582010582,1,0.00529100529100529,73,1,32,1,61,1,23,1,1,73,32,61,23,0,0,0,0
201,190,27,0.142105263157895,0,0,1,0.00526315789473684,1,0.00526315789473684,27,0.142105263157895,2,0.0105263157894737,69,0.958333333333333,23,0.741935483870968,48,0.774193548387097,25,1,1,72,31,62,25,0,0,0,0
4,186,41,0.220430107526882,0,0,9,0.0483870967741935,1,0.00537634408602151,41,0.220430107526882,10,0.0537634408602151,62,1,20,1,78,1,26,1,1,62,20,78,26,1,0,0,0
396,190,1,0.00526315789473684,0,0,0,0,0,0,1,0.00526315789473684,0,0,76,0.95,23,0.958333333333333,42,0.777777777777778,29,0.90625,1,80,24,54,32,0,0,0,0
2125,188,4,0.0212765957446809,1,0.00531914893617021,0,0,2,0.0106382978723404,5,0.0265957446808511,2,0.0106382978723404,74,0.961038961038961,23,0.793103448275862,33,0.634615384615385,28,0.933333333333333,1,77,29,52,30,0,0,0,0
28,190,38,0.2,0,0,17,0.0894736842105263,1,0.00526315789473684,38,0.2,18,0.0947368421052632,54,0.947368421052632,28,0.823529411764706,39,0.582089552238806,17,0.53125,0.999999999999988,57,34,67,32,0,0,0,0
236,186,34,0.182795698924731,1,0.00537634408602151,13,0.0698924731182796,0,0,35,0.188172043010753,13,0.0698924731182796,73,1,28,1,52,1,33,1,1,73,28,52,33,0,0,0,0
4634,189,1,0.00529100529100529,0,0,0,0,0,0,1,0.00529100529100529,0,0,81,1,24,1,53,1,31,1,1,81,24,53,31,0,0,0,0
6533,184,45,0.244565217391304,0,0,16,0.0869565217391304,4,0.0217391304347826,45,0.244565217391304,20,0.108695652173913,72,1,30,1,55,1,27,1,1,72,30,55,27,1,0,0,0
388,190,26,0.136842105263158,0,0,10,0.0526315789473684,0,0,26,0.136842105263158,10,0.0526315789473684,85,0.988372093023256,26,1,43,0.781818181818182,15,0.652173913043478,1,86,26,55,23,0,0,0,0
237,189,14,0.0740740740740741,1,0.00529100529100529,8,0.0423280423280423,0,0,15,0.0793650793650794,8,0.0423280423280423,63,1,27,1,76,1,23,1,1,63,27,76,23,0,0,0,0
6592,189,34,0.17989417989418,0,0,1,0.00529100529100529,0,0,34,0.17989417989418,1,0.00529100529100529,76,1,39,1,55,1,19,1,1,76,39,55,19,0,0,0,0
4572,189,5,0.0264550264550265,2,0.0105820105820106,5,0.0264550264550265,0,0,7,0.037037037037037,5,0.0264550264550265,70,1,33,1,67,1,19,1,1,70,33,67,19,0,0,0,0
2138,190,0,0,1,0.00526315789473684,0,0,0,0,1,0.00526315789473684,0,0,38,0.527777777777778,27,0.84375,24,0.363636363636364,14,0.7,0.722001141119513,72,32,66,20,0,0,0,0
1982,168,69,0.410714285714286,8,0.0476190476190476,59,0.351190476190476,8,0.0476190476190476,77,0.458333333333333,67,0.398809523809524,71,1,9,1,61,1,27,1,1,71,9,61,27,1,1,0,1
4987,190,75,0.394736842105263,1,0.00526315789473684,7,0.0368421052631579,1,0.00526315789473684,76,0.4,8,0.0421052631578947,71,0.959459459459459,32,0.941176470588235,48,0.857142857142857,26,1,1,74,34,56,26,1,1,0,1
3367,190,1,0.00526315789473684,0,0,0,0,0,0,1,0.00526315789473684,0,0,55,0.808823529411765,21,0.636363636363636,39,0.619047619047619,17,0.653846153846154,0.999999968952521,68,33,63,26,0,0,0,0
6979,184,31,0.168478260869565,3,0.016304347826087,16,0.0869565217391304,9,0.0489130434782609,34,0.184782608695652,25,0.135869565217391,67,1,25,1,67,1,25,1,1,67,25,67,25,0,0,0,0
1787,189,133,0.703703703703704,0,0,124,0.656084656084656,0,0,133,0.703703703703704,124,0.656084656084656,49,0.816666666666667,26,0.866666666666667,55,0.846153846153846,30,0.882352941176471,0.999999919180927,60,30,65,34,1,1,0,1
588,188,14,0.074468085106383,0,0,1,0.00531914893617021,1,0.00531914893617021,14,0.074468085106383,2,0.0106382978723404,69,1,31,1,60,1,28,1,1,69,31,60,28,0,0,0,0
420,189,20,0.105820105820106,0,0,2,0.0105820105820106,0,0,20,0.105820105820106,2,0.0105820105820106,80,1,38,1,50,1,21,1,1,80,38,50,21,0,0,0,0
272,189,7,0.037037037037037,1,0.00529100529100529,0,0,0,0,8,0.0423280423280423,0,0,77,1,29,1,58,1,25,1,1,77,29,58,25,0,0,0,0
1225,190,10,0.0526315789473684,1,0.00526315789473684,4,0.0210526315789474,0,0,11,0.0578947368421053,4,0.0210526315789474,60,0.857142857142857,27,0.818181818181818,43,0.728813559322034,19,0.678571428571429,0.999999999935781,70,33,59,28,0,0,0,0
130,190,6,0.0315789473684211,0,0,0,0,0,0,6,0.0315789473684211,0,0,82,0.953488372093023,21,0.84,31,0.574074074074074,20,0.8,1,86,25,54,25,0,0,0,0
20,167,64,0.383233532934132,1,0.00598802395209581,27,0.161676646706587,2,0.0119760479041916,65,0.389221556886228,29,0.173652694610778,54,1,22,1,65,1,26,1,1,54,22,65,26,1,1,0,1
594,188,2,0.0106382978723404,2,0.0106382978723404,0,0,4,0.0212765957446809,4,0.0212765957446809,4,0.0212765957446809,65,1,21,1,65,1,37,1,1,65,21,65,37,0,0,0,0
5522,190,8,0.0421052631578947,1,0.00526315789473684,0,0,0,0,9,0.0473684210526316,0,0,70,0.958904109589041,25,0.833333333333333,30,0.625,36,0.923076923076923,1,73,30,48,39,0,0,0,0
5056,188,105,0.558510638297872,2,0.0106382978723404,118,0.627659574468085,2,0.0106382978723404,107,0.569148936170213,120,0.638297872340426,65,1,20,1,70,1,33,1,1,65,20,70,33,1,1,0,1
4667,179,11,0.0614525139664804,7,0.0391061452513966,7,0.0391061452513966,7,0.0391061452513966,18,0.100558659217877,14,0.0782122905027933,62,1,35,1,62,1,20,1,1,62,35,62,20,0,0,0,0
4666,179,20,0.111731843575419,3,0.0167597765363128,4,0.0223463687150838,3,0.0167597765363128,23,0.128491620111732,7,0.0391061452513966,64,1,29,1,57,1,29,1,1,64,29,57,29,0,0,0,0
5970,190,20,0.105263157894737,1,0.00526315789473684,0,0,0,0,21,0.110526315789474,0,0,62,0.885714285714286,18,0.818181818181818,56,0.848484848484849,31,0.96875,0.999999999998862,70,22,66,32,0,0,0,0
113,177,28,0.15819209039548,3,0.0169491525423729,21,0.11864406779661,5,0.0282485875706215,31,0.175141242937853,26,0.146892655367232,57,1,28,1,67,1,25,1,1,57,28,67,25,0,0,0,0
4939,185,25,0.135135135135135,2,0.0108108108108108,20,0.108108108108108,2,0.0108108108108108,27,0.145945945945946,22,0.118918918918919,75,1,35,1,49,1,26,1,1,75,35,49,26,0,0,0,0
254,190,78,0.410526315789474,0,0,13,0.068421052631579,0,0,78,0.410526315789474,13,0.068421052631579,68,0.931506849315068,34,0.971428571428571,44,0.8,22,0.814814814814815,1,73,35,55,27,1,1,0,1
81,189,6,0.0317460317460317,0,0,1,0.00529100529100529,0,0,6,0.0317460317460317,1,0.00529100529100529,66,0.733333333333333,15,0.789473684210526,32,0.64,23,0.766666666666667,0.999998102475411,90,19,50,30,0,0,0,0
454,190,2,0.0105263157894737,0,0,0,0,0,0,2,0.0105263157894737,0,0,71,0.986111111111111,26,0.928571428571429,43,0.716666666666667,24,0.8,1,72,28,60,30,0,0,0,0
313,190,35,0.184210526315789,0,0,0,0,0,0,35,0.184210526315789,0,0,66,0.985074626865672,29,0.90625,45,0.681818181818182,22,0.88,1,67,32,66,25,0,0,0,0
6645,185,115,0.621621621621622,2,0.0108108108108108,113,0.610810810810811,1,0.00540540540540541,117,0.632432432432432,114,0.616216216216216,64,1,29,1,56,1,36,1,1,64,29,56,36,1,1,0,1
4078,190,0,0,1,0.00526315789473684,0,0,2,0.0105263157894737,1,0.00526315789473684,2,0.0105263157894737,78,0.975,25,0.925925925925926,55,0.982142857142857,22,0.814814814814815,1,80,27,56,27,0,0,0,0
117,182,19,0.104395604395604,4,0.021978021978022,7,0.0384615384615385,5,0.0274725274725275,23,0.126373626373626,12,0.0659340659340659,54,1,29,1,79,1,20,1,1,54,29,79,20,0,0,0,0
13,190,12,0.0631578947368421,0,0,1,0.00526315789473684,2,0.0105263157894737,12,0.0631578947368421,3,0.0157894736842105,79,0.975308641975309,30,0.833333333333333,28,0.622222222222222,25,0.892857142857143,1,81,36,45,28,0,0,0,0
142,178,32,0.179775280898876,0,0,22,0.123595505617978,7,0.0393258426966292,32,0.179775280898876,29,0.162921348314607,68,1,27,1,51,1,32,1,1,68,27,51,32,0,0,0,0
312,190,19,0.1,1,0.00526315789473684,1,0.00526315789473684,0,0,20,0.105263157894737,1,0.00526315789473684,62,0.939393939393939,23,0.958333333333333,50,0.704225352112676,20,0.689655172413793,0.999999999999999,66,24,71,29,0,0,0,0
2957,188,28,0.148936170212766,0,0,2,0.0106382978723404,0,0,28,0.148936170212766,2,0.0106382978723404,75,1,37,1,55,1,21,1,1,75,37,55,21,0,0,0,0
417,190,6,0.0315789473684211,1,0.00526315789473684,1,0.00526315789473684,0,0,7,0.0368421052631579,1,0.00526315789473684,71,0.788888888888889,22,0.758620689655172,32,0.60377358490566,8,0.444444444444444,0.999999995964628,90,29,53,18,0,0,0,0
249,190,57,0.3,0,0,19,0.1,0,0,57,0.3,19,0.1,61,0.782051282051282,20,0.740740740740741,30,0.576923076923077,20,0.606060606060606,0.999999924351093,78,27,52,33,1,0,0,0
2665,190,8,0.0421052631578947,0,0,0,0,0,0,8,0.0421052631578947,0,0,78,0.939759036144578,25,1,39,0.65,16,0.727272727272727,1,83,25,60,22,0,0,0,0
879,190,1,0.00526315789473684,0,0,0,0,0,0,1,0.00526315789473684,0,0,74,0.948717948717949,22,0.611111111111111,14,0.269230769230769,23,0.958333333333333,1,78,36,52,24,0,0,0,0
3784,190,7,0.0368421052631579,1,0.00526315789473684,6,0.0315789473684211,0,0,8,0.0421052631578947,6,0.0315789473684211,62,0.765432098765432,18,0.580645161290323,25,0.555555555555556,19,0.575757575757576,0.999999739779822,81,31,45,33,0,0,0,0
1847,188,38,0.202127659574468,0,0,23,0.122340425531915,0,0,38,0.202127659574468,23,0.122340425531915,69,1,28,1,65,1,26,1,1,69,28,65,26,1,0,0,0
3563,189,9,0.0476190476190476,2,0.0105820105820106,3,0.0158730158730159,0,0,11,0.0582010582010582,3,0.0158730158730159,81,1,32,1,48,1,28,1,1,81,32,48,28,0,0,0,0
259,190,0,0,0,0,1,0.00526315789473684,1,0.00526315789473684,0,0,2,0.0105263157894737,79,0.9875,24,0.8,40,0.714285714285714,19,0.791666666666667,1,80,30,56,24,0,0,0,0
4557,188,52,0.276595744680851,0,0,18,0.0957446808510638,4,0.0212765957446809,52,0.276595744680851,22,0.117021276595745,57,1,28,1,81,1,22,1,1,57,28,81,22,1,0,0,0
843,185,6,0.0324324324324324,4,0.0216216216216216,3,0.0162162162162162,2,0.0108108108108108,10,0.0540540540540541,5,0.027027027027027,75,1,38,1,51,1,21,1,1,75,38,51,21,0,0,0,0
243,182,8,0.043956043956044,1,0.00549450549450549,1,0.00549450549450549,3,0.0164835164835165,9,0.0494505494505494,4,0.021978021978022,52,1,42,1,69,1,19,1,1,52,42,69,19,0,0,0,0
3045,188,22,0.117021276595745,0,0,1,0.00531914893617021,2,0.0106382978723404,22,0.117021276595745,3,0.0159574468085106,92,1,26,1,46,1,24,1,1,92,26,46,24,0,0,0,0
828,190,21,0.110526315789474,0,0,0,0,0,0,21,0.110526315789474,0,0,71,0.91025641025641,22,0.709677419354839,43,0.754385964912281,14,0.583333333333333,0.999999999999999,78,31,57,24,0,0,0,0
522,189,1,0.00529100529100529,0,0,0,0,1,0.00529100529100529,1,0.00529100529100529,1,0.00529100529100529,72,1,26,1,61,1,30,1,1,72,26,61,30,0,0,0,0
4577,190,41,0.215789473684211,0,0,5,0.0263157894736842,0,0,41,0.215789473684211,5,0.0263157894736842,76,0.987012987012987,30,0.9375,41,0.803921568627451,30,1,1,77,32,51,30,1,0,0,0
5452,190,6,0.0315789473684211,0,0,0,0,0,0,6,0.0315789473684211,0,0,52,0.776119402985075,15,0.535714285714286,31,0.484375,11,0.354838709677419,0.999999113566061,67,28,64,31,0,0,0,0
251,190,1,0.00526315789473684,0,0,0,0,2,0.0105263157894737,1,0.00526315789473684,2,0.0105263157894737,77,0.950617283950617,22,0.647058823529412,43,0.826923076923077,17,0.739130434782609,1,81,34,52,23,0,0,0,0
577,190,2,0.0105263157894737,2,0.0105263157894737,0,0,2,0.0105263157894737,4,0.0210526315789474,2,0.0105263157894737,31,0.53448275862069,28,0.823529411764706,38,0.603174603174603,30,0.857142857142857,0.744078845780915,58,34,63,35,0,0,0,0
3254,185,26,0.140540540540541,3,0.0162162162162162,30,0.162162162162162,2,0.0108108108108108,29,0.156756756756757,32,0.172972972972973,68,1,31,1,66,1,20,1,1,68,31,66,20,0,0,0,0
3455,189,61,0.322751322751323,0,0,72,0.380952380952381,2,0.0105820105820106,61,0.322751322751323,74,0.391534391534392,54,1,32,1,91,1,12,1,1,54,32,91,12,1,1,0,1
5333,190,1,0.00526315789473684,3,0.0157894736842105,0,0,5,0.0263157894736842,4,0.0210526315789474,5,0.0263157894736842,68,0.944444444444444,29,0.90625,38,0.690909090909091,28,0.903225806451613,1,72,32,55,31,0,0,0,0
3550,189,1,0.00529100529100529,1,0.00529100529100529,0,0,0,0,2,0.0105820105820106,0,0,66,1,28,1,65,1,30,1,1,66,28,65,30,0,0,0,0
5716,190,37,0.194736842105263,0,0,0,0,0,0,37,0.194736842105263,0,0,57,0.703703703703704,16,0.666666666666667,37,0.672727272727273,23,0.766666666666667,0.999936694424018,81,24,55,30,0,0,0,0
4010,190,14,0.0736842105263158,0,0,0,0,0,0,14,0.0736842105263158,0,0,71,0.986111111111111,30,0.9375,36,0.73469387755102,33,0.891891891891892,1,72,32,49,37,0,0,0,0
6666,189,2,0.0105820105820106,0,0,0,0,0,0,2,0.0105820105820106,0,0,83,1,37,1,40,1,29,1,1,83,37,40,29,0,0,0,0
40,190,2,0.0105263157894737,1,0.00526315789473684,0,0,1,0.00526315789473684,3,0.0157894736842105,1,0.00526315789473684,51,0.980769230769231,14,0.378378378378378,50,0.641025641025641,18,0.782608695652174,1,52,37,78,23,0,0,0,0
7927,190,42,0.221052631578947,1,0.00526315789473684,28,0.147368421052632,0,0,43,0.226315789473684,28,0.147368421052632,61,0.859154929577465,27,0.84375,30,0.535714285714286,22,0.709677419354839,0.999999999963323,71,32,56,31,1,0,0,0
3608,188,10,0.0531914893617021,1,0.00531914893617021,4,0.0212765957446809,1,0.00531914893617021,11,0.0585106382978723,5,0.0265957446808511,47,0.643835616438356,16,0.64,54,0.857142857142857,20,0.740740740740741,0.995228894287067,73,25,63,27,0,0,0,0
4860,184,13,0.0706521739130435,6,0.0326086956521739,1,0.00543478260869565,6,0.0326086956521739,19,0.103260869565217,7,0.0380434782608696,62,1,33,1,69,1,20,1,1,62,33,69,20,0,0,0,0
1624,175,94,0.537142857142857,1,0.00571428571428571,82,0.468571428571429,1,0.00571428571428571,95,0.542857142857143,83,0.474285714285714,70,1,30,1,44,1,31,1,1,70,30,44,31,1,1,0,1
4103,190,31,0.163157894736842,3,0.0157894736842105,4,0.0210526315789474,0,0,34,0.178947368421053,4,0.0210526315789474,73,0.986486486486487,18,0.642857142857143,35,0.603448275862069,29,0.966666666666667,1,74,28,58,30,0,0,0,0
5281,189,22,0.116402116402116,0,0,1,0.00529100529100529,0,0,22,0.116402116402116,1,0.00529100529100529,78,1,33,1,53,1,25,1,1,78,33,53,25,0,0,0,0
1980,190,1,0.00526315789473684,0,0,0,0,1,0.00526315789473684,1,0.00526315789473684,1,0.00526315789473684,68,0.944444444444444,29,0.828571428571429,31,0.525423728813559,23,0.958333333333333,1,72,35,59,24,0,0,0,0
7138,190,18,0.0947368421052632,0,0,0,0,0,0,18,0.0947368421052632,0,0,66,0.868421052631579,24,0.827586206896552,40,0.689655172413793,23,0.851851851851852,0.999999999997833,76,29,58,27,0,0,0,0
207,185,1,0.00540540540540541,1,0.00540540540540541,0,0,4,0.0216216216216216,2,0.0108108108108108,4,0.0216216216216216,70,1,31,1,54,1,30,1,1,70,31,54,30,0,0,0,0
5914,188,5,0.0265957446808511,2,0.0106382978723404,0,0,5,0.0265957446808511,7,0.0372340425531915,5,0.0265957446808511,69,1,30,1,65,1,24,1,1,69,30,65,24,0,0,0,0
261,190,4,0.0210526315789474,0,0,0,0,3,0.0157894736842105,4,0.0210526315789474,3,0.0157894736842105,64,0.927536231884058,19,0.612903225806452,25,0.378787878787879,16,0.666666666666667,0.999999999999998,69,31,66,24,0,0,0,0
804,189,32,0.169312169312169,0,0,3,0.0158730158730159,0,0,32,0.169312169312169,3,0.0158730158730159,75,0.961538461538462,16,1,49,0.7,21,0.84,1,78,16,70,25,0,0,0,0
1189,189,2,0.0105820105820106,0,0,0,0,1,0.00529100529100529,2,0.0105820105820106,1,0.00529100529100529,67,0.957142857142857,26,0.896551724137931,49,0.890909090909091,30,0.857142857142857,1,70,29,55,35,0,0,0,0
3795,155,25,0.161290322580645,1,0.00645161290322581,5,0.032258064516129,2,0.0129032258064516,26,0.167741935483871,7,0.0451612903225806,58,1,28,1,47,1,22,1,1,58,28,47,22,0,0,0,0
1190,189,32,0.169312169312169,0,0,14,0.0740740740740741,0,0,32,0.169312169312169,14,0.0740740740740741,56,0.861538461538462,36,0.878048780487805,52,0.852459016393443,18,0.818181818181818,0.999999999841838,65,41,61,22,0,0,0,0
498,190,39,0.205263157894737,0,0,1,0.00526315789473684,0,0,39,0.205263157894737,1,0.00526315789473684,22,0.301369863013699,11,0.44,21,0.362068965517241,14,0.411764705882353,0.000457137291081546,73,25,58,34,1,1,1,1
5002,187,33,0.176470588235294,3,0.0160427807486631,10,0.053475935828877,4,0.0213903743315508,36,0.192513368983957,14,0.0748663101604278,71,1,31,1,57,1,28,1,1,71,31,57,28,0,0,0,0
4534,190,1,0.00526315789473684,1,0.00526315789473684,0,0,0,0,2,0.0105263157894737,0,0,21,0.323076923076923,5,0.147058823529412,19,0.296875,6,0.222222222222222,0.00295921662630965,65,34,64,27,1,1,1,1
3992,189,6,0.0317460317460317,0,0,0,0,0,0,6,0.0317460317460317,0,0,83,1,26,1,46,1,34,1,1,83,26,46,34,0,0,0,0
5023,187,15,0.0802139037433155,2,0.0106951871657754,1,0.0053475935828877,1,0.0053475935828877,17,0.0909090909090909,2,0.0106951871657754,75,1,15,1,68,1,29,1,1,75,15,68,29,0,0,0,0
4907,189,4,0.0211640211640212,4,0.0211640211640212,1,0.00529100529100529,3,0.0158730158730159,8,0.0423280423280423,4,0.0211640211640212,69,0.841463414634146,16,0.8,39,0.684210526315789,23,0.766666666666667,0.99999999997946,82,20,57,30,0,0,0,0
