	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
theta_c_pr[6,51]	-1.052	0.00491	0.9173	0.8698	-2.661	-1.137	0.9839	34620.0	31400.0	0.2711	1.0
theta_c_pr[6,52]	-1.177	0.008423	1.042	0.7649	-2.723	-1.398	1.575	16660.0	23500.0	0.1304	1.0
theta_c_pr[6,53]	0.3534	0.002086	0.3702	0.3615	-0.2998	0.3266	1.155	30960.0	26250.0	0.2423	1.0
theta_c_pr[6,54]	0.2415	0.001575	0.256	0.2516	-0.2455	0.2339	0.7652	26240.0	25750.0	0.2054	1.0
theta_c_pr[6,55]	0.02356	0.004402	0.6889	0.7338	-1.195	-0.0001188	1.415	24100.0	27760.0	0.1887	1.0
theta_c_pr[6,56]	-1.331	0.005184	0.8352	0.757	-2.803	-1.412	0.5461	25940.0	29050.0	0.2031	1.0
theta_c_pr[6,57]	-0.1075	0.002677	0.4455	0.4456	-0.87	-0.146	0.8553	27750.0	27020.0	0.2172	1.0
theta_c_pr[6,58]	0.3366	0.001889	0.3513	0.352	-0.3136	0.3226	1.062	34330.0	29080.0	0.2687	1.0
theta_c_pr[6,59]	0.3725	0.00223	0.412	0.4223	-0.3898	0.3631	1.2	33600.0	27650.0	0.263	1.0
theta_c_pr[6,60]	0.607	0.001598	0.3022	0.2994	0.03574	0.5983	1.225	35770.0	30070.0	0.2801	1.0
theta_c_pr[6,61]	-0.08911	0.007133	0.5792	0.6348	-1.145	-0.07862	1.029	6738.0	14070.0	0.05275	1.0
theta_c_pr[6,62]	-0.2584	0.001864	0.3083	0.2969	-0.8171	-0.2765	0.4005	26800.0	26100.0	0.2098	1.0
theta_c_pr[6,63]	-0.5961	0.004569	0.6901	0.6528	-1.688	-0.691	1.002	22430.0	28050.0	0.1756	1.0
theta_c_pr[6,64]	-1.015	0.005066	0.9259	0.8581	-2.641	-1.109	1.051	33600.0	30470.0	0.263	1.0
theta_c_pr[6,65]	-1.253	0.005826	0.8182	0.6876	-2.617	-1.357	0.7027	19960.0	25150.0	0.1562	1.0
theta_c_pr[6,66]	0.2255	0.00339	0.3727	0.3734	-0.4297	0.194	1.015	12180.0	25510.0	0.09535	1.001
theta_c_pr[6,67]	-0.4438	0.003675	0.6233	0.5609	-1.387	-0.5485	1.052	28370.0	29340.0	0.2221	1.0
theta_c_pr[6,68]	-1.004	0.004422	0.6579	0.6256	-2.151	-1.064	0.4279	21850.0	26130.0	0.171	1.0
theta_c_pr[6,69]	0.02891	0.001696	0.2186	0.2157	-0.3906	0.02594	0.4684	16620.0	23810.0	0.1301	1.0
theta_c_pr[6,70]	-0.6094	0.002247	0.3838	0.359	-1.271	-0.6421	0.245	28660.0	26520.0	0.2244	1.0
theta_c_pr[6,71]	0.9137	0.006765	0.5442	0.6058	-0.07552	0.9189	1.946	6820.0	18490.0	0.05339	1.0
theta_c_pr[6,72]	-1.038	0.007099	0.8353	0.8166	-2.591	-1.049	0.7391	13530.0	23520.0	0.106	1.0
theta_c_pr[6,73]	-1.519	0.006652	0.9	0.8526	-3.057	-1.606	0.504	18470.0	26980.0	0.1446	1.0
theta_c_pr[6,74]	0.1741	0.004528	0.7703	0.7758	-1.002	0.05145	1.906	28450.0	29580.0	0.2227	1.0
theta_c_pr[6,75]	-0.7472	0.01052	1.209	1.056	-2.507	-1.027	2.094	13610.0	25280.0	0.1066	1.0
theta_c_pr[6,76]	-1.181	0.005508	0.9063	0.8503	-2.766	-1.266	0.8458	27070.0	31220.0	0.2119	1.0
theta_c_pr[6,77]	-1.382	0.005181	0.7885	0.7239	-2.796	-1.449	0.3505	22840.0	27140.0	0.1788	1.0
theta_c_pr[6,78]	-0.8088	0.003924	0.6132	0.5837	-1.806	-0.8872	0.5755	24070.0	29280.0	0.1884	1.0
theta_c_pr[6,79]	-1.268	0.006396	0.9098	0.8519	-2.823	-1.364	0.7817	20330.0	29630.0	0.1592	1.0
theta_c_pr[6,80]	-0.2975	0.003875	0.45	0.416	-1.01	-0.3669	0.7467	13370.0	23410.0	0.1046	1.0
theta_c_pr[6,81]	-0.3963	0.002338	0.3891	0.3755	-1.063	-0.4352	0.4579	27080.0	28240.0	0.212	1.0
theta_c_pr[6,82]	-0.8389	0.004241	0.638	0.5914	-1.849	-0.9314	0.6382	21970.0	28720.0	0.172	1.0
theta_c_pr[6,83]	-0.09785	0.002035	0.2784	0.2678	-0.6066	-0.1105	0.4919	18800.0	25670.0	0.1472	1.0
theta_c_pr[6,84]	-0.1044	0.002315	0.4155	0.4089	-0.8124	-0.1442	0.7948	31320.0	27310.0	0.2452	1.0
theta_c_pr[6,85]	0.3031	0.001664	0.2997	0.2987	-0.2654	0.2969	0.91	32220.0	26260.0	0.2522	1.0
theta_c_pr[6,86]	0.4811	0.001455	0.2264	0.2249	0.04102	0.4797	0.9318	24240.0	28160.0	0.1898	1.0
theta_c_pr[6,87]	0.1079	0.001579	0.2722	0.2712	-0.4127	0.1025	0.6532	29490.0	27870.0	0.2308	1.0
theta_c_pr[6,88]	-0.4891	0.003125	0.5374	0.5019	-1.353	-0.5633	0.7599	29740.0	29100.0	0.2328	1.0
theta_c_pr[6,89]	0.445	0.00252	0.3829	0.3799	-0.2646	0.4277	1.239	23530.0	29100.0	0.1842	1.0
theta_c_pr[6,90]	-0.4211	0.003441	0.5927	0.5245	-1.314	-0.5246	1.018	30890.0	28750.0	0.2418	1.0
theta_c_pr[6,91]	0.3525	0.002603	0.4733	0.4776	-0.5128	0.3375	1.335	32040.0	26030.0	0.2508	1.0
theta_c_pr[6,92]	-1.345	0.004835	0.792	0.6979	-2.745	-1.417	0.4861	27740.0	24580.0	0.2172	1.0
theta_c_pr[6,93]	-0.09917	0.0025	0.3888	0.3746	-0.768	-0.1351	0.7573	23930.0	27390.0	0.1873	1.0
theta_c_pr[6,94]	0.1349	0.002865	0.523	0.5529	-0.8024	0.1163	1.191	32580.0	25720.0	0.255	1.0
theta_c_pr[6,95]	0.6876	0.001669	0.3052	0.305	0.09569	0.6868	1.298	33520.0	28320.0	0.2624	1.0
theta_c_pr[6,96]	-0.3928	0.002856	0.4538	0.4013	-1.113	-0.4541	0.697	27970.0	21520.0	0.219	1.0
theta_c_pr[6,97]	-1.488	0.005079	0.7444	0.6554	-2.81	-1.55	0.1926	21680.0	25270.0	0.1697	1.0
theta_c_pr[6,98]	0.6453	0.002485	0.3952	0.3889	-0.1724	0.6615	1.385	26300.0	20430.0	0.2059	1.0
theta_c_pr[6,99]	-1.088	0.004037	0.6593	0.5891	-2.179	-1.171	0.4558	26350.0	27920.0	0.2063	1.0
theta_c_pr[6,100]	-0.008525	0.003796	0.5382	0.589	-0.927	-0.03961	1.075	19900.0	24350.0	0.1558	1.0
theta_c_pr[6,101]	-0.4894	0.002432	0.3767	0.3536	-1.138	-0.5229	0.359	23690.0	25700.0	0.1855	1.0
theta_c_pr[6,102]	-0.9878	0.004757	0.9098	0.8567	-2.601	-1.07	1.026	36240.0	29700.0	0.2837	1.0
theta_c_pr[6,103]	-0.2104	0.005115	0.6008	0.638	-1.223	-0.2546	1.041	13230.0	24820.0	0.1036	1.001
theta_c_pr[6,104]	-0.399	0.004156	0.6666	0.6146	-1.396	-0.5167	1.18	25920.0	28170.0	0.2029	1.0
theta_c_pr[6,105]	1.235	0.001689	0.287	0.2812	0.6521	1.242	1.783	29080.0	29210.0	0.2277	1.0
theta_c_pr[6,106]	2.371	0.002648	0.5193	0.4853	1.333	2.378	3.382	43910.0	23140.0	0.3437	1.0
theta_c_pr[6,107]	0.7229	0.007624	0.7839	0.7347	-0.9477	0.7588	2.169	13460.0	5950.0	0.1054	1.0
theta_c_pr[6,108]	-1.277	0.004353	0.7714	0.6789	-2.669	-1.337	0.4815	31830.0	28390.0	0.2491	1.0
theta_c_pr[6,109]	-0.008811	0.00325	0.4912	0.4937	-0.8045	-0.07365	1.065	24140.0	28670.0	0.189	1.0
theta_c_pr[6,110]	-0.1492	0.003212	0.5413	0.5403	-1.028	-0.2163	1.039	28750.0	29230.0	0.2251	1.0
theta_c_pr[6,111]	1.71	0.003887	0.5871	0.5653	0.4818	1.723	2.829	24600.0	13120.0	0.1926	1.0
theta_c_pr[6,112]	0.9534	0.00207	0.3869	0.3817	0.1873	0.9576	1.709	35160.0	25520.0	0.2752	1.0
theta_c_pr[6,113]	-0.6796	0.003387	0.5586	0.4719	-1.53	-0.7704	0.695	27860.0	27960.0	0.2181	1.0
theta_c_pr[6,114]	0.6718	0.001396	0.2269	0.2262	0.2335	0.6711	1.12	26420.0	31760.0	0.2068	1.0
theta_c_pr[6,115]	0.03248	0.004876	0.5183	0.5725	-0.8706	0.01348	1.062	11250.0	20300.0	0.08808	1.0
theta_c_pr[6,116]	0.9896	0.001972	0.3491	0.3517	0.3181	0.9837	1.683	31260.0	27310.0	0.2447	1.0
theta_c_pr[6,117]	0.03219	0.004574	0.6546	0.5745	-0.8935	-0.1106	1.613	23430.0	26820.0	0.1834	1.0
theta_c_pr[6,118]	0.2782	0.002346	0.4517	0.4619	-0.5602	0.2659	1.185	36270.0	27200.0	0.2839	1.0
theta_c_pr[6,119]	1.791	0.004357	0.6277	0.6025	0.4872	1.822	2.957	22660.0	15920.0	0.1774	1.0
theta_c_pr[6,120]	0.4466	0.003319	0.4948	0.5338	-0.4592	0.4393	1.407	22290.0	28670.0	0.1745	1.0
theta_c_pr[6,121]	-1.43	0.005703	0.817	0.742	-2.855	-1.512	0.4132	20720.0	27530.0	0.1622	1.0
theta_c_pr[6,122]	0.4086	0.002214	0.3375	0.3391	-0.2296	0.4023	1.091	23150.0	26860.0	0.1812	1.0
theta_c_pr[6,123]	0.7447	0.003087	0.4784	0.4815	-0.1704	0.7392	1.699	23940.0	25760.0	0.1874	1.0
theta_c_pr[6,124]	0.279	0.001597	0.2792	0.2758	-0.2431	0.27	0.858	30530.0	29480.0	0.239	1.0
theta_c_pr[6,125]	-0.2254	0.002651	0.4233	0.3814	-0.9191	-0.2737	0.7707	25730.0	23030.0	0.2015	1.0
theta_c_pr[6,126]	0.7952	0.001965	0.3515	0.348	0.08033	0.8037	1.462	32320.0	24690.0	0.253	1.0
theta_c_pr[6,127]	1.429	0.001929	0.3313	0.3247	0.7789	1.426	2.086	29600.0	27310.0	0.2317	1.0
theta_c_pr[6,128]	0.8874	0.003703	0.6282	0.6828	-0.2529	0.8813	2.105	28710.0	27720.0	0.2248	1.0
theta_c_pr[6,129]	-0.09832	0.001729	0.2698	0.2674	-0.6113	-0.1038	0.4465	24290.0	24900.0	0.1902	1.0
theta_c_pr[6,130]	-0.4413	0.004393	0.4452	0.4282	-1.185	-0.4972	0.5401	10110.0	20900.0	0.07918	1.0
theta_c_pr[6,131]	-1.178	0.006611	0.8311	0.8257	-2.745	-1.196	0.5324	15550.0	25010.0	0.1218	1.0
theta_c_pr[6,132]	-1.133	0.006078	0.8505	0.6905	-2.494	-1.266	1.012	20440.0	25730.0	0.16	1.0
theta_c_pr[6,133]	0.1008	0.001781	0.3328	0.3343	-0.5076	0.08589	0.7939	34220.0	28790.0	0.2679	1.0
theta_c_pr[6,134]	-1.194	0.007292	0.9064	0.8432	-2.727	-1.295	0.8596	15170.0	25960.0	0.1188	1.0
theta_c_pr[6,135]	0.2907	0.001872	0.321	0.3177	-0.2864	0.2701	0.9714	28840.0	27620.0	0.2257	1.0
theta_c_pr[6,136]	0.04076	0.00181	0.3409	0.3353	-0.5751	0.02135	0.7658	34660.0	28480.0	0.2713	1.0
theta_c_pr[6,137]	0.1965	0.001791	0.2521	0.251	-0.2882	0.1927	0.6984	19750.0	24740.0	0.1546	1.0
theta_c_pr[6,138]	0.5476	0.002576	0.5118	0.5271	-0.3825	0.5279	1.588	38290.0	26650.0	0.2997	1.0
theta_c_pr[6,139]	0.04215	0.003645	0.5828	0.5953	-0.9135	-0.0224	1.308	25020.0	28260.0	0.1959	1.0
theta_c_pr[6,140]	0.174	0.00273	0.4445	0.465	-0.6005	0.141	1.101	26250.0	28800.0	0.2055	1.0
theta_c_pr[6,141]	0.5594	0.0029	0.5244	0.5285	-0.4293	0.5536	1.618	31880.0	23390.0	0.2496	1.0
theta_c_pr[6,142]	0.6135	0.004544	0.6744	0.7562	-0.5955	0.6209	1.885	22230.0	23140.0	0.174	1.0
theta_c_pr[6,143]	1.346	0.001998	0.3926	0.3804	0.5865	1.341	2.13	39010.0	25220.0	0.3054	1.0
theta_c_pr[6,144]	-0.5943	0.004577	0.7437	0.629	-1.686	-0.7314	1.268	28230.0	26480.0	0.221	1.0
theta_c_pr[6,145]	0.5904	0.004737	0.725	0.756	-0.7205	0.5756	2.045	22420.0	23430.0	0.1756	1.0
theta_c_pr[6,146]	-0.1162	0.002937	0.5348	0.5337	-1.004	-0.1698	1.053	32440.0	27860.0	0.254	1.0
theta_c_pr[6,147]	1.133	0.003232	0.4898	0.4781	0.06612	1.177	1.997	25120.0	19040.0	0.1966	1.0
theta_c_pr[6,148]	0.1668	0.002135	0.3594	0.3514	-0.478	0.146	0.9423	28000.0	28360.0	0.2192	1.0
theta_c_pr[6,149]	0.1528	0.001861	0.3425	0.3412	-0.4652	0.1355	0.869	33740.0	28900.0	0.2641	1.0
theta_c_pr[6,150]	1.019	0.01071	0.6997	0.6275	-0.4612	1.157	2.11	5484.0	6410.0	0.04293	1.001
theta_c_pr[6,151]	-0.09577	0.002213	0.3785	0.3691	-0.7746	-0.1199	0.714	28860.0	26540.0	0.2259	1.0
theta_c_pr[6,152]	-0.3466	0.002869	0.5119	0.4883	-1.18	-0.4107	0.8225	31580.0	29330.0	0.2472	1.0
theta_c_pr[6,153]	-1.387	0.004517	0.7512	0.651	-2.75	-1.448	0.3254	27820.0	27950.0	0.2178	1.0
theta_c_pr[6,154]	-0.9434	0.003086	0.5021	0.4404	-1.77	-1.003	0.2097	27130.0	26560.0	0.2124	1.0
theta_c_pr[6,155]	-0.8266	0.004266	0.7025	0.6363	-2.013	-0.9073	0.7992	26850.0	25670.0	0.2102	1.0
theta_d_pr[1,1]	0.9568	0.004394	0.7918	0.7503	-0.6935	0.9703	2.465	34980.0	18900.0	0.2738	1.0
theta_d_pr[1,2]	-0.298	0.002232	0.2777	0.2497	-0.9003	-0.2819	0.2029	18670.0	12170.0	0.1461	1.0
theta_d_pr[1,3]	0.2976	0.003023	0.6462	0.6093	-0.9249	0.2709	1.643	47750.0	21480.0	0.3738	1.0
theta_d_pr[1,4]	0.7387	0.003375	0.6517	0.5727	-0.644	0.7335	2.042	40000.0	17820.0	0.3131	1.0
theta_d_pr[1,5]	-1.951	0.01681	0.9719	0.8012	-3.53	-2.095	0.4029	3991.0	6976.0	0.03124	1.0
theta_d_pr[1,6]	0.1067	0.003176	0.5811	0.513	-1.029	0.08517	1.344	35420.0	18220.0	0.2773	1.0
theta_d_pr[1,7]	-0.2835	0.003095	0.7974	0.7712	-1.854	-0.2825	1.297	66290.0	27730.0	0.519	1.0
theta_d_pr[1,8]	0.88	0.009415	0.845	0.8037	-0.9347	0.9407	2.41	8573.0	12960.0	0.06711	1.0
theta_d_pr[1,9]	0.9534	0.004875	0.5914	0.4754	-0.4699	0.9935	2.02	20470.0	8974.0	0.1602	1.001
theta_d_pr[1,10]	-0.4693	0.002489	0.3457	0.283	-1.218	-0.4468	0.13	21840.0	13630.0	0.1709	1.0
theta_d_pr[1,11]	-0.8045	0.008111	0.7824	0.717	-2.238	-0.8533	0.9109	10060.0	14210.0	0.07878	1.0
theta_d_pr[1,12]	0.2416	0.003606	0.7564	0.7247	-1.319	0.2602	1.688	46760.0	22900.0	0.3661	1.0
theta_d_pr[1,13]	-0.05065	0.00296	0.6282	0.5117	-1.402	-0.03004	1.231	46590.0	26280.0	0.3647	1.0
theta_d_pr[1,14]	-0.2592	0.003407	0.8789	0.8505	-1.981	-0.2749	1.55	67040.0	29980.0	0.5248	1.0
theta_d_pr[1,15]	0.8113	0.007884	0.7992	0.7447	-0.9324	0.8686	2.268	11070.0	13820.0	0.08669	1.0
theta_d_pr[1,16]	0.4012	0.003041	0.6184	0.5065	-0.9358	0.3984	1.658	43450.0	18640.0	0.3401	1.0
theta_d_pr[1,17]	-1.635	0.006686	0.7364	0.6504	-3.012	-1.661	0.003599	15380.0	7224.0	0.1204	1.0
theta_d_pr[1,18]	-0.1418	0.0031	0.6469	0.5524	-1.527	-0.1181	1.17	45010.0	27110.0	0.3524	1.0
theta_d_pr[1,19]	-0.5703	0.004167	0.7085	0.6136	-1.981	-0.5712	0.9368	30020.0	21730.0	0.235	1.0
theta_d_pr[1,20]	0.6959	0.005185	0.8741	0.862	-1.059	0.7125	2.371	29300.0	27280.0	0.2294	1.0
theta_d_pr[1,21]	-0.2814	0.002715	0.3512	0.2879	-0.9362	-0.2954	0.4733	20590.0	9295.0	0.1612	1.0
theta_d_pr[1,22]	0.4897	0.003427	0.7799	0.7198	-1.102	0.4894	2.047	52410.0	26880.0	0.4103	1.0
theta_d_pr[1,23]	0.2897	0.002947	0.6588	0.6328	-1.034	0.2975	1.589	51190.0	21160.0	0.4007	1.0
theta_d_pr[1,24]	-1.354	0.003925	0.5389	0.457	-2.441	-1.337	-0.3003	22420.0	8017.0	0.1755	1.0
theta_d_pr[1,25]	0.7721	0.009314	0.8974	0.883	-1.079	0.8054	2.448	9512.0	16730.0	0.07446	1.0
theta_d_pr[1,26]	0.3946	0.004136	0.8191	0.8043	-1.258	0.4097	1.986	40190.0	23720.0	0.3146	1.0
theta_d_pr[1,27]	0.2405	0.003341	0.8404	0.8137	-1.46	0.2524	1.887	63610.0	27090.0	0.498	1.0
theta_d_pr[1,28]	-0.196	0.003216	0.6926	0.5743	-1.611	-0.197	1.264	47360.0	26370.0	0.3708	1.0
theta_d_pr[1,29]	0.1884	0.002974	0.4876	0.3964	-0.7035	0.1507	1.303	31360.0	16160.0	0.2455	1.0
theta_d_pr[1,30]	0.7162	0.0029	0.4852	0.3833	-0.3071	0.6997	1.725	31090.0	11540.0	0.2434	1.0
theta_d_pr[1,31]	0.2833	0.0035	0.8411	0.827	-1.394	0.2885	1.915	58440.0	24640.0	0.4575	1.0
theta_d_pr[1,32]	-0.7967	0.004033	0.7526	0.6618	-2.301	-0.7834	0.8109	37170.0	19160.0	0.291	1.0
theta_d_pr[1,33]	-0.08379	0.003278	0.8505	0.8042	-1.788	-0.08584	1.633	67510.0	29570.0	0.5285	1.0
theta_d_pr[1,34]	-0.1118	0.003331	0.8135	0.76	-1.736	-0.1117	1.537	59700.0	28670.0	0.4674	1.0
theta_d_pr[1,35]	-0.01043	0.002075	0.3471	0.2983	-0.6704	-0.01966	0.7232	31300.0	13900.0	0.245	1.0
theta_d_pr[1,36]	0.9182	0.003254	0.7726	0.758	-0.5703	0.9042	2.473	56810.0	28860.0	0.4448	1.0
theta_d_pr[1,37]	-0.3668	0.002931	0.5066	0.3626	-1.546	-0.3087	0.5767	31420.0	18570.0	0.2459	1.0
theta_d_pr[1,38]	-0.03252	0.003679	0.8817	0.8822	-1.741	-0.0336	1.7	57870.0	28470.0	0.453	1.0
theta_d_pr[1,39]	-0.05145	0.00323	0.8632	0.8543	-1.737	-0.04617	1.64	71350.0	30320.0	0.5586	1.0
theta_d_pr[1,40]	-0.2358	0.003292	0.8865	0.8575	-1.987	-0.2388	1.549	73390.0	28680.0	0.5745	1.0
theta_d_pr[1,41]	-0.1506	0.003345	0.8903	0.8595	-1.897	-0.1634	1.633	71410.0	28550.0	0.559	1.0
theta_d_pr[1,42]	0.2443	0.003157	0.5987	0.5264	-0.9299	0.22	1.516	38100.0	21250.0	0.2983	1.0
theta_d_pr[1,43]	0.3558	0.003064	0.7375	0.6853	-1.142	0.3585	1.818	58350.0	25500.0	0.4568	1.0
theta_d_pr[1,44]	0.01371	0.003274	0.8245	0.7528	-1.66	0.02011	1.665	64110.0	29660.0	0.5019	1.0
theta_d_pr[1,45]	-0.9712	0.007463	0.7199	0.6162	-2.278	-1.019	0.6894	10750.0	10700.0	0.08418	1.0
theta_d_pr[1,46]	-0.1853	0.003208	0.7978	0.752	-1.8	-0.1899	1.421	62180.0	29100.0	0.4868	1.0
theta_d_pr[1,47]	-0.02424	0.002659	0.5587	0.5057	-1.206	-0.004909	1.041	46040.0	20830.0	0.3604	1.0
theta_d_pr[1,48]	0.5982	0.002968	0.6638	0.6217	-0.7366	0.5932	1.921	50810.0	20700.0	0.3978	1.0
theta_d_pr[1,49]	-0.1612	0.003237	0.7227	0.6258	-1.637	-0.1629	1.348	50860.0	28390.0	0.3981	1.0
theta_d_pr[1,50]	-0.5755	0.003738	0.7611	0.687	-2.114	-0.5596	1.001	42980.0	24400.0	0.3365	1.0
theta_d_pr[1,51]	0.6991	0.003648	0.7517	0.6514	-0.949	0.7267	2.143	44150.0	25830.0	0.3456	1.0
theta_d_pr[1,52]	-0.7155	0.0034	0.7225	0.6415	-2.18	-0.6939	0.7683	46330.0	26140.0	0.3627	1.0
theta_d_pr[1,53]	-0.5121	0.002717	0.6121	0.5605	-1.775	-0.4976	0.685	51790.0	19670.0	0.4054	1.0
theta_d_pr[1,54]	0.3747	0.005408	0.6347	0.6014	-0.7871	0.3366	1.728	14740.0	15050.0	0.1154	1.0
theta_d_pr[1,55]	0.1168	0.002942	0.6016	0.4546	-1.199	0.1296	1.371	42730.0	27760.0	0.3345	1.0
theta_d_pr[1,56]	0.3014	0.003329	0.7816	0.6823	-1.346	0.2999	1.879	55200.0	27200.0	0.4321	1.0
theta_d_pr[1,57]	0.04044	0.002879	0.6035	0.5243	-1.186	0.03179	1.296	45590.0	21820.0	0.3569	1.0
theta_d_pr[1,58]	0.2136	0.003942	0.6754	0.6049	-1.27	0.259	1.461	33290.0	19100.0	0.2606	1.0
theta_d_pr[1,59]	-0.9929	0.004431	0.4224	0.3814	-1.953	-0.9508	-0.3024	9857.0	12080.0	0.07717	1.0
theta_d_pr[1,60]	0.1643	0.002861	0.4237	0.3738	-0.6199	0.144	1.077	25310.0	12060.0	0.1982	1.0
theta_d_pr[1,61]	-1.634	0.01103	0.8449	0.7288	-3.13	-1.699	0.3601	6911.0	7270.0	0.0541	1.0
theta_d_pr[1,62]	0.2704	0.002799	0.6958	0.6452	-1.137	0.2652	1.665	62510.0	24550.0	0.4894	1.0
theta_d_pr[1,63]	-0.6568	0.004739	0.6185	0.5008	-1.915	-0.6508	0.7168	19140.0	14720.0	0.1499	1.0
theta_d_pr[1,64]	-0.2298	0.003257	0.764	0.6887	-1.746	-0.2477	1.341	55440.0	28700.0	0.434	1.0
theta_d_pr[1,65]	-0.2205	0.00334	0.7451	0.654	-1.739	-0.2045	1.317	50400.0	26450.0	0.3945	1.0
theta_d_pr[1,66]	1.158	0.006191	0.7468	0.6871	-0.4614	1.193	2.552	16330.0	12170.0	0.1278	1.0
theta_d_pr[1,67]	0.1785	0.003063	0.6301	0.5118	-1.11	0.1558	1.523	43290.0	26740.0	0.3389	1.0
theta_d_pr[1,68]	0.2587	0.003319	0.7907	0.7037	-1.39	0.2518	1.867	57280.0	27310.0	0.4484	1.0
theta_d_pr[1,69]	0.452	0.003818	0.7498	0.7031	-1.101	0.4687	1.89	41140.0	20610.0	0.322	1.0
theta_d_pr[1,70]	-0.02508	0.003769	0.5873	0.4973	-1.352	0.03494	1.036	27620.0	19670.0	0.2163	1.0
theta_d_pr[1,71]	-0.2693	0.004864	0.8022	0.7754	-1.822	-0.2906	1.357	28090.0	23380.0	0.2199	1.0
theta_d_pr[1,72]	-0.3131	0.003282	0.7714	0.6469	-1.884	-0.3033	1.335	55330.0	25910.0	0.4331	1.0
theta_d_pr[1,73]	-0.08189	0.003286	0.7696	0.6518	-1.677	-0.07812	1.529	54740.0	27870.0	0.4285	1.0
theta_d_pr[1,74]	-0.5165	0.002404	0.38	0.324	-1.337	-0.4943	0.1698	27700.0	15200.0	0.2169	1.0
theta_d_pr[1,75]	0.4035	0.003337	0.7303	0.6133	-1.15	0.3891	1.903	48180.0	24810.0	0.3771	1.0
theta_d_pr[1,76]	-0.4687	0.003852	0.867	0.8198	-2.153	-0.4856	1.326	51410.0	28910.0	0.4025	1.0
theta_d_pr[1,77]	-0.4146	0.003317	0.7577	0.6448	-1.973	-0.3932	1.187	52340.0	26420.0	0.4097	1.0
theta_d_pr[1,78]	0.2117	0.003146	0.6857	0.5763	-1.229	0.1992	1.634	48490.0	27620.0	0.3796	1.0
theta_d_pr[1,79]	-0.1096	0.00321	0.8612	0.8175	-1.817	-0.1172	1.614	71840.0	29370.0	0.5624	1.0
theta_d_pr[1,80]	1.394	0.007595	0.7003	0.5643	-0.3451	1.432	2.648	11300.0	7500.0	0.08845	1.0
theta_d_pr[1,81]	-0.7858	0.007971	0.817	0.7485	-2.283	-0.8337	0.9968	11340.0	13910.0	0.08877	1.0
theta_d_pr[1,82]	0.9076	0.004408	0.6798	0.5752	-0.5724	0.8858	2.289	26470.0	14120.0	0.2072	1.0
theta_d_pr[1,83]	0.1111	0.00329	0.8073	0.7741	-1.491	0.1103	1.732	60980.0	24650.0	0.4773	1.0
theta_d_pr[1,84]	0.1825	0.004108	0.7672	0.7443	-1.4	0.2066	1.647	36150.0	25320.0	0.283	1.0
theta_d_pr[1,85]	-1.075	0.0107	0.8983	0.8737	-2.707	-1.131	0.8339	7254.0	13680.0	0.05679	1.0
theta_d_pr[1,86]	-0.2749	0.003669	0.8709	0.8478	-1.976	-0.2777	1.474	56880.0	26560.0	0.4452	1.0
theta_d_pr[1,87]	0.3227	0.004118	0.8087	0.7757	-1.347	0.3519	1.861	40930.0	24180.0	0.3204	1.0
theta_d_pr[1,88]	-0.8278	0.003495	0.5054	0.4039	-2.055	-0.743	-0.08151	21620.0	21930.0	0.1692	1.0
theta_d_pr[1,89]	-1.822	0.01624	0.9418	0.7686	-3.319	-1.973	0.4796	3988.0	6863.0	0.03122	1.001
theta_d_pr[1,90]	0.4694	0.005213	0.7421	0.6648	-1.153	0.5106	1.859	21750.0	19090.0	0.1703	1.0
theta_d_pr[1,91]	-1.213	0.004747	0.4544	0.421	-2.224	-1.174	-0.4536	10000.0	10650.0	0.07831	1.0
theta_d_pr[1,92]	-1.204	0.003867	0.5668	0.5105	-2.451	-1.148	-0.2554	22560.0	18810.0	0.1766	1.0
theta_d_pr[1,93]	-0.005013	0.003172	0.748	0.7029	-1.481	-0.01477	1.503	56220.0	24640.0	0.4401	1.0
theta_d_pr[1,94]	1.037	0.005611	0.6892	0.5693	-0.5942	1.068	2.307	19310.0	10680.0	0.1512	1.0
theta_d_pr[1,95]	-0.1494	0.004583	0.696	0.6539	-1.452	-0.1804	1.336	24430.0	19780.0	0.1912	1.0
theta_d_pr[1,96]	0.2357	0.003113	0.7227	0.6516	-1.26	0.2442	1.691	54560.0	25740.0	0.4271	1.0
theta_d_pr[1,97]	0.5259	0.004209	0.7258	0.6339	-1.03	0.5322	1.952	31250.0	22130.0	0.2446	1.0
theta_d_pr[1,98]	0.5337	0.004628	0.8266	0.8046	-1.142	0.5473	2.133	33020.0	19880.0	0.2585	1.0
theta_d_pr[1,99]	-0.377	0.003391	0.7096	0.6005	-1.874	-0.3429	1.069	45530.0	27650.0	0.3564	1.0
theta_d_pr[1,100]	-1.344	0.00695	0.7661	0.6798	-2.778	-1.367	0.3645	14440.0	9288.0	0.113	1.0
theta_d_pr[1,101]	0.1554	0.003177	0.7571	0.7014	-1.373	0.1538	1.681	57260.0	28500.0	0.4483	1.0
theta_d_pr[1,102]	0.1187	0.003353	0.8509	0.808	-1.603	0.127	1.798	64790.0	29660.0	0.5072	1.0
theta_d_pr[1,103]	-1.381	0.005973	0.6879	0.5734	-2.691	-1.389	0.2044	17580.0	7270.0	0.1376	1.0
