	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
theta_d_pr[4,135]	0.5144	0.009188	0.7085	0.7338	-0.9564	0.5617	1.763	6210.0	22580.0	0.05269	1.001
theta_d_pr[4,136]	-0.03305	0.002903	0.5206	0.4901	-1.028	-0.05074	1.053	32580.0	26850.0	0.2764	1.0
theta_d_pr[4,137]	0.8216	0.00269	0.4693	0.4491	-0.1415	0.8321	1.726	30850.0	24060.0	0.2618	1.0
theta_d_pr[4,138]	0.2229	0.004004	0.7239	0.7145	-1.286	0.2586	1.572	32600.0	30420.0	0.2766	1.0
theta_d_pr[4,139]	1.026	0.005417	0.7464	0.6675	-0.6982	1.118	2.293	20850.0	26320.0	0.1769	1.0
theta_d_pr[4,140]	-0.05901	0.004491	0.6265	0.5842	-1.162	-0.1194	1.325	21880.0	25850.0	0.1857	1.0
theta_d_pr[4,141]	-0.0557	0.003942	0.7925	0.7881	-1.648	-0.0411	1.467	40370.0	31450.0	0.3425	1.0
theta_d_pr[4,142]	-0.3643	0.01206	1.017	1.103	-2.197	-0.4325	1.555	7848.0	19720.0	0.06659	1.001
theta_d_pr[4,143]	-0.7757	0.003354	0.6715	0.6592	-2.116	-0.7693	0.5218	40100.0	31370.0	0.3402	1.0
theta_d_pr[4,144]	0.5933	0.005206	0.9528	0.935	-1.367	0.6323	2.392	33470.0	31650.0	0.284	1.0
theta_d_pr[4,145]	-0.637	0.0038	0.7644	0.7549	-2.138	-0.6354	0.8574	40490.0	30040.0	0.3436	1.0
theta_d_pr[4,146]	-0.09692	0.004044	0.8528	0.8452	-1.778	-0.09713	1.586	44520.0	30240.0	0.3778	1.0
theta_d_pr[4,147]	-0.2344	0.005397	0.8824	0.888	-1.926	-0.2528	1.509	27170.0	23040.0	0.2305	1.0
theta_d_pr[4,148]	0.5558	0.004631	0.65	0.6225	-0.8745	0.6181	1.687	22260.0	27300.0	0.1889	1.0
theta_d_pr[4,149]	-1.074	0.00308	0.5383	0.5096	-2.212	-1.048	-0.07354	31250.0	26470.0	0.2652	1.0
theta_d_pr[4,150]	-0.6779	0.05389	1.427	0.9549	-2.604	-1.036	2.758	1213.0	1438.0	0.01029	1.002
theta_d_pr[4,151]	1.03	0.00296	0.549	0.5164	-0.07078	1.029	2.129	34370.0	26390.0	0.2916	1.0
theta_d_pr[4,152]	0.02548	0.003595	0.7075	0.6608	-1.394	0.0312	1.445	38720.0	28520.0	0.3286	1.0
theta_d_pr[4,153]	0.08434	0.003881	0.9506	0.9362	-1.83	0.1019	1.923	60460.0	31100.0	0.513	1.0
theta_d_pr[4,154]	-0.1043	0.005974	0.8272	0.6995	-1.493	-0.2038	1.889	22010.0	19430.0	0.1867	1.0
theta_d_pr[4,155]	-0.5305	0.004372	0.8773	0.8461	-2.2	-0.561	1.3	40780.0	30400.0	0.346	1.0
sigma[1,1]	0.8096	0.001636	0.08158	0.08032	0.6684	0.8031	0.9868	2712.0	4738.0	0.02301	1.002
sigma[1,2]	0.2695	0.002071	0.05913	0.05437	0.134	0.2727	0.3769	951.2	646.0	0.008071	1.005
sigma[2,1]	0.2485	0.0002118	0.01583	0.01589	0.2197	0.2477	0.2817	5568.0	11680.0	0.04724	1.0
sigma[2,2]	0.1	6.879e-05	0.007411	0.007312	0.08637	0.0997	0.1154	11610.0	21250.0	0.09847	1.0
sigma[3,1]	0.2092	0.0001694	0.0133	0.01307	0.1847	0.2086	0.237	6152.0	13530.0	0.0522	1.001
sigma[3,2]	0.09452	6.043e-05	0.006666	0.006627	0.08217	0.09428	0.1083	12130.0	21810.0	0.1029	1.0
sigma[4,1]	0.6751	0.0009062	0.06431	0.06369	0.5532	0.6736	0.8053	5004.0	9149.0	0.04245	1.001
sigma[4,2]	0.2055	0.0007587	0.03218	0.03112	0.138	0.2069	0.266	1764.0	4026.0	0.01497	1.002
b1[1,1]	25.74	0.05154	6.125	6.102	15.0	25.35	38.84	14080.0	28730.0	0.1195	1.0
b1[1,2]	5.082	0.00328	0.7439	0.7364	3.75	5.035	6.662	52890.0	33700.0	0.4488	1.0
b1[1,3]	15.07	0.03392	5.041	4.756	7.86	14.19	27.15	23590.0	24800.0	0.2002	1.0
b1[1,4]	3.356	0.03315	2.967	1.458	0.7032	2.316	11.94	10210.0	12720.0	0.08666	1.0
b1[1,5]	27.82	0.07143	6.401	6.516	16.7	27.43	41.49	7701.0	16780.0	0.06534	1.0
b1[1,6]	8.84	0.01583	2.421	1.987	5.474	8.409	14.95	33780.0	19930.0	0.2866	1.0
b1[1,7]	22.62	0.02301	4.512	4.356	15.05	22.17	32.71	41380.0	27630.0	0.3511	1.0
b1[1,8]	9.218	0.01175	1.94	1.778	6.13	8.971	13.76	31750.0	23210.0	0.2693	1.0
b1[1,9]	9.972	0.02902	4.14	3.791	4.23	9.195	20.05	22650.0	21640.0	0.1922	1.0
b1[1,10]	4.898	0.02726	2.766	1.299	2.455	4.093	13.12	18210.0	11830.0	0.1545	1.0
b1[1,11]	14.17	0.02793	4.816	4.469	7.317	13.29	25.67	34030.0	27600.0	0.2887	1.0
b1[1,12]	21.87	0.03105	5.437	5.346	12.91	21.35	34.07	32180.0	27370.0	0.2731	1.0
b1[1,13]	3.632	0.03466	3.207	1.35	1.057	2.557	12.98	15990.0	10440.0	0.1357	1.001
b1[1,14]	5.745	0.0456	6.782	5.475	-4.502	4.09	21.95	24970.0	26370.0	0.2119	1.0
b1[1,15]	12.53	0.0333	5.082	4.767	5.618	11.54	24.74	24770.0	26730.0	0.2101	1.0
b1[1,16]	3.332	0.03382	2.718	0.7788	1.515	2.513	11.86	13290.0	8180.0	0.1128	1.0
b1[1,17]	18.7	0.02986	3.871	3.601	12.47	18.25	27.58	18380.0	16860.0	0.156	1.0
b1[1,18]	7.375	0.02635	3.37	2.722	3.204	6.571	16.04	23520.0	16860.0	0.1996	1.0
b1[1,19]	11.98	0.03539	6.074	6.076	3.215	11.04	26.03	28580.0	27910.0	0.2425	1.0
b1[1,20]	25.28	0.05451	5.894	5.869	15.41	24.71	38.22	12140.0	28770.0	0.103	1.0
b1[1,21]	6.432	0.01165	1.518	1.154	4.403	6.163	10.15	29160.0	17210.0	0.2474	1.0
b1[1,22]	1.507	0.02709	1.195	0.4389	0.5806	1.376	2.598	13200.0	5396.0	0.112	1.0
b1[1,23]	12.64	0.01182	2.27	2.135	8.919	12.41	17.81	41210.0	27440.0	0.3497	1.0
b1[1,24]	18.76	0.02822	5.035	4.797	10.94	18.07	30.46	35060.0	27040.0	0.2974	1.0
b1[1,25]	15.41	0.03015	3.785	3.58	9.391	14.91	24.1	15180.0	24210.0	0.1288	1.0
b1[1,26]	24.32	0.04274	5.952	5.883	13.93	23.86	37.18	19200.0	29150.0	0.1629	1.0
b1[1,27]	17.71	0.02885	5.062	4.93	9.695	17.09	29.29	32830.0	27930.0	0.2785	1.0
b1[1,28]	10.7	0.03661	5.395	4.762	3.899	9.381	24.15	23820.0	26540.0	0.2021	1.0
b1[1,29]	5.592	0.01594	1.981	1.367	3.243	5.148	10.7	32420.0	15540.0	0.2751	1.0
b1[1,30]	5.651	0.03163	3.646	2.158	2.123	4.425	15.94	18770.0	15820.0	0.1592	1.0
b1[1,31]	28.15	0.05464	6.037	6.033	17.33	27.87	40.87	12140.0	24850.0	0.103	1.0
b1[1,32]	6.824	0.05323	5.856	4.549	0.9257	4.904	22.0	11390.0	21480.0	0.09668	1.001
b1[1,33]	5.562	0.04418	5.489	3.458	0.3244	3.494	20.18	18850.0	21680.0	0.16	1.0
b1[1,34]	5.876	0.04465	6.882	5.961	-3.791	4.176	22.21	26740.0	26660.0	0.2268	1.0
b1[1,35]	5.051	0.009234	1.242	0.9721	3.327	4.867	7.885	43090.0	21380.0	0.3656	1.0
b1[1,36]	14.42	0.02487	3.017	2.717	9.706	14.03	21.49	17340.0	22980.0	0.1471	1.0
b1[1,37]	8.523	0.04451	5.921	5.304	1.805	6.894	23.24	17400.0	26520.0	0.1476	1.0
b1[1,38]	33.38	0.03844	5.908	5.867	22.93	32.97	45.93	25090.0	25590.0	0.2129	1.0
b1[1,39]	27.89	0.02643	5.317	5.233	18.54	27.52	39.3	41600.0	28950.0	0.353	1.0
b1[1,40]	6.367	0.04587	6.746	5.88	-2.873	4.713	22.62	24570.0	26880.0	0.2085	1.0
b1[1,41]	4.581	0.006755	1.15	1.041	2.718	4.465	7.085	41940.0	24940.0	0.3559	1.0
b1[1,42]	9.96	0.05872	6.768	6.761	1.774	8.362	25.98	16100.0	25810.0	0.1366	1.0
b1[1,43]	14.95	0.03364	5.388	5.119	7.238	14.01	27.67	27430.0	26700.0	0.2327	1.0
b1[1,44]	7.345	0.04339	6.795	6.466	-2.161	5.966	23.23	27250.0	27570.0	0.2312	1.0
b1[1,45]	16.95	0.02461	4.565	4.289	10.03	16.26	27.78	40030.0	26620.0	0.3396	1.0
b1[1,46]	12.98	0.03511	6.102	6.02	3.915	12.1	26.99	30280.0	27820.0	0.2569	1.0
b1[1,47]	13.42	0.0158	2.732	2.572	8.99	13.11	19.67	34160.0	25310.0	0.2899	1.0
b1[1,48]	9.72	0.0104	1.912	1.775	6.646	9.498	14.11	38830.0	25280.0	0.3295	1.0
b1[1,49]	7.384	0.04966	5.96	4.84	1.157	5.479	22.64	13770.0	25460.0	0.1168	1.0
b1[1,50]	10.07	0.04241	6.215	6.029	1.644	8.887	24.77	18490.0	19720.0	0.1569	1.0
b1[1,51]	3.968	0.04819	6.91	5.2	-5.415	1.896	21.02	23470.0	27700.0	0.1991	1.0
b1[1,52]	6.23	0.05351	5.635	3.546	0.8023	4.101	21.12	12620.0	19420.0	0.1071	1.0
b1[1,53]	14.91	0.02031	3.667	3.344	9.188	14.39	23.49	37890.0	25260.0	0.3215	1.0
b1[1,54]	13.28	0.01673	2.866	2.612	8.878	12.87	19.99	34760.0	24780.0	0.295	1.0
b1[1,55]	2.873	0.03194	2.955	1.077	0.6569	1.878	11.84	16310.0	9771.0	0.1384	1.0
b1[1,56]	5.544	0.04552	7.034	6.022	-4.634	3.801	22.14	27510.0	25220.0	0.2334	1.0
b1[1,57]	8.065	0.02826	3.608	2.503	4.012	7.064	17.93	22770.0	17880.0	0.1932	1.0
b1[1,58]	12.12	0.02602	4.124	3.954	6.014	11.47	21.87	27190.0	25190.0	0.2307	1.0
b1[1,59]	9.004	0.01546	2.116	1.741	6.064	8.617	14.21	25550.0	17560.0	0.2167	1.0
b1[1,60]	8.789	0.009218	1.694	1.509	6.144	8.571	12.74	43220.0	23960.0	0.3667	1.0
b1[1,61]	18.87	0.06801	6.092	6.05	9.641	17.97	32.87	8818.0	21090.0	0.07482	1.0
b1[1,62]	16.58	0.0363	5.748	5.714	7.56	15.86	29.63	26320.0	27350.0	0.2233	1.0
b1[1,63]	9.293	0.039	5.67	5.024	2.653	7.78	23.47	22520.0	27750.0	0.191	1.0
b1[1,64]	9.575	0.03864	6.35	6.237	1.167	8.322	24.56	28400.0	29800.0	0.241	1.0
b1[1,65]	8.823	0.04404	6.279	6.204	0.896	7.534	23.7	19580.0	27320.0	0.1662	1.0
b1[1,66]	13.23	0.1109	5.985	5.795	5.472	11.83	27.06	3333.0	11010.0	0.02828	1.001
b1[1,67]	6.25	0.04146	5.384	3.47	1.145	4.215	20.69	18930.0	23870.0	0.1606	1.0
b1[1,68]	8.684	0.04227	6.331	6.168	0.6883	7.349	23.81	23050.0	27270.0	0.1955	1.0
b1[1,69]	26.24	0.02822	5.463	5.405	16.8	25.84	37.98	39040.0	28620.0	0.3312	1.0
b1[1,70]	12.78	0.0334	5.716	5.545	4.468	11.81	26.08	31140.0	28510.0	0.2642	1.0
b1[1,71]	17.42	0.0195	3.762	3.524	11.51	16.93	26.11	43820.0	26630.0	0.3718	1.0
b1[1,72]	5.726	0.05059	5.704	4.048	-0.5641	3.955	20.88	14430.0	20020.0	0.1225	1.0
b1[1,73]	3.242	0.04889	6.776	4.482	-6.608	1.111	20.35	22780.0	25080.0	0.1933	1.0
b1[1,74]	4.325	0.01449	1.558	1.014	2.576	3.981	8.288	25280.0	13360.0	0.2145	1.0
b1[1,75]	1.095	0.05742	5.745	2.091	-5.984	-0.5558	17.84	14020.0	14840.0	0.1189	1.0
b1[1,76]	6.451	0.04041	6.964	6.267	-4.57	5.23	22.67	31920.0	28550.0	0.2709	1.0
b1[1,77]	6.459	0.04444	6.085	4.798	-0.8781	4.739	21.82	20460.0	26770.0	0.1736	1.0
b1[1,78]	8.124	0.04747	6.569	6.318	0.6635	6.409	23.94	18560.0	27760.0	0.1575	1.0
b1[1,79]	5.781	0.04628	6.288	4.457	-2.349	3.83	21.53	20570.0	25510.0	0.1745	1.0
b1[1,80]	11.39	0.1185	7.641	8.751	1.719	10.14	28.16	4352.0	21800.0	0.03692	1.0
b1[1,81]	19.25	0.0293	5.69	5.682	9.935	18.64	31.9	39130.0	30610.0	0.332	1.0
b1[1,82]	4.883	0.05754	6.225	3.029	-0.7444	2.159	21.76	13850.0	21240.0	0.1175	1.0
b1[1,83]	20.7	0.04387	6.289	6.323	9.913	20.27	34.25	19950.0	27560.0	0.1693	1.0
b1[1,84]	13.95	0.03249	5.111	4.92	6.44	13.14	25.89	25690.0	26540.0	0.2179	1.0
b1[1,85]	22.96	0.02412	4.893	4.766	14.72	22.49	33.76	43460.0	28720.0	0.3687	1.0
b1[1,86]	27.49	0.02139	4.749	4.671	18.95	27.21	37.57	51150.0	29370.0	0.434	1.0
b1[1,87]	20.99	0.03428	5.799	5.757	11.25	20.45	33.76	29050.0	27790.0	0.2465	1.0
b1[1,88]	6.382	0.04816	5.695	3.628	1.083	4.17	21.55	15280.0	22500.0	0.1297	1.0
b1[1,89]	18.12	0.01802	3.528	3.317	12.31	17.73	26.17	44190.0	26350.0	0.3749	1.0
b1[1,90]	10.46	0.03616	5.871	5.585	2.677	9.273	24.43	26860.0	28330.0	0.2279	1.0
b1[1,91]	6.901	0.01346	1.964	1.656	4.121	6.55	11.74	27460.0	19290.0	0.233	1.0
b1[1,92]	6.38	0.045	5.712	4.06	0.1469	4.534	21.35	18040.0	23940.0	0.1531	1.0
b1[1,93]	13.91	0.0419	5.844	5.854	5.402	13.01	27.39	18950.0	27550.0	0.1608	1.0
b1[1,94]	6.942	0.03183	4.011	2.811	2.621	5.758	18.03	20900.0	18360.0	0.1774	1.0
b1[1,95]	14.38	0.01439	2.861	2.715	9.679	14.06	20.91	44830.0	26820.0	0.3803	1.0
b1[1,96]	11.89	0.04245	6.351	6.441	2.692	11.02	26.49	17660.0	12070.0	0.1499	1.0
b1[1,97]	9.712	0.04108	6.448	6.468	0.9863	8.546	24.58	23190.0	25180.0	0.1967	1.0
b1[1,98]	11.42	0.02755	3.589	2.811	6.85	10.62	20.84	22540.0	19670.0	0.1912	1.0
b1[1,99]	8.723	0.04297	6.196	5.902	1.321	7.227	23.83	19690.0	26570.0	0.1671	1.0
b1[1,100]	16.27	0.06124	5.584	4.879	8.365	15.19	30.06	9479.0	11130.0	0.08043	1.001
b1[1,101]	12.19	0.04353	6.366	6.557	2.928	11.27	26.64	20970.0	27460.0	0.1779	1.0
b1[1,102]	6.212	0.04307	7.026	6.42	-4.395	4.836	22.63	30080.0	27450.0	0.2552	1.0
b1[1,103]	13.67	0.03867	5.25	4.724	6.492	12.58	26.45	21150.0	22170.0	0.1795	1.0
b1[1,104]	13.48	0.03989	5.909	5.759	4.961	12.53	27.42	21750.0	25560.0	0.1845	1.0
b1[1,105]	15.17	0.014	2.843	2.738	10.42	14.87	21.53	46180.0	27350.0	0.3918	1.0
b1[1,106]	3.538	0.003554	0.7605	0.7316	2.234	3.475	5.207	47750.0	31980.0	0.4051	1.0
b1[1,107]	-1.367	0.05211	4.3	1.464	-7.369	-1.838	12.58	12350.0	6812.0	0.1048	1.001
b1[1,108]	6.464	0.04198	6.849	6.037	-3.288	4.865	22.63	30100.0	27790.0	0.2554	1.0
b1[1,109]	14.89	0.03033	5.232	4.972	7.04	14.08	27.2	33660.0	26300.0	0.2856	1.0
b1[1,110]	12.87	0.03454	5.83	5.702	4.388	11.95	26.47	29100.0	27890.0	0.2469	1.0
b1[1,111]	1.05	0.01209	0.9629	0.5005	0.04042	0.8722	3.327	14960.0	9900.0	0.1269	1.0
b1[1,112]	14.74	0.01838	3.185	2.941	9.765	14.3	22.19	35890.0	24370.0	0.3045	1.0
b1[1,113]	5.09	0.03963	4.585	2.235	1.193	3.304	18.33	17970.0	17700.0	0.1525	1.0
b1[1,114]	21.47	0.02887	4.215	4.147	14.14	21.13	30.59	22730.0	26560.0	0.1929	1.0
b1[1,115]	14.13	0.03379	5.34	5.004	6.558	13.14	26.94	26580.0	26800.0	0.2255	1.0
b1[1,116]	23.02	0.06277	6.052	5.94	13.34	22.27	36.62	10090.0	21240.0	0.08562	1.001
b1[1,117]	12.94	0.03256	5.528	5.259	5.062	11.98	26.22	30740.0	27370.0	0.2608	1.0
b1[1,118]	11.27	0.02912	4.576	3.964	5.287	10.26	22.77	31570.0	23450.0	0.2679	1.0
b1[1,119]	3.972	0.00465	0.8461	0.7692	2.587	3.891	5.837	41040.0	27570.0	0.3482	1.0
b1[1,120]	15.65	0.0294	3.668	3.429	9.88	15.17	24.18	15870.0	21160.0	0.1346	1.001
b1[1,121]	8.487	0.04432	6.379	6.22	0.6836	7.034	23.79	20370.0	27820.0	0.1728	1.0
b1[1,122]	15.75	0.02169	2.813	2.731	10.91	15.51	21.95	15800.0	26780.0	0.1341	1.0
b1[1,123]	9.948	0.0106	1.977	1.736	6.899	9.694	14.55	44540.0	26240.0	0.3779	0.9999
b1[1,124]	18.8	0.02902	4.905	4.676	11.08	18.15	30.02	31040.0	26600.0	0.2633	1.0
b1[1,125]	3.093	0.002423	0.4628	0.4415	2.311	3.052	4.108	38340.0	33160.0	0.3253	1.0
b1[1,126]	6.51	0.01371	1.909	1.489	3.997	6.123	11.27	29910.0	18120.0	0.2538	1.0
b1[1,127]	7.041	0.01378	1.813	1.555	4.427	6.739	11.47	20080.0	19650.0	0.1704	1.0
b1[1,128]	14.8	0.0251	4.275	4.01	8.228	14.18	24.88	31870.0	25280.0	0.2704	1.0
b1[1,129]	20.15	0.04884	5.942	5.888	10.03	19.67	33.17	14640.0	28020.0	0.1242	1.0
b1[1,130]	13.96	0.1754	9.278	11.67	1.265	13.66	32.49	3019.0	16610.0	0.02561	1.001
b1[1,131]	3.065	0.05159	5.953	3.389	-6.097	1.497	18.73	15710.0	18550.0	0.1333	1.0
b1[1,132]	5.087	0.0467	6.955	5.315	-4.86	3.114	21.87	26210.0	26650.0	0.2223	1.0
b1[1,133]	14.35	0.04448	4.996	4.504	7.544	13.31	26.55	12820.0	22290.0	0.1088	1.0
b1[1,134]	7.77	0.04477	6.506	6.291	-0.2006	6.295	23.21	21680.0	27310.0	0.1839	1.0
b1[1,135]	14.35	0.1178	6.289	5.056	6.856	12.56	30.54	3502.0	6558.0	0.02971	1.001
b1[1,136]	17.86	0.02502	4.702	4.496	10.46	17.25	28.65	40660.0	25920.0	0.345	1.0
b1[1,137]	23.14	0.0622	5.762	5.774	13.23	22.68	35.61	8615.0	26350.0	0.07309	1.0
b1[1,138]	9.217	0.0288	4.04	3.219	4.382	8.143	19.63	24500.0	21070.0	0.2079	1.0
b1[1,139]	9.821	0.05532	6.044	6.002	2.17	8.529	24.15	11740.0	23940.0	0.09959	1.0
b1[1,140]	17.07	0.02664	4.935	4.649	9.519	16.35	28.65	38120.0	28970.0	0.3234	1.0
b1[1,141]	5.383	0.0122	1.672	1.293	3.208	5.07	9.418	29490.0	18270.0	0.2502	1.0
b1[1,142]	6.181	0.06259	4.363	1.688	2.643	4.494	19.39	7648.0	9454.0	0.06489	1.001
b1[1,143]	7.4	0.009474	1.652	1.487	4.861	7.161	11.29	35830.0	24510.0	0.304	1.0
b1[1,144]	4.39	0.04308	5.409	3.489	-1.729	2.636	19.07	21080.0	19750.0	0.1788	1.0
b1[1,145]	6.25	0.01296	1.9	1.52	3.745	5.861	11.14	28090.0	20060.0	0.2383	1.0
b1[1,146]	4.151	0.01824	1.881	1.063	2.28	3.693	9.092	25140.0	13460.0	0.2133	1.0
b1[1,147]	5.195	0.01942	2.051	1.314	2.879	4.705	10.77	18750.0	12670.0	0.1591	1.0
b1[1,148]	13.27	0.05506	5.564	5.423	5.562	12.26	26.39	10430.0	24710.0	0.08849	1.0
b1[1,149]	17.52	0.03142	5.502	5.402	8.793	16.9	29.89	30320.0	28520.0	0.2573	1.0
b1[1,150]	6.281	0.3475	7.9	0.7266	2.367	3.434	31.95	1155.0	1051.0	0.009799	1.003
b1[1,151]	14.27	0.03045	4.998	4.885	6.451	13.68	25.6	28270.0	25670.0	0.2398	1.0
b1[1,152]	9.483	0.03379	5.132	4.355	3.318	8.155	22.53	27340.0	24510.0	0.232	1.0
b1[1,153]	3.652	0.0497	6.892	4.343	-5.6	1.205	20.89	23130.0	23980.0	0.1962	1.0
b1[1,154]	10.46	0.04666	6.265	6.268	1.672	9.395	24.93	15190.0	16090.0	0.1289	1.0
b1[1,155]	8.957	0.04219	6.158	5.823	1.259	7.564	23.92	21520.0	28340.0	0.1826	1.0
b1[2,1]	28.75	0.02703	5.52	5.447	19.15	28.36	40.64	42740.0	30940.0	0.3626	1.0
b1[2,2]	2.796	0.002105	0.4527	0.4426	1.982	2.771	3.754	46750.0	35640.0	0.3967	1.0
b1[2,3]	18.13	0.02468	4.508	4.252	11.14	17.52	28.64	38220.0	26770.0	0.3243	1.0
b1[2,4]	7.844	0.01728	2.305	1.761	4.783	7.421	13.61	28260.0	17480.0	0.2398	1.0
b1[2,5]	18.81	0.2293	11.48	11.86	-0.5182	20.44	38.84	2711.0	9847.0	0.023	1.001
b1[2,6]	7.824	0.02022	2.793	2.239	4.262	7.205	15.0	26770.0	18310.0	0.2271	1.0
b1[2,7]	23.11	0.0244	4.613	4.502	15.26	22.69	33.31	37990.0	29220.0	0.3223	1.0
b1[2,8]	9.193	0.005735	1.356	1.331	6.773	9.117	12.08	58300.0	32440.0	0.4946	1.0
b1[2,9]	10.63	0.02115	3.136	2.44	6.581	9.938	18.78	32710.0	19480.0	0.2775	1.0
b1[2,10]	3.452	0.0303	2.857	1.056	1.283	2.515	12.12	15860.0	10580.0	0.1345	1.0
b1[2,11]	14.81	0.02925	5.139	4.968	7.013	14.07	26.75	32980.0	27280.0	0.2798	1.0
b1[2,12]	22.92	0.02791	5.36	5.264	14.01	22.38	34.75	39270.0	29170.0	0.3332	1.0
b1[2,13]	4.668	0.03315	3.045	1.196	2.275	3.73	13.99	17470.0	9800.0	0.1482	1.001
b1[2,14]	4.913	0.05151	7.327	6.23	-5.887	3.14	22.35	22880.0	26260.0	0.1941	1.0
b1[2,15]	15.35	0.02578	4.417	3.999	9.056	14.54	26.05	35980.0	25770.0	0.3053	1.0
b1[2,16]	5.715	0.03107	2.862	1.553	2.938	4.915	14.03	16150.0	9569.0	0.137	1.0
b1[2,17]	7.905	0.1083	4.477	1.699	4.315	6.484	22.43	3445.0	2301.0	0.02923	1.002
b1[2,18]	6.058	0.02409	2.732	1.629	3.236	5.321	13.49	20420.0	14320.0	0.1733	1.0
b1[2,19]	11.3	0.03994	6.429	6.571	2.395	10.24	26.17	25200.0	28850.0	0.2138	1.0
b1[2,20]	29.42	0.02655	5.565	5.476	19.62	29.02	41.35	45550.0	30470.0	0.3865	1.0
b1[2,21]	4.715	0.01701	1.898	1.322	2.498	4.255	9.69	20190.0	13000.0	0.1713	1.0
b1[2,22]	1.751	0.02651	1.206	0.4356	0.8265	1.622	2.814	13310.0	5472.0	0.1129	1.0
b1[2,23]	15.03	0.01324	2.556	2.469	10.6	14.82	20.65	40880.0	26490.0	0.3468	1.0
b1[2,24]	13.1	0.095	7.045	7.606	3.574	11.98	28.83	5680.0	18850.0	0.04819	1.001
b1[2,25]	20.02	0.01832	3.594	3.504	13.76	19.75	27.76	40740.0	27770.0	0.3457	1.0
b1[2,26]	26.55	0.02614	5.365	5.25	17.3	26.1	38.17	44700.0	28670.0	0.3793	1.0
b1[2,27]	18.33	0.02622	4.808	4.583	10.65	17.75	29.38	36960.0	27580.0	0.3135	1.0
b1[2,28]	7.028	0.0585	6.456	5.244	0.366	4.866	23.32	12580.0	23630.0	0.1068	1.0
b1[2,29]	6.553	0.01941	2.382	1.753	3.697	5.976	12.89	22590.0	16300.0	0.1917	1.0
b1[2,30]	9.132	0.02439	3.317	2.538	4.98	8.376	18.01	25940.0	17510.0	0.2201	1.0
b1[2,31]	31.13	0.02894	5.591	5.54	21.16	30.81	43.01	38890.0	30340.0	0.3299	1.0
b1[2,32]	4.149	0.05721	6.216	2.177	-1.739	1.189	21.14	15140.0	21460.0	0.1284	1.001
b1[2,33]	8.079	0.04042	5.273	3.861	2.428	6.352	21.99	19850.0	22380.0	0.1685	1.0
b1[2,34]	7.806	0.04178	6.36	5.593	-0.4462	6.263	23.24	25470.0	26660.0	0.2161	1.0
b1[2,35]	7.413	0.01384	2.024	1.718	4.569	7.051	12.42	28640.0	18540.0	0.243	1.0
b1[2,36]	21.69	0.03762	4.222	4.195	14.36	21.39	30.77	12230.0	25950.0	0.1038	1.0
b1[2,37]	6.65	0.05034	6.272	4.487	0.6433	4.305	22.68	16150.0	23900.0	0.137	1.0
b1[2,38]	33.66	0.04086	5.891	5.772	23.15	33.3	46.26	21810.0	23760.0	0.185	1.0
b1[2,39]	26.51	0.03435	5.519	5.409	16.93	26.09	38.4	26860.0	28460.0	0.2279	1.0
b1[2,40]	6.292	0.04814	6.605	4.912	-1.604	4.136	22.72	22060.0	25880.0	0.1871	1.0
b1[2,41]	5.059	0.007739	1.215	1.019	3.245	4.888	7.874	38440.0	21880.0	0.3261	1.0
b1[2,42]	14.55	0.03538	5.757	5.594	6.043	13.65	28.01	27580.0	27570.0	0.234	1.0
b1[2,43]	17.72	0.02711	5.145	4.957	9.593	17.11	29.47	39600.0	27500.0	0.336	1.0
b1[2,44]	7.315	0.04572	6.881	6.58	-1.966	5.863	23.49	24300.0	28100.0	0.2062	1.0
b1[2,45]	13.07	0.05497	5.881	5.866	4.813	12.12	26.81	11580.0	26300.0	0.09828	1.0
b1[2,46]	11.75	0.04205	6.59	6.684	2.195	10.78	26.76	24020.0	28760.0	0.2038	1.0
b1[2,47]	11.69	0.01031	2.158	2.034	8.102	11.47	16.51	50500.0	28530.0	0.4285	1.0
b1[2,48]	10.08	0.00929	1.86	1.76	6.965	9.889	14.24	46430.0	26670.0	0.3939	1.0
b1[2,49]	5.339	0.05318	6.328	3.834	-0.9446	2.777	21.83	17460.0	23790.0	0.1481	1.0
b1[2,50]	7.197	0.05699	7.118	6.558	-1.099	5.235	24.21	16940.0	26710.0	0.1437	1.0
b1[2,51]	6.121	0.04367	6.181	4.362	-1.944	4.223	21.8	23410.0	25210.0	0.1986	1.0
b1[2,52]	3.667	0.05959	6.082	2.079	-2.226	0.8541	20.35	14110.0	19040.0	0.1197	1.0
b1[2,53]	11.09	0.02955	3.982	3.338	5.932	10.18	21.27	21430.0	20020.0	0.1818	1.0
b1[2,54]	17.61	0.02091	3.562	3.45	11.57	17.28	25.48	30060.0	27120.0	0.255	1.0
b1[2,55]	4.504	0.02976	2.764	1.139	2.256	3.683	12.85	18380.0	9779.0	0.1559	1.0
b1[2,56]	6.265	0.04616	6.937	6.073	-3.506	4.556	22.58	25950.0	27010.0	0.2202	1.0
b1[2,57]	10.65	0.02625	3.864	3.352	5.351	9.888	20.24	28720.0	20180.0	0.2437	1.0
b1[2,58]	13.41	0.01615	3.119	2.864	8.598	12.96	20.71	45460.0	26050.0	0.3857	1.0
