	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
alpha1[20,2]	0.6823	0.0004055	0.07063	0.07243	0.5376	0.6847	0.8116	29950.0	29950.0	0.09069	1.0
alpha1[21,1]	0.511	0.0002255	0.05641	0.05651	0.4043	0.5095	0.6249	63440.0	31750.0	0.1921	1.0
alpha1[21,2]	0.4655	0.0002926	0.06366	0.06342	0.3494	0.4624	0.5982	48820.0	30290.0	0.1478	1.0
alpha1[22,1]	0.5822	0.0003482	0.07895	0.07815	0.4328	0.5798	0.7431	53100.0	28840.0	0.1608	1.0
alpha1[22,2]	0.5608	0.0009498	0.1499	0.1576	0.2664	0.5627	0.8394	24590.0	25740.0	0.07445	1.0
alpha1[23,1]	0.3757	0.0003057	0.06273	0.05852	0.2691	0.3696	0.5178	44440.0	30140.0	0.1345	1.0
alpha1[23,2]	0.7712	0.0003859	0.07415	0.07575	0.6156	0.7757	0.9009	36220.0	31990.0	0.1097	1.0
alpha1[24,1]	0.2961	0.0005743	0.09963	0.09836	0.09293	0.2986	0.487	30300.0	16870.0	0.09175	1.0
alpha1[24,2]	0.186	0.0003233	0.06474	0.05376	0.09643	0.1743	0.3512	52460.0	28690.0	0.1588	1.0
alpha1[25,1]	0.05214	0.0001912	0.03425	0.02517	0.011	0.04433	0.1411	28500.0	21870.0	0.0863	1.0
alpha1[25,2]	0.2001	0.0006318	0.1053	0.1076	0.02263	0.1914	0.4297	23100.0	13270.0	0.06993	1.0
alpha1[26,1]	0.5017	0.0002675	0.06273	0.06262	0.3855	0.4995	0.6313	55930.0	32970.0	0.1693	1.0
alpha1[26,2]	0.5879	0.0003295	0.07223	0.07327	0.4455	0.5886	0.7276	47990.0	31200.0	0.1453	1.0
alpha1[27,1]	0.865	0.0002478	0.05666	0.05678	0.7442	0.8691	0.9641	46870.0	22020.0	0.1419	1.0
alpha1[27,2]	0.9212	0.0001472	0.03513	0.03436	0.8412	0.9255	0.977	53100.0	25990.0	0.1608	1.0
alpha1[28,1]	0.2549	0.0002413	0.05338	0.05328	0.1588	0.2519	0.3672	49030.0	31490.0	0.1484	1.0
alpha1[28,2]	0.3372	0.0002436	0.05755	0.05733	0.235	0.3341	0.4599	57890.0	31950.0	0.1753	1.0
alpha1[29,1]	0.4656	0.0002896	0.06652	0.06634	0.3441	0.4624	0.6045	54080.0	30820.0	0.1637	1.0
alpha1[29,2]	0.3194	0.0002389	0.05556	0.05503	0.2211	0.3157	0.437	55960.0	33260.0	0.1694	0.9999
alpha1[30,1]	0.5275	0.0002343	0.05691	0.05701	0.4199	0.5263	0.6421	59720.0	30120.0	0.1808	1.0
alpha1[30,2]	0.578	0.0002485	0.05799	0.05813	0.4656	0.5778	0.6933	54620.0	32190.0	0.1654	1.0
alpha1[31,1]	0.1832	0.0002322	0.04697	0.04643	0.09918	0.1806	0.2829	40890.0	34300.0	0.1238	1.0
alpha1[31,2]	0.5957	0.0003484	0.07376	0.07394	0.4521	0.5961	0.7394	44930.0	34510.0	0.136	1.0
alpha1[32,1]	0.4685	0.0002527	0.05899	0.05837	0.3592	0.4662	0.5903	55950.0	30540.0	0.1694	1.0
alpha1[32,2]	0.454	0.0002388	0.05588	0.05536	0.351	0.4515	0.5691	56080.0	31190.0	0.1698	1.0
alpha1[33,1]	0.6459	0.0005242	0.1116	0.1097	0.414	0.6515	0.8477	49150.0	27330.0	0.1488	1.0
alpha1[33,2]	0.5093	0.0005241	0.1163	0.116	0.2872	0.5068	0.7431	49610.0	29020.0	0.1502	1.0
alpha1[34,1]	0.559	0.000274	0.06814	0.06857	0.4309	0.5571	0.6966	63400.0	29290.0	0.192	1.0
alpha1[34,2]	0.5735	0.0003606	0.07281	0.073	0.4371	0.571	0.7221	41600.0	27190.0	0.126	1.0
alpha1[35,1]	0.2175	0.0005892	0.09998	0.087	0.06936	0.2	0.4662	29920.0	25730.0	0.09058	1.0
alpha1[35,2]	0.2312	0.0003638	0.07813	0.07567	0.08796	0.2276	0.3973	43750.0	21890.0	0.1325	1.0
alpha1[36,1]	0.2232	0.0002379	0.05159	0.04917	0.1366	0.2185	0.3389	49350.0	31190.0	0.1494	1.0
alpha1[36,2]	0.3707	0.0002805	0.06705	0.06613	0.2522	0.3663	0.5148	60400.0	31270.0	0.1829	1.0
alpha1[37,1]	0.534	0.0003086	0.07178	0.07203	0.398	0.5329	0.6787	54800.0	29140.0	0.1659	1.0
alpha1[37,2]	0.5965	0.0003452	0.07578	0.07598	0.4452	0.5972	0.742	48110.0	29960.0	0.1457	1.0
alpha1[38,1]	0.5773	0.0003026	0.07107	0.07215	0.4421	0.5761	0.7198	55530.0	30610.0	0.1681	1.0
alpha1[38,2]	0.4952	0.0002599	0.06474	0.06496	0.3728	0.4938	0.6258	62690.0	31850.0	0.1898	1.0
alpha1[39,1]	0.05988	0.0001867	0.03342	0.02507	0.01782	0.05238	0.1466	37930.0	27640.0	0.1148	1.0
alpha1[39,2]	0.08265	0.0001743	0.0365	0.03104	0.03248	0.07539	0.1734	51720.0	32180.0	0.1566	1.0
alpha1[40,1]	0.4907	0.000523	0.1021	0.1036	0.3062	0.4852	0.7045	39560.0	28450.0	0.1198	1.0
alpha1[40,2]	0.6937	0.0003137	0.07671	0.07813	0.5417	0.6943	0.8401	59270.0	31000.0	0.1794	1.0
alpha1[41,1]	0.6994	0.0002419	0.06365	0.06362	0.5707	0.701	0.8193	68200.0	28780.0	0.2065	1.0
alpha1[41,2]	0.6854	0.0004556	0.09018	0.09207	0.5033	0.6881	0.8533	38290.0	26550.0	0.1159	1.0
alpha1[42,1]	0.4924	0.0003594	0.07559	0.07584	0.3547	0.4887	0.6479	45830.0	27080.0	0.1388	1.0
alpha1[42,2]	0.4353	0.0002443	0.06087	0.06068	0.3247	0.4323	0.5627	64700.0	29970.0	0.1959	1.0
alpha1[43,1]	0.2317	0.0001195	0.03009	0.02982	0.1759	0.2306	0.2936	63950.0	32110.0	0.1936	1.0
alpha1[43,2]	0.2292	0.0001736	0.03881	0.03743	0.1623	0.226	0.3141	52330.0	31270.0	0.1584	1.0
alpha1[44,1]	0.08685	0.002742	0.1281	0.02236	0.001934	0.01833	0.4499	1900.0	10310.0	0.005752	1.002
alpha1[44,2]	0.1961	0.006413	0.2386	0.02999	0.004731	0.02729	0.6869	1896.0	12140.0	0.005742	1.002
alpha1[45,1]	0.07266	0.000111	0.02697	0.02621	0.0278	0.07019	0.1328	54150.0	25560.0	0.164	1.0
alpha1[45,2]	0.06318	0.000113	0.02241	0.02177	0.02619	0.06086	0.1128	37720.0	30640.0	0.1142	1.0
alpha1[46,1]	0.1515	0.0001472	0.0339	0.03249	0.08853	0.1503	0.2232	52360.0	31050.0	0.1585	1.0
alpha1[46,2]	0.07069	0.0001039	0.02399	0.0226	0.03319	0.06759	0.1262	55780.0	32370.0	0.1689	1.0
alpha1[47,1]	0.07146	8.101e-05	0.01967	0.01879	0.04012	0.069	0.1159	65670.0	31660.0	0.1988	1.0
alpha1[47,2]	0.08871	0.0001268	0.02894	0.02786	0.04284	0.08514	0.1548	53090.0	32090.0	0.1607	1.0
alpha1[48,1]	0.4508	0.0003708	0.07457	0.07564	0.3137	0.4483	0.6034	41670.0	30230.0	0.1262	1.0
alpha1[48,2]	0.4737	0.0003257	0.06955	0.06943	0.3386	0.4732	0.6108	45610.0	31620.0	0.1381	1.0
alpha1[49,1]	0.3293	0.0002239	0.05583	0.05611	0.2218	0.3288	0.4399	61980.0	29270.0	0.1877	1.0
alpha1[49,2]	0.2646	0.0002757	0.05672	0.05544	0.1576	0.2628	0.3815	42040.0	28690.0	0.1273	1.0
alpha1[50,1]	0.01188	4.554e-05	0.008549	0.006388	0.002148	0.00973	0.03386	34300.0	28620.0	0.1038	1.0
alpha1[50,2]	0.01779	6.254e-05	0.01203	0.009611	0.003426	0.01497	0.04837	36520.0	31320.0	0.1106	1.0
alpha1[51,1]	0.1304	0.0002479	0.05041	0.0488	0.05425	0.123	0.2461	42380.0	33730.0	0.1283	1.0
alpha1[51,2]	0.1372	0.0002201	0.04825	0.04751	0.0575	0.132	0.2436	46120.0	30200.0	0.1396	1.0
alpha1[52,1]	0.7437	0.0002868	0.0636	0.06377	0.6202	0.7434	0.8692	49490.0	27520.0	0.1499	1.0
alpha1[52,2]	0.8614	0.0002966	0.06141	0.05958	0.7201	0.8694	0.9564	40570.0	27810.0	0.1228	1.0
alpha1[53,1]	0.9028	0.0001919	0.04325	0.04192	0.8041	0.9085	0.9699	48050.0	29140.0	0.1455	1.0
alpha1[53,2]	0.7123	0.0003796	0.08581	0.08665	0.5444	0.7122	0.8814	51040.0	25320.0	0.1545	1.0
alpha1[54,1]	0.2724	0.0002794	0.05965	0.05796	0.1691	0.2677	0.4024	46910.0	32970.0	0.142	1.0
alpha1[54,2]	0.3739	0.0002765	0.06655	0.06687	0.2518	0.3708	0.5129	58070.0	31860.0	0.1758	1.0
alpha1[55,1]	0.6935	0.0003401	0.07617	0.07701	0.5368	0.6969	0.8334	49640.0	30980.0	0.1503	1.0
alpha1[55,2]	0.69	0.000322	0.0773	0.07786	0.5293	0.6939	0.8301	57510.0	30630.0	0.1741	1.0
alpha1[56,1]	0.4417	0.0003686	0.07894	0.07681	0.3042	0.4355	0.6132	49830.0	26790.0	0.1509	1.0
alpha1[56,2]	0.4542	0.0003699	0.07742	0.0776	0.3161	0.4495	0.6175	46060.0	29010.0	0.1395	1.0
alpha1[57,1]	0.508	0.0004493	0.09467	0.09297	0.3389	0.502	0.7094	46280.0	29250.0	0.1401	1.0
alpha1[57,2]	0.8078	0.0003688	0.07754	0.07544	0.6322	0.8171	0.932	43680.0	29630.0	0.1322	1.0
alpha1[58,1]	0.03358	0.0002583	0.03857	0.01613	0.004629	0.02168	0.1366	25910.0	26110.0	0.07845	1.0
alpha1[58,2]	0.05326	0.0003758	0.05602	0.03018	0.004922	0.03537	0.2075	22930.0	27810.0	0.06942	1.0
alpha1[59,1]	0.5893	0.0003452	0.0818	0.08185	0.4359	0.5868	0.7572	58390.0	28870.0	0.1768	1.0
alpha1[59,2]	0.7164	0.0003048	0.0714	0.07262	0.5699	0.7188	0.8484	53800.0	28880.0	0.1629	1.0
alpha1[60,1]	0.3957	0.0002326	0.05969	0.0598	0.2842	0.3939	0.5172	66700.0	32740.0	0.2019	1.0
alpha1[60,2]	0.3452	0.0003469	0.06839	0.06751	0.2211	0.3418	0.4888	39340.0	31950.0	0.1191	1.0
alpha1[61,1]	0.3461	0.0002136	0.05499	0.05455	0.2452	0.3439	0.461	68140.0	29980.0	0.2063	1.0
alpha1[61,2]	0.3036	0.0002797	0.06155	0.06073	0.1935	0.3	0.4359	49060.0	31970.0	0.1485	1.0
alpha1[62,1]	0.2548	0.0003373	0.06637	0.0629	0.1438	0.2481	0.4037	40710.0	29280.0	0.1233	1.0
alpha1[62,2]	0.3596	0.0002176	0.05834	0.05796	0.2546	0.3565	0.4815	74340.0	31600.0	0.2251	1.0
alpha1[63,1]	0.5886	0.0002112	0.05296	0.05305	0.4841	0.5887	0.6927	62980.0	31440.0	0.1907	1.0
alpha1[63,2]	0.6947	0.0003526	0.06639	0.06762	0.5633	0.6951	0.8217	35150.0	27890.0	0.1064	1.0
alpha1[64,1]	0.08024	7.938e-05	0.02015	0.01927	0.04836	0.07756	0.127	73430.0	31870.0	0.2223	1.0
alpha1[64,2]	0.08062	0.0001085	0.02592	0.02511	0.03875	0.07768	0.1393	57460.0	32200.0	0.174	1.0
alpha1[65,1]	0.06644	0.0004568	0.06371	0.03789	0.006357	0.04465	0.2463	17370.0	25310.0	0.0526	1.0
alpha1[65,2]	0.1095	0.0004314	0.07269	0.05355	0.02014	0.09149	0.3021	25880.0	23680.0	0.07835	1.0
alpha1[66,1]	0.089	0.0003057	0.04709	0.0372	0.03068	0.0774	0.2109	25710.0	28810.0	0.07784	1.0
alpha1[66,2]	0.2623	0.0002126	0.04806	0.04698	0.177	0.2594	0.3641	52000.0	34660.0	0.1574	1.0
alpha1[67,1]	0.02638	8.54e-05	0.01521	0.01086	0.008264	0.02314	0.06391	32270.0	27680.0	0.09769	1.0
alpha1[67,2]	0.06755	0.0003619	0.05368	0.03343	0.0128	0.05189	0.2175	23220.0	25700.0	0.07032	1.0
alpha1[68,1]	0.02527	0.0001387	0.02277	0.01528	0.002951	0.01826	0.08714	25190.0	28990.0	0.07628	1.0
alpha1[68,2]	0.03362	0.0001256	0.02245	0.01533	0.00878	0.02822	0.09305	35940.0	27950.0	0.1088	1.0
alpha1[69,1]	0.04081	8.968e-05	0.0178	0.01628	0.01569	0.03752	0.08317	39140.0	33000.0	0.1185	1.0
alpha1[69,2]	0.04248	6.881e-05	0.01573	0.01364	0.01998	0.0398	0.08097	62330.0	32100.0	0.1887	1.0
alpha1[70,1]	0.2132	0.0002812	0.05575	0.0525	0.123	0.2067	0.3404	42120.0	31980.0	0.1275	1.0
alpha1[70,2]	0.4749	0.0002553	0.06033	0.05952	0.3619	0.4725	0.5993	56690.0	33440.0	0.1716	1.0
alpha1[71,1]	0.363	0.0005949	0.1179	0.1212	0.1263	0.3671	0.5835	40170.0	27160.0	0.1216	1.0
alpha1[71,2]	0.1	0.0002229	0.04506	0.04211	0.03551	0.09265	0.2089	42480.0	35090.0	0.1286	1.0
alpha1[72,1]	0.07931	0.0002861	0.04681	0.04628	0.01165	0.07282	0.1881	22640.0	20710.0	0.06855	1.0
alpha1[72,2]	0.1086	0.0001557	0.03398	0.03287	0.04908	0.1059	0.1826	45580.0	29170.0	0.138	1.0
alpha1[73,1]	0.2404	0.0001483	0.03828	0.03816	0.1705	0.2388	0.3211	66460.0	30220.0	0.2012	1.0
alpha1[73,2]	0.2066	0.0002791	0.05399	0.05247	0.1184	0.2006	0.3294	39620.0	29580.0	0.1199	1.0
alpha1[74,1]	0.1624	0.0002507	0.05811	0.05733	0.06991	0.1557	0.2923	55180.0	33520.0	0.1671	1.0
alpha1[74,2]	0.1903	0.0003845	0.07531	0.07345	0.06885	0.1817	0.3609	37480.0	28580.0	0.1135	1.0
alpha1[75,1]	0.09318	0.0001088	0.02608	0.02461	0.0515	0.09009	0.1538	62300.0	32070.0	0.1886	1.0
alpha1[75,2]	0.1069	0.000136	0.03267	0.03248	0.05217	0.1039	0.178	55950.0	30730.0	0.1694	1.0
alpha1[76,1]	0.2725	0.0002125	0.05031	0.04966	0.1811	0.27	0.378	55470.0	32140.0	0.1679	1.0
alpha1[76,2]	0.3937	0.0002473	0.05851	0.05734	0.291	0.3894	0.5195	61090.0	29320.0	0.185	1.0
alpha1[77,1]	0.6581	0.0002906	0.07049	0.07011	0.5216	0.6577	0.7979	59220.0	30640.0	0.1793	1.0
alpha1[77,2]	0.7304	0.0003285	0.07223	0.07315	0.5826	0.7326	0.8634	47310.0	28150.0	0.1433	1.0
alpha1[78,1]	0.8428	0.0002137	0.04909	0.04929	0.7393	0.8454	0.9299	50590.0	27580.0	0.1532	1.0
alpha1[78,2]	0.8476	0.00022	0.04652	0.04674	0.7486	0.8505	0.9294	42840.0	29440.0	0.1297	1.0
alpha1[79,1]	0.7031	0.0002692	0.06063	0.06157	0.5797	0.7042	0.817	50020.0	32330.0	0.1514	1.0
alpha1[79,2]	0.7781	0.0002407	0.05765	0.05773	0.6588	0.7805	0.8839	55990.0	28200.0	0.1695	1.0
alpha1[80,1]	0.6442	0.0004629	0.09349	0.09394	0.4538	0.6468	0.8204	40270.0	27630.0	0.1219	1.0
alpha1[80,2]	0.603	0.0003216	0.07924	0.07971	0.4503	0.6018	0.7612	61820.0	28950.0	0.1872	1.0
alpha1[81,1]	0.2743	0.0001883	0.04759	0.04793	0.1862	0.272	0.3726	64380.0	31470.0	0.1949	1.0
alpha1[81,2]	0.2324	0.0002299	0.04927	0.04843	0.1498	0.2281	0.3406	48350.0	30730.0	0.1464	1.0
alpha1[82,1]	0.1699	0.0001581	0.03656	0.03479	0.1086	0.1664	0.2518	56710.0	31410.0	0.1717	1.0
alpha1[82,2]	0.2305	0.0001856	0.0433	0.0427	0.15	0.2289	0.3201	53960.0	30520.0	0.1634	1.0
alpha1[83,1]	0.6946	0.0004585	0.09429	0.09608	0.5058	0.6959	0.8743	41550.0	26560.0	0.1258	1.0
alpha1[83,2]	0.7873	0.0002727	0.06682	0.06782	0.6481	0.7903	0.9085	57490.0	27420.0	0.1741	1.0
alpha1[84,1]	0.4866	0.0004472	0.08968	0.08966	0.3111	0.4866	0.6621	40260.0	31770.0	0.1219	1.0
alpha1[84,2]	0.2763	0.0002326	0.05356	0.0517	0.1873	0.271	0.3966	57480.0	31860.0	0.174	1.0
alpha1[85,1]	0.5629	0.0003051	0.07238	0.07233	0.4218	0.5628	0.7049	56410.0	31660.0	0.1708	1.0
alpha1[85,2]	0.389	0.0002997	0.06406	0.06364	0.2687	0.3869	0.5199	45840.0	34460.0	0.1388	0.9999
alpha1[86,1]	0.4532	0.0004336	0.08543	0.08477	0.2871	0.4523	0.6219	38810.0	28790.0	0.1175	1.0
alpha1[86,2]	0.4997	0.0002998	0.07512	0.07576	0.3572	0.4979	0.651	63760.0	28440.0	0.1931	1.0
alpha1[87,1]	0.1925	0.000336	0.07188	0.07232	0.07605	0.1845	0.3523	45650.0	35120.0	0.1382	1.0
alpha1[87,2]	0.07685	0.0002537	0.04209	0.03288	0.02449	0.06731	0.1862	31980.0	27560.0	0.09682	1.0
alpha1[88,1]	0.01374	7.468e-05	0.01198	0.006668	0.002722	0.01074	0.04323	31260.0	28010.0	0.09464	1.0
alpha1[88,2]	0.02001	0.0001084	0.01797	0.01056	0.003347	0.01481	0.06728	29610.0	30320.0	0.08964	1.0
alpha1[89,1]	0.5241	0.0002515	0.06621	0.06657	0.3959	0.5237	0.655	69580.0	30550.0	0.2107	1.0
alpha1[89,2]	0.5338	0.0004937	0.09378	0.0949	0.3624	0.53	0.7255	37070.0	28450.0	0.1122	1.0
alpha1[90,1]	0.2127	0.0001784	0.04716	0.04719	0.1296	0.2097	0.3128	70550.0	31200.0	0.2136	1.0
alpha1[90,2]	0.2351	0.0003194	0.06261	0.06222	0.1348	0.2277	0.375	39670.0	32980.0	0.1201	1.0
alpha1[91,1]	0.2915	0.00143	0.1925	0.1896	0.04328	0.2483	0.7474	17910.0	27850.0	0.05422	1.0
alpha1[91,2]	0.3421	0.001369	0.1938	0.2317	0.0562	0.3249	0.7368	19800.0	27480.0	0.05995	1.0
alpha1[92,1]	0.3513	0.0004635	0.09217	0.0922	0.1839	0.3466	0.5446	39010.0	28750.0	0.1181	1.0
alpha1[92,2]	0.4674	0.0003931	0.08946	0.09024	0.3049	0.4628	0.6523	53150.0	30000.0	0.1609	1.0
alpha1[93,1]	0.8953	0.0002012	0.0458	0.04632	0.7953	0.8998	0.9709	46950.0	24830.0	0.1421	1.0
alpha1[93,2]	0.8759	0.0002243	0.05139	0.05254	0.7662	0.8793	0.964	47470.0	24840.0	0.1437	1.0
alpha1[94,1]	0.8254	0.0003464	0.06839	0.06981	0.6826	0.8288	0.9467	37490.0	25880.0	0.1135	1.0
alpha1[94,2]	0.612	0.001827	0.2257	0.2456	0.1404	0.6512	0.9388	16570.0	18950.0	0.05017	1.0
alpha1[95,1]	0.578	0.000292	0.07485	0.07483	0.4353	0.5764	0.7282	67070.0	29230.0	0.2031	1.0
alpha1[95,2]	0.562	0.0005786	0.1083	0.1108	0.3469	0.5636	0.7682	34710.0	28140.0	0.1051	1.0
alpha1[96,1]	0.357	0.0002345	0.05491	0.05428	0.2573	0.3546	0.4728	56630.0	30820.0	0.1715	1.0
alpha1[96,2]	0.2843	0.0001998	0.04727	0.04685	0.2014	0.2812	0.3861	58600.0	31990.0	0.1774	1.0
alpha1[97,1]	0.3787	0.0002693	0.05617	0.05588	0.273	0.3773	0.4925	43660.0	32480.0	0.1322	1.0
alpha1[97,2]	0.7815	0.00026	0.05756	0.05809	0.6633	0.7838	0.8871	48610.0	31760.0	0.1472	1.0
alpha1[98,1]	0.6132	0.0004628	0.1043	0.1072	0.4105	0.6132	0.8142	50730.0	28770.0	0.1536	1.0
alpha1[98,2]	0.5433	0.0003931	0.09472	0.09478	0.3635	0.5417	0.7355	59040.0	29390.0	0.1788	1.0
alpha1[99,1]	0.8915	0.0002555	0.05401	0.05142	0.7655	0.8996	0.9725	41260.0	26430.0	0.1249	1.0
alpha1[99,2]	0.835	0.0003147	0.07063	0.07211	0.6827	0.8395	0.9566	44170.0	24080.0	0.1337	1.0
alpha1[100,1]	0.5558	0.0004769	0.09772	0.1006	0.3755	0.5523	0.755	43290.0	28030.0	0.1311	1.0
alpha1[100,2]	0.4757	0.0003403	0.08201	0.08271	0.326	0.4719	0.6456	60340.0	30300.0	0.1827	1.0
alpha1[101,1]	0.5465	0.0003936	0.08882	0.08961	0.3696	0.548	0.7169	50920.0	30110.0	0.1542	1.0
alpha1[101,2]	0.5299	0.0002987	0.07381	0.07384	0.3896	0.5283	0.6782	61750.0	30350.0	0.187	1.0
alpha1[102,1]	0.4105	0.0002628	0.06337	0.06256	0.2958	0.407	0.5455	59580.0	31340.0	0.1804	1.0
alpha1[102,2]	0.253	0.0004559	0.08387	0.08168	0.1058	0.247	0.435	33070.0	26700.0	0.1001	1.0
alpha1[103,1]	0.8732	0.0001916	0.04537	0.0453	0.7739	0.877	0.9501	52740.0	28850.0	0.1597	1.0
alpha1[103,2]	0.7753	0.0003001	0.06968	0.07041	0.6346	0.7767	0.9082	52230.0	25800.0	0.1581	1.0
alpha1[104,1]	0.4171	0.0002377	0.05661	0.0561	0.3135	0.4146	0.5349	58130.0	30710.0	0.176	1.0
alpha1[104,2]	0.5541	0.0002554	0.05969	0.06005	0.4395	0.5535	0.6735	55070.0	31780.0	0.1667	1.0
alpha1[105,1]	0.8438	0.0003319	0.07496	0.07715	0.6803	0.8501	0.9666	45280.0	23480.0	0.1371	1.0
alpha1[105,2]	0.8701	0.0002673	0.06184	0.06207	0.7326	0.8775	0.9683	48780.0	26310.0	0.1477	1.0
alpha1[106,1]	0.4486	0.0002646	0.06142	0.06156	0.3336	0.4473	0.5739	54990.0	32220.0	0.1665	1.0
alpha1[106,2]	0.5287	0.0002941	0.06624	0.06608	0.4041	0.5271	0.664	51600.0	30650.0	0.1562	1.0
alpha1[107,1]	0.2273	0.0001593	0.03513	0.03433	0.1654	0.2247	0.3029	49790.0	35370.0	0.1508	1.0
alpha1[107,2]	0.5073	0.0003508	0.07118	0.07102	0.3763	0.5043	0.6548	41980.0	31940.0	0.1271	1.0
alpha1[108,1]	0.3934	0.0001979	0.0523	0.05192	0.297	0.3915	0.5016	72070.0	30190.0	0.2182	1.0
alpha1[108,2]	0.4773	0.0003212	0.06895	0.06901	0.3442	0.4763	0.6151	46190.0	30300.0	0.1399	1.0
alpha1[109,1]	0.4334	0.0003629	0.07518	0.07508	0.2928	0.4311	0.5861	43030.0	32170.0	0.1303	1.0
alpha1[109,2]	0.2655	0.0001952	0.04705	0.04553	0.1848	0.2614	0.3681	60790.0	34900.0	0.1841	1.0
alpha1[110,1]	0.4746	0.0002209	0.05439	0.0546	0.371	0.4735	0.5828	60990.0	31830.0	0.1847	1.0
alpha1[110,2]	0.3412	0.0002782	0.06071	0.05925	0.2378	0.3359	0.4752	50750.0	29800.0	0.1537	1.0
alpha1[111,1]	0.04226	0.0002539	0.03651	0.02329	0.006599	0.03078	0.1436	21600.0	26430.0	0.0654	1.0
alpha1[111,2]	0.1211	0.0001915	0.04244	0.03959	0.05582	0.115	0.2195	50870.0	31930.0	0.154	1.0
alpha1[112,1]	0.3567	0.0003057	0.06596	0.06495	0.2391	0.3525	0.4974	47880.0	31600.0	0.145	1.0
alpha1[112,2]	0.5113	0.0003765	0.07902	0.07952	0.3656	0.5082	0.6744	45510.0	28450.0	0.1378	1.0
alpha1[113,1]	0.4145	0.0003217	0.07707	0.07568	0.2775	0.4098	0.5788	60790.0	29250.0	0.1841	1.0
alpha1[113,2]	0.3207	0.0007078	0.1097	0.1036	0.1501	0.305	0.5772	26800.0	24340.0	0.08116	1.0
alpha1[114,1]	0.2889	0.0002362	0.05319	0.05274	0.1945	0.2859	0.4019	51370.0	33340.0	0.1555	1.0
alpha1[114,2]	0.2129	0.0001464	0.03513	0.03401	0.1498	0.2109	0.2878	58830.0	33000.0	0.1781	1.0
alpha1[115,1]	0.7801	0.0002672	0.05393	0.05413	0.6672	0.7827	0.8774	39830.0	28640.0	0.1206	1.0
alpha1[115,2]	0.6588	0.0002866	0.06237	0.06307	0.5368	0.6586	0.78	47260.0	32280.0	0.1431	1.0
alpha1[116,1]	0.3582	0.0002083	0.05199	0.05154	0.2603	0.3565	0.4654	63160.0	31820.0	0.1912	1.0
alpha1[116,2]	0.3906	0.000272	0.06042	0.06026	0.2801	0.388	0.5169	49860.0	29270.0	0.151	1.0
alpha1[117,1]	0.458	0.0002168	0.05787	0.05757	0.35	0.456	0.5769	73510.0	27860.0	0.2226	1.0
alpha1[117,2]	0.4819	0.0004053	0.08103	0.08158	0.3271	0.481	0.6442	39970.0	31720.0	0.121	1.0
alpha1[118,1]	0.5593	0.0003024	0.07145	0.07148	0.4197	0.5591	0.6998	55920.0	32520.0	0.1693	1.0
alpha1[118,2]	0.5604	0.0004015	0.08636	0.08803	0.3977	0.5586	0.7332	46710.0	29060.0	0.1414	1.0
alpha1[119,1]	0.7142	0.0002462	0.06142	0.06123	0.5924	0.7155	0.832	61730.0	27800.0	0.1869	1.0
alpha1[119,2]	0.7215	0.0002551	0.061	0.06174	0.5988	0.7231	0.8376	56530.0	27580.0	0.1711	1.0
alpha1[120,1]	0.4576	0.0002968	0.06983	0.06877	0.3256	0.4555	0.6009	55750.0	33490.0	0.1688	1.0
alpha1[120,2]	0.3083	0.0007665	0.116	0.117	0.1202	0.2961	0.5669	23330.0	27570.0	0.07065	1.0
alpha1[121,1]	0.4766	0.0005477	0.1076	0.1073	0.2966	0.4661	0.7132	42920.0	26710.0	0.1299	1.0
alpha1[121,2]	0.3607	0.0005054	0.1018	0.102	0.1882	0.3519	0.5822	42610.0	28580.0	0.129	1.0
alpha1[122,1]	0.3922	0.0002138	0.05261	0.05209	0.2961	0.3899	0.5031	62810.0	29070.0	0.1902	1.0
alpha1[122,2]	0.4026	0.0002615	0.05855	0.05745	0.2976	0.3993	0.5281	52240.0	27910.0	0.1582	1.0
alpha1[123,1]	0.04627	7.294e-05	0.0165	0.01555	0.0209	0.04391	0.08487	51360.0	33920.0	0.1555	1.0
alpha1[123,2]	0.1853	0.0001835	0.04252	0.03986	0.1156	0.1805	0.2822	56250.0	34610.0	0.1703	1.0
alpha1[124,1]	0.4981	0.0002467	0.06048	0.06057	0.3836	0.4972	0.6197	60700.0	31430.0	0.1838	1.0
alpha1[124,2]	0.6045	0.000328	0.07111	0.07161	0.4655	0.6044	0.7436	47000.0	29930.0	0.1423	1.0
alpha1[125,1]	0.5172	0.0002404	0.05749	0.05769	0.4063	0.5163	0.6325	57530.0	31690.0	0.1742	1.0
alpha1[125,2]	0.5333	0.000305	0.06642	0.06673	0.4104	0.5306	0.6707	48850.0	29130.0	0.1479	1.0
alpha1[126,1]	0.6284	0.0002417	0.05837	0.05827	0.512	0.6291	0.7411	58190.0	32400.0	0.1762	1.0
alpha1[126,2]	0.5268	0.0002132	0.05325	0.05339	0.4257	0.5259	0.6338	62940.0	32120.0	0.1906	1.0
alpha1[127,1]	0.423	0.0002748	0.06779	0.06778	0.2998	0.4193	0.5655	62700.0	31740.0	0.1898	1.0
alpha1[127,2]	0.6506	0.0003177	0.0749	0.07508	0.4968	0.653	0.7899	55590.0	30790.0	0.1683	1.0
alpha1[128,1]	0.6906	0.0005493	0.1055	0.1044	0.4672	0.6961	0.8791	36190.0	24610.0	0.1096	1.0
