	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
beta_d_pr[4,82]	-0.4095	0.01153	0.7561	0.7615	-1.87	-0.4115	1.063	4354.0	16310.0	0.02155	1.001
beta_d_pr[4,83]	-0.3273	0.004193	0.5242	0.5196	-1.356	-0.3281	0.7056	15750.0	29730.0	0.07796	1.0
beta_d_pr[4,84]	1.81	0.009236	0.7719	0.7762	0.3305	1.796	3.34	7106.0	18010.0	0.03517	1.001
beta_d_pr[4,85]	0.7609	0.003037	0.5915	0.5829	-0.392	0.7592	1.919	38040.0	30640.0	0.1883	1.0
beta_d_pr[4,86]	-0.1079	0.007151	0.5553	0.5522	-1.196	-0.1075	0.982	6118.0	19570.0	0.03028	1.001
beta_d_pr[4,87]	-0.4556	0.01111	0.5053	0.5128	-1.432	-0.4593	0.5362	2096.0	10200.0	0.01037	1.003
beta_d_pr[4,88]	-0.5672	0.01212	0.5141	0.5291	-1.555	-0.5708	0.4338	1822.0	8263.0	0.009019	1.003
beta_d_pr[4,89]	0.1471	0.002988	0.6187	0.6162	-1.07	0.1495	1.362	42930.0	31650.0	0.2125	1.0
beta_d_pr[4,90]	-0.3463	0.008916	0.8878	0.8871	-2.109	-0.3358	1.371	10150.0	19570.0	0.05022	1.001
beta_d_pr[4,91]	-0.08766	0.005023	0.4524	0.4481	-0.9721	-0.08564	0.8029	8151.0	25150.0	0.04035	1.001
beta_d_pr[4,92]	0.9213	0.01369	0.635	0.6359	-0.3147	0.9197	2.168	2170.0	8906.0	0.01074	1.003
beta_d_pr[4,93]	-0.3169	0.004713	0.5582	0.5526	-1.426	-0.3133	0.7739	14120.0	27800.0	0.06991	1.001
beta_d_pr[4,94]	0.4834	0.004956	0.5578	0.551	-0.6108	0.4822	1.584	12680.0	27080.0	0.06277	1.001
beta_d_pr[4,95]	-0.2087	0.002934	0.5517	0.5512	-1.293	-0.206	0.8778	35290.0	31610.0	0.1747	1.0
beta_d_pr[4,96]	1.023	0.006388	0.6399	0.6368	-0.2106	1.021	2.305	10180.0	25900.0	0.05039	1.001
beta_d_pr[4,97]	-0.994	0.00345	0.6777	0.6736	-2.325	-0.9933	0.3441	38700.0	29690.0	0.1915	1.0
beta_d_pr[4,98]	-1.744	0.004592	0.5567	0.5569	-2.858	-1.739	-0.6772	14810.0	29390.0	0.07332	1.0
beta_d_pr[4,99]	-1.321	0.002973	0.5432	0.537	-2.403	-1.32	-0.26	33580.0	29170.0	0.1662	1.0
beta_d_pr[4,100]	-0.7473	0.006611	0.5851	0.5801	-1.903	-0.7457	0.402	7807.0	21340.0	0.03864	1.001
beta_d_pr[4,101]	1.063	0.006735	0.5748	0.5744	-0.05687	1.057	2.195	7373.0	21130.0	0.03649	1.001
beta_d_pr[4,102]	-2.106	0.004623	0.576	0.5689	-3.279	-2.096	-1.002	15740.0	23700.0	0.07791	1.0
beta_d_pr[4,103]	0.8905	0.002623	0.5441	0.5384	-0.1659	0.8895	1.967	43200.0	30160.0	0.2138	1.0
beta_d_pr[4,104]	-0.9148	0.007502	0.5935	0.5931	-2.096	-0.9095	0.2282	6301.0	20230.0	0.03119	1.001
beta_d_pr[4,105]	0.2916	0.006131	0.5246	0.5238	-0.7315	0.2949	1.32	7464.0	23650.0	0.03694	1.001
beta_d_pr[4,106]	-0.1984	0.01103	0.6329	0.6258	-1.437	-0.1984	1.043	3313.0	15640.0	0.0164	1.002
beta_d_pr[4,107]	0.01571	0.007681	0.6241	0.6208	-1.203	0.01139	1.253	6619.0	22090.0	0.03276	1.001
beta_d_pr[4,108]	-1.112	0.009501	0.6638	0.6616	-2.432	-1.105	0.1673	4953.0	20510.0	0.02452	1.001
beta_d_pr[4,109]	-0.003835	0.002817	0.5493	0.5466	-1.084	-0.01039	1.083	38100.0	30900.0	0.1886	1.0
beta_d_pr[4,110]	0.499	0.008705	0.6931	0.6923	-0.866	0.5021	1.853	6435.0	21690.0	0.03185	1.001
beta_d_pr[4,111]	0.2139	0.01472	0.5896	0.6084	-0.9545	0.2202	1.335	1626.0	8258.0	0.00805	1.004
beta_d_pr[4,112]	-0.2641	0.01789	0.7591	0.7708	-1.722	-0.2702	1.229	1824.0	8769.0	0.00903	1.004
beta_d_pr[4,113]	-0.647	0.008583	0.5252	0.5229	-1.665	-0.6449	0.39	3770.0	16080.0	0.01866	1.002
beta_d_pr[4,114]	-0.9917	0.00727	0.6815	0.6794	-2.336	-0.9897	0.3353	8861.0	24900.0	0.04386	1.0
beta_d_pr[4,115]	-0.1447	0.009108	0.6375	0.6332	-1.393	-0.1452	1.109	4957.0	17950.0	0.02454	1.001
beta_d_pr[4,116]	-0.0603	0.01168	0.7073	0.7033	-1.477	-0.04963	1.296	3696.0	13180.0	0.01829	1.001
beta_d_pr[4,117]	0.5091	0.009667	0.6932	0.6909	-0.84	0.5102	1.882	5172.0	18360.0	0.0256	1.001
beta_d_pr[4,118]	-0.2343	0.01058	0.6849	0.6883	-1.582	-0.2296	1.089	4235.0	16980.0	0.02096	1.001
beta_d_pr[4,119]	-0.08327	0.004901	0.5519	0.5494	-1.167	-0.08314	1.002	12830.0	27820.0	0.06351	1.0
beta_d_pr[4,120]	-0.2193	0.01043	0.6119	0.6128	-1.408	-0.2184	0.992	3470.0	16750.0	0.01718	1.002
beta_d_pr[4,121]	1.478	0.003281	0.585	0.5806	0.3657	1.467	2.659	32080.0	29460.0	0.1588	1.0
beta_d_pr[4,122]	-0.2475	0.019	0.8462	0.8601	-1.915	-0.2403	1.377	2017.0	8922.0	0.009982	1.004
beta_d_pr[4,123]	0.2155	0.0122	0.5947	0.5979	-0.9312	0.2105	1.396	2405.0	11750.0	0.01191	1.003
beta_d_pr[4,124]	-0.3772	0.003375	0.5491	0.5483	-1.46	-0.379	0.6961	26930.0	30540.0	0.1333	1.0
beta_d_pr[4,125]	0.5632	0.0032	0.6169	0.6148	-0.6352	0.5599	1.776	37350.0	30810.0	0.1849	1.0
beta_d_pr[4,126]	0.4855	0.003159	0.6269	0.6202	-0.7495	0.4825	1.728	39440.0	28910.0	0.1952	1.0
beta_d_pr[4,127]	0.5701	0.00324	0.5381	0.5356	-0.4708	0.5685	1.642	27700.0	28940.0	0.1371	1.0
beta_d_pr[4,128]	-0.1119	0.002695	0.5118	0.5084	-1.121	-0.1104	0.8946	36180.0	30920.0	0.1791	1.0
beta_d_pr[4,129]	0.5718	0.007132	0.5647	0.5592	-0.5382	0.5739	1.679	6349.0	21170.0	0.03143	1.001
beta_d_pr[4,130]	0.4733	0.006533	0.4731	0.4733	-0.4514	0.4778	1.396	5245.0	15390.0	0.02596	1.002
beta_d_pr[4,131]	0.5759	0.004965	0.4451	0.4411	-0.2879	0.5697	1.458	8082.0	20230.0	0.04	1.001
beta_d_pr[4,132]	-0.1976	0.002393	0.4837	0.4779	-1.149	-0.1974	0.7474	40860.0	32290.0	0.2023	1.0
beta_d_pr[4,133]	-0.1563	0.03693	1.026	1.173	-2.036	-0.1557	1.727	804.5	4731.0	0.003982	1.008
beta_d_pr[4,134]	-1.127	0.003152	0.5967	0.5933	-2.303	-1.127	0.04154	36030.0	30370.0	0.1783	1.0
beta_d_pr[4,135]	0.6267	0.009064	0.6527	0.6562	-0.6407	0.6258	1.904	5294.0	19140.0	0.0262	1.001
beta_d_pr[4,136]	-0.4715	0.002824	0.5189	0.5168	-1.499	-0.4743	0.5358	33880.0	29620.0	0.1677	1.0
beta_d_pr[4,137]	0.5614	0.009076	0.6585	0.6552	-0.7316	0.564	1.841	5332.0	20270.0	0.02639	1.001
beta_d_pr[4,138]	-0.7259	0.01603	0.7997	0.809	-2.291	-0.7284	0.83	2514.0	11270.0	0.01245	1.002
beta_d_pr[4,139]	1.352	0.005346	0.6291	0.6339	0.1419	1.35	2.592	14110.0	28100.0	0.06984	1.0
beta_d_pr[4,140]	-0.4963	0.006162	0.6143	0.6133	-1.697	-0.4998	0.7152	10100.0	25920.0	0.04997	1.0
beta_d_pr[4,141]	-1.336	0.01041	0.6388	0.6384	-2.602	-1.331	-0.09775	3793.0	16770.0	0.01877	1.001
sigma_alpha1_c[1]	1.023	0.001906	0.09389	0.0924	0.8382	1.023	1.208	2421.0	6713.0	0.01198	1.002
sigma_alpha1_c[2]	0.9099	0.001513	0.0815	0.08031	0.7498	0.9106	1.072	2908.0	6154.0	0.0144	1.001
sigma_alpha1_d[1]	0.2974	0.005681	0.1678	0.2087	0.01559	0.3031	0.5876	937.5	4498.0	0.00464	1.007
sigma_alpha1_d[2]	0.2391	0.00496	0.1473	0.1859	0.009263	0.2346	0.5065	954.9	4428.0	0.004727	1.007
sigma_forget_c[1]	0.4842	0.002147	0.08355	0.08399	0.3108	0.4914	0.6345	1563.0	5415.0	0.007735	1.004
sigma_forget_c[2]	0.5517	0.002489	0.09403	0.09408	0.3567	0.5591	0.7199	1470.0	4701.0	0.007276	1.003
sigma_forget_d[1]	0.2319	0.004399	0.1321	0.1638	0.01169	0.235	0.4614	959.8	4212.0	0.004751	1.005
sigma_forget_d[2]	0.2601	0.00504	0.1494	0.1852	0.01229	0.2637	0.5212	928.1	4653.0	0.004594	1.006
sigma_beta_c[1,1]	0.7524	0.0008471	0.08491	0.08351	0.5922	0.7492	0.9281	9978.0	16990.0	0.04939	1.0
sigma_beta_c[1,2]	0.9373	0.0009989	0.1024	0.1013	0.7467	0.9334	1.15	10500.0	17790.0	0.052	1.0
sigma_beta_c[2,1]	0.5275	0.002288	0.09432	0.09387	0.3294	0.5355	0.6957	1753.0	5550.0	0.008677	1.001
sigma_beta_c[2,2]	0.4845	0.002042	0.08679	0.08791	0.3059	0.4895	0.6412	1853.0	6490.0	0.00917	1.001
sigma_beta_c[3,1]	0.4336	0.001141	0.05418	0.05353	0.3226	0.4356	0.5353	2290.0	6777.0	0.01134	1.002
sigma_beta_c[3,2]	0.4252	0.001128	0.05336	0.05294	0.3163	0.4272	0.5255	2285.0	6382.0	0.01131	1.002
sigma_beta_c[4,1]	0.4867	0.002368	0.07146	0.07277	0.3378	0.4939	0.6104	950.9	4005.0	0.004707	1.007
sigma_beta_c[4,2]	0.5376	0.002692	0.079	0.07985	0.373	0.5458	0.675	917.0	3844.0	0.004539	1.008
sigma_beta_d[1,1]	0.1656	0.001937	0.1105	0.1232	0.00718	0.1532	0.4055	3268.0	9893.0	0.01617	1.001
sigma_beta_d[1,2]	0.2068	0.002471	0.1371	0.1534	0.009058	0.1908	0.4986	3160.0	8662.0	0.01564	1.001
sigma_beta_d[2,1]	0.2564	0.004406	0.145	0.1773	0.0136	0.2614	0.5145	1163.0	5980.0	0.005756	1.002
sigma_beta_d[2,2]	0.2338	0.004035	0.1341	0.1626	0.01158	0.2346	0.4747	1163.0	5542.0	0.005755	1.002
sigma_beta_d[3,1]	0.1612	0.002858	0.09333	0.1158	0.00777	0.1617	0.3268	1155.0	5894.0	0.005716	1.005
sigma_beta_d[3,2]	0.1546	0.002783	0.09102	0.1128	0.006902	0.1544	0.3182	1144.0	5602.0	0.005664	1.004
sigma_beta_d[4,1]	0.2235	0.005058	0.1248	0.1559	0.01147	0.2311	0.4338	660.0	3418.0	0.003267	1.011
sigma_beta_d[4,2]	0.2397	0.005619	0.138	0.1738	0.01231	0.2411	0.479	652.1	3527.0	0.003228	1.01
alpha1[1,1]	0.433	0.0003363	0.07503	0.07552	0.2923	0.4314	0.5842	49840.0	33160.0	0.2467	1.0
alpha1[1,2]	0.478	0.0003432	0.07223	0.07176	0.3412	0.4765	0.6258	44960.0	30050.0	0.2226	0.9999
alpha1[2,1]	0.2068	0.0002208	0.05035	0.04946	0.1203	0.2025	0.3172	52890.0	34560.0	0.2618	0.9999
alpha1[2,2]	0.09054	0.0003075	0.04607	0.03839	0.02959	0.08117	0.2051	24640.0	25490.0	0.122	1.0
alpha1[3,1]	0.7906	0.0002589	0.05773	0.05751	0.6747	0.7919	0.9019	49110.0	28690.0	0.2431	1.0
alpha1[3,2]	0.7901	0.0002733	0.05692	0.05779	0.6761	0.7914	0.8981	42680.0	29070.0	0.2113	1.0
alpha1[4,1]	0.2187	0.0008791	0.1192	0.1217	0.04856	0.1996	0.4907	17510.0	23220.0	0.08668	1.0
alpha1[4,2]	0.1958	0.0002359	0.05324	0.05206	0.1055	0.1911	0.3136	51590.0	33130.0	0.2554	1.0
alpha1[5,1]	0.4366	0.0005832	0.1012	0.1005	0.2559	0.431	0.6523	30300.0	31120.0	0.15	1.0
alpha1[5,2]	0.727	0.0003469	0.07873	0.07888	0.5683	0.729	0.8751	50840.0	31100.0	0.2516	1.0
alpha1[6,1]	0.758	0.0003433	0.077	0.07776	0.6021	0.7598	0.9029	49470.0	28810.0	0.2448	1.0
alpha1[6,2]	0.6665	0.0004291	0.08873	0.08985	0.4978	0.6651	0.8453	43400.0	26580.0	0.2148	1.0
alpha1[7,1]	0.118	0.0001945	0.04132	0.04019	0.05283	0.1123	0.2123	45650.0	35390.0	0.226	1.0
alpha1[7,2]	0.3316	0.0003091	0.07279	0.07217	0.1981	0.3282	0.4833	55760.0	33570.0	0.276	1.0
alpha1[8,1]	0.5634	0.0003286	0.07286	0.07286	0.423	0.5626	0.7099	49390.0	32270.0	0.2445	1.0
alpha1[8,2]	0.7511	0.0004165	0.08534	0.08683	0.5736	0.7545	0.9058	40720.0	27810.0	0.2016	1.0
alpha1[9,1]	0.551	0.0003207	0.07573	0.07571	0.4018	0.5513	0.6991	55890.0	32140.0	0.2767	1.0
alpha1[9,2]	0.6081	0.0002972	0.06783	0.06781	0.4772	0.6074	0.7433	52400.0	31080.0	0.2594	1.0
alpha1[10,1]	0.1955	0.0002842	0.05975	0.05661	0.09743	0.1891	0.3324	44590.0	32060.0	0.2207	1.0
alpha1[10,2]	0.3534	0.0004729	0.09132	0.09044	0.1887	0.3483	0.5471	37040.0	28710.0	0.1834	1.0
alpha1[11,1]	0.9485	0.0002145	0.0478	0.04066	0.8266	0.9622	0.9992	41370.0	26600.0	0.2048	1.0
alpha1[11,2]	0.9427	0.0002136	0.04793	0.04244	0.8214	0.9548	0.9979	43850.0	25520.0	0.217	1.0
alpha1[12,1]	0.03595	0.0002147	0.03389	0.02283	0.00249	0.02653	0.1248	24520.0	29080.0	0.1214	1.0
alpha1[12,2]	0.106	0.0002901	0.05535	0.05049	0.02984	0.09555	0.2403	36090.0	32730.0	0.1786	1.0
alpha1[13,1]	0.06042	0.0002228	0.03359	0.02722	0.01785	0.05321	0.1458	25270.0	25390.0	0.1251	1.0
alpha1[13,2]	0.2281	0.0002264	0.05446	0.05393	0.1325	0.2243	0.3443	57860.0	33000.0	0.2864	1.0
alpha1[14,1]	0.6521	0.0002209	0.05495	0.05491	0.5439	0.6523	0.7592	61920.0	30690.0	0.3065	1.0
alpha1[14,2]	0.5819	0.000376	0.07604	0.07624	0.4369	0.5803	0.7337	41410.0	29480.0	0.205	1.0
alpha1[15,1]	0.2934	0.000264	0.0589	0.05854	0.1858	0.2907	0.416	49820.0	34610.0	0.2466	1.0
alpha1[15,2]	0.3011	0.0003139	0.06478	0.06315	0.18	0.2986	0.4373	42540.0	28060.0	0.2106	1.0
alpha1[16,1]	0.4596	0.0002594	0.06134	0.06061	0.3458	0.4574	0.5865	57000.0	31710.0	0.2822	1.0
alpha1[16,2]	0.5657	0.0003015	0.06693	0.06684	0.4373	0.5645	0.7	49600.0	32240.0	0.2455	1.0
alpha1[17,1]	0.4332	0.0005704	0.1214	0.1208	0.2054	0.4295	0.6832	45170.0	30230.0	0.2236	1.0
alpha1[17,2]	0.5071	0.0008153	0.1419	0.1456	0.2411	0.5038	0.7929	30130.0	27920.0	0.1492	1.0
alpha1[18,1]	0.4844	0.0003471	0.08529	0.08594	0.3179	0.4845	0.6508	60590.0	31680.0	0.2999	1.0
alpha1[18,2]	0.4216	0.0003543	0.08101	0.08164	0.2652	0.4211	0.5831	52220.0	30190.0	0.2585	1.0
alpha1[19,1]	0.7729	0.0003328	0.07391	0.07497	0.6272	0.7735	0.9153	48650.0	28120.0	0.2408	1.0
alpha1[19,2]	0.6734	0.0006315	0.1143	0.1186	0.4545	0.6724	0.8976	32490.0	24260.0	0.1608	1.0
alpha1[20,1]	0.5424	0.0002786	0.06062	0.0599	0.4303	0.5399	0.6688	48050.0	35030.0	0.2379	1.0
alpha1[20,2]	0.7666	0.0002479	0.05401	0.05422	0.6579	0.7678	0.8691	47310.0	32000.0	0.2342	1.0
alpha1[21,1]	0.5659	0.000296	0.0685	0.06831	0.4303	0.566	0.6989	53560.0	31880.0	0.2651	1.0
alpha1[21,2]	0.5301	0.0002867	0.06573	0.06584	0.4076	0.5283	0.6645	53610.0	30740.0	0.2654	1.0
alpha1[22,1]	0.5417	0.0004335	0.1001	0.1001	0.3454	0.5423	0.7373	53410.0	33940.0	0.2644	1.0
alpha1[22,2]	0.3928	0.0009323	0.1409	0.1384	0.1681	0.3754	0.7119	23550.0	25480.0	0.1166	1.0
alpha1[23,1]	0.4129	0.0003962	0.07803	0.07497	0.2806	0.4057	0.5867	40990.0	33210.0	0.2029	1.0
alpha1[23,2]	0.8063	0.0003699	0.07664	0.07812	0.6432	0.812	0.9381	42010.0	32500.0	0.208	1.0
alpha1[24,1]	0.1957	0.0005208	0.0903	0.0854	0.05998	0.1828	0.4072	29750.0	28090.0	0.1473	1.0
alpha1[24,2]	0.2316	0.0004565	0.08529	0.08103	0.09915	0.2199	0.4328	37100.0	28840.0	0.1836	1.0
alpha1[25,1]	0.04104	0.0001839	0.0335	0.02427	0.004252	0.03232	0.1284	35220.0	32310.0	0.1743	1.0
alpha1[25,2]	0.1686	0.0006886	0.1074	0.09656	0.02931	0.144	0.4357	23530.0	29460.0	0.1165	1.0
alpha1[26,1]	0.6742	0.0002812	0.06455	0.0656	0.5467	0.6756	0.7973	52500.0	33470.0	0.2599	1.0
alpha1[26,2]	0.7119	0.000305	0.06556	0.06577	0.5797	0.7132	0.836	45840.0	30540.0	0.2269	1.0
alpha1[27,1]	0.8582	0.0003869	0.07433	0.07849	0.7063	0.8606	0.9889	33230.0	19690.0	0.1645	1.0
alpha1[27,2]	0.9247	0.0001981	0.04464	0.04446	0.8216	0.931	0.9911	42910.0	23960.0	0.2124	1.0
alpha1[28,1]	0.4206	0.0003731	0.08121	0.0802	0.2631	0.4198	0.5814	47390.0	31710.0	0.2346	1.0
alpha1[28,2]	0.4174	0.0004596	0.08879	0.08908	0.2545	0.4135	0.6028	37360.0	29690.0	0.1849	1.0
alpha1[29,1]	0.6355	0.0005092	0.09731	0.09684	0.4347	0.6388	0.8166	36860.0	29670.0	0.1824	1.0
alpha1[29,2]	0.3837	0.0003125	0.07056	0.06934	0.2544	0.3794	0.5332	51700.0	34790.0	0.2559	1.0
alpha1[30,1]	0.7231	0.0002759	0.06316	0.06329	0.5971	0.724	0.8437	52140.0	32330.0	0.2581	1.0
alpha1[30,2]	0.7612	0.0002949	0.06331	0.06348	0.6325	0.7625	0.8803	45530.0	29470.0	0.2254	1.0
alpha1[31,1]	0.1773	0.0002895	0.05694	0.05429	0.08543	0.1708	0.307	39280.0	34250.0	0.1944	1.0
alpha1[31,2]	0.6422	0.0004148	0.08982	0.09042	0.4643	0.6437	0.8121	46790.0	31430.0	0.2316	1.0
alpha1[32,1]	0.7095	0.0002455	0.05742	0.05768	0.5979	0.7094	0.8227	54810.0	33630.0	0.2713	1.0
alpha1[32,2]	0.5696	0.0003328	0.07004	0.06983	0.4352	0.5682	0.7095	44780.0	31470.0	0.2216	1.0
alpha1[33,1]	0.4419	0.001962	0.2404	0.2968	0.05442	0.44	0.8817	14740.0	19780.0	0.07294	1.0
alpha1[33,2]	0.4482	0.001052	0.1621	0.1684	0.1473	0.4453	0.7704	23170.0	22250.0	0.1147	1.0
alpha1[34,1]	0.6369	0.0002874	0.06533	0.06504	0.5123	0.6356	0.7686	52150.0	31920.0	0.2581	1.0
alpha1[34,2]	0.6392	0.0004607	0.07806	0.08036	0.4922	0.6379	0.7928	28750.0	29450.0	0.1423	1.0
alpha1[35,1]	0.1509	0.0007417	0.1049	0.07565	0.03231	0.1221	0.4406	23150.0	21450.0	0.1146	1.0
alpha1[35,2]	0.1597	0.0003988	0.0715	0.06811	0.05274	0.1489	0.328	31740.0	30700.0	0.1571	1.0
alpha1[36,1]	0.2494	0.0003249	0.06695	0.06549	0.1359	0.2438	0.3965	42750.0	34100.0	0.2116	1.0
alpha1[36,2]	0.4446	0.0004355	0.08737	0.08645	0.2713	0.4449	0.6158	40340.0	29530.0	0.1997	1.0
alpha1[37,1]	0.6848	0.0002974	0.07002	0.07071	0.5453	0.6855	0.8196	55340.0	33190.0	0.2739	1.0
alpha1[37,2]	0.7601	0.0004482	0.08995	0.09151	0.5711	0.7648	0.9214	38780.0	26040.0	0.192	1.0
alpha1[38,1]	0.7049	0.0003483	0.08114	0.08133	0.5448	0.7055	0.8615	53770.0	28160.0	0.2661	1.0
alpha1[38,2]	0.6049	0.000334	0.07469	0.07511	0.4639	0.6031	0.7561	50720.0	30180.0	0.2511	1.0
alpha1[39,1]	0.03404	0.0001252	0.02309	0.01837	0.005375	0.02882	0.09379	35220.0	28890.0	0.1743	1.0
alpha1[39,2]	0.08617	0.0002062	0.03925	0.03487	0.0302	0.07942	0.1821	38890.0	30840.0	0.1925	1.0
alpha1[40,1]	0.6692	0.00056	0.1097	0.11	0.4553	0.6685	0.885	38220.0	26520.0	0.1892	1.0
alpha1[40,2]	0.7558	0.0003527	0.07672	0.07822	0.6066	0.7552	0.9062	46920.0	25680.0	0.2322	1.0
alpha1[41,1]	0.6842	0.000416	0.09131	0.09072	0.5018	0.6862	0.8597	47900.0	29900.0	0.2371	1.0
alpha1[41,2]	0.5719	0.001116	0.1665	0.1815	0.2587	0.5719	0.8843	22130.0	25110.0	0.1095	1.0
alpha1[42,1]	0.7424	0.0003588	0.07453	0.07573	0.5893	0.745	0.8792	42690.0	32470.0	0.2113	1.0
alpha1[42,2]	0.5826	0.0003927	0.08383	0.0844	0.4156	0.5834	0.7426	45560.0	33450.0	0.2255	1.0
alpha1[43,1]	0.187	0.0001983	0.04561	0.04562	0.1052	0.1844	0.2833	52670.0	33600.0	0.2607	1.0
alpha1[43,2]	0.1663	0.0002307	0.04572	0.04385	0.09041	0.1621	0.2678	39620.0	30650.0	0.1961	1.0
alpha1[44,1]	0.04287	0.0002168	0.03795	0.02715	0.002996	0.0329	0.1406	32210.0	25420.0	0.1594	1.0
alpha1[44,2]	0.1553	0.0005449	0.08767	0.07675	0.0337	0.1383	0.3724	23260.0	18330.0	0.1151	1.0
alpha1[45,1]	0.06847	0.0001572	0.03066	0.02829	0.02299	0.0638	0.141	36330.0	27980.0	0.1798	1.0
alpha1[45,2]	0.06048	0.0001115	0.02223	0.02066	0.02622	0.05745	0.1124	39960.0	33240.0	0.1978	1.0
alpha1[46,1]	0.1863	0.000203	0.04752	0.04735	0.1026	0.1836	0.2876	55020.0	33370.0	0.2724	1.0
alpha1[46,2]	0.1523	0.0002191	0.04893	0.04851	0.07126	0.1475	0.2612	50860.0	33100.0	0.2517	1.0
alpha1[47,1]	0.09924	0.000135	0.03319	0.03217	0.04647	0.09523	0.1738	65020.0	32070.0	0.3218	1.0
alpha1[47,2]	0.1562	0.000197	0.04742	0.04696	0.0769	0.1517	0.2617	59890.0	33620.0	0.2964	1.0
alpha1[48,1]	0.5634	0.0003619	0.07409	0.07526	0.4249	0.5618	0.7113	42360.0	31560.0	0.2097	1.0
alpha1[48,2]	0.58	0.0002701	0.06086	0.06069	0.4633	0.579	0.7016	50980.0	31610.0	0.2524	1.0
alpha1[49,1]	0.4395	0.0002975	0.07203	0.072	0.3008	0.4381	0.5855	58700.0	33000.0	0.2906	1.0
alpha1[49,2]	0.3596	0.0003673	0.07516	0.07456	0.2192	0.357	0.5144	41900.0	32320.0	0.2074	1.0
alpha1[50,1]	0.00608	3.994e-05	0.008054	0.00396	4.271e-05	0.003224	0.02835	40610.0	28390.0	0.201	1.0
alpha1[50,2]	0.01413	7.59e-05	0.01516	0.009784	0.0003485	0.009483	0.0552	37970.0	27620.0	0.188	1.0
alpha1[51,1]	0.07058	0.0001429	0.02907	0.026	0.02853	0.06581	0.1407	42360.0	33790.0	0.2097	1.0
alpha1[51,2]	0.06758	0.0002192	0.03631	0.03046	0.02018	0.06002	0.1591	29110.0	28680.0	0.1441	1.0
alpha1[52,1]	0.9677	0.0001419	0.03253	0.02435	0.8821	0.9779	0.9995	47680.0	26620.0	0.236	1.0
alpha1[52,2]	0.9508	0.0002057	0.0453	0.03635	0.8305	0.9639	0.9987	42590.0	26320.0	0.2108	1.0
alpha1[53,1]	0.954	0.0001564	0.0354	0.03163	0.8652	0.9619	0.9974	46880.0	27720.0	0.232	1.0
alpha1[53,2]	0.8325	0.0005327	0.09798	0.1063	0.6263	0.8394	0.9908	29960.0	21250.0	0.1483	1.0
alpha1[54,1]	0.3382	0.0004361	0.0864	0.0841	0.1882	0.3316	0.5284	39630.0	32260.0	0.1962	1.0
alpha1[54,2]	0.5962	0.0003761	0.0844	0.08451	0.4283	0.5976	0.7588	50490.0	33190.0	0.2499	1.0
alpha1[55,1]	0.7836	0.0003335	0.07212	0.07201	0.64	0.7842	0.9248	45900.0	24210.0	0.2272	1.0
alpha1[55,2]	0.8527	0.0002864	0.06241	0.06421	0.7205	0.8565	0.9614	44060.0	25460.0	0.2181	1.0
alpha1[56,1]	0.5062	0.0003721	0.08297	0.08243	0.3446	0.5057	0.6692	49810.0	31400.0	0.2465	1.0
alpha1[56,2]	0.5508	0.0003403	0.07899	0.08003	0.3998	0.5497	0.708	54550.0	29040.0	0.27	1.0
alpha1[57,1]	0.6888	0.0006388	0.1147	0.1139	0.4778	0.683	0.9337	33240.0	19630.0	0.1646	1.0
alpha1[57,2]	0.8614	0.0003702	0.07762	0.07504	0.6804	0.8731	0.9775	42460.0	27840.0	0.2102	1.0
alpha1[58,1]	0.04973	0.0002368	0.04106	0.03102	0.003588	0.0394	0.1566	29880.0	25940.0	0.1479	1.0
alpha1[58,2]	0.06867	0.0002786	0.04843	0.03926	0.008355	0.0582	0.1907	29810.0	26800.0	0.1475	1.0
alpha1[59,1]	0.7748	0.0005557	0.1106	0.1147	0.5482	0.7786	0.9734	35480.0	19170.0	0.1756	1.0
alpha1[59,2]	0.8423	0.0003409	0.07837	0.0808	0.6749	0.8489	0.9738	46880.0	23570.0	0.232	0.9999
alpha1[60,1]	0.5992	0.0003006	0.07236	0.07237	0.4614	0.5975	0.7454	58320.0	33680.0	0.2887	1.0
alpha1[60,2]	0.4293	0.0005541	0.09563	0.09239	0.2619	0.4213	0.638	31210.0	26270.0	0.1545	1.0
alpha1[61,1]	0.446	0.0004179	0.08845	0.08886	0.2751	0.4451	0.6213	44750.0	30390.0	0.2215	1.0
alpha1[61,2]	0.3952	0.0004634	0.08989	0.09015	0.2267	0.3924	0.5779	37390.0	30070.0	0.1851	1.0
alpha1[62,1]	0.1355	0.0004369	0.0664	0.05868	0.04525	0.1225	0.2996	23790.0	29390.0	0.1177	1.0
alpha1[62,2]	0.3222	0.0002808	0.06943	0.06898	0.1938	0.3193	0.4654	61410.0	30620.0	0.304	1.0
alpha1[63,1]	0.7645	0.0002237	0.0531	0.05331	0.6552	0.766	0.8634	55740.0	34300.0	0.2759	1.0
alpha1[63,2]	0.7825	0.0003264	0.06549	0.06606	0.6495	0.7845	0.9052	39310.0	27190.0	0.1946	1.0
alpha1[64,1]	0.06056	9.85e-05	0.02088	0.01893	0.02935	0.05727	0.1106	45820.0	35230.0	0.2268	1.0
alpha1[64,2]	0.1658	0.0002228	0.05181	0.05131	0.08016	0.1607	0.2808	56820.0	32340.0	0.2813	1.0
